,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],1,6.7965800000000005,6.7965800000000005,[[20  0]],20,0,1.2,0.05,0.0,True
2,[[20  0]],2,14.38876,14.38876,[[34  3]],34,3,1.2,0.05,0.0,True
3,[[34  3]],0,47.145480000000006,47.145480000000006,[[69  4]],69,4,1.2,0.1,0.0,True
4,[[69  4]],1,29.08188,29.08188,[[81  5]],81,5,1.2,0.05,0.0,True
5,[[81  5]],2,36.366600000000005,36.366600000000005,[[96 10]],96,10,1.2,0.05,0.0,True
6,[[96 10]],1,0.0,0.0,[[110  14]],110,14,1.2,0.0,0.0,True
7,[[110  14]],1,0.0,0.0,[[123  12]],123,12,1.2,0.0,0.0,True
8,[[123  12]],2,0.0,0.0,[[118  10]],118,10,1.2,0.0,0.0,True
9,[[118  10]],1,0.0,0.0,[[149  16]],149,16,1.2,0.0,0.0,True
10,[[149  16]],2,0.0,0.0,[[157  14]],157,14,1.2,0.0,0.0,True
11,[[157  14]],1,0.0,0.0,[[137  19]],137,19,1.2,0.0,0.0,True
12,[[137  19]],2,0.0,0.0,[[142  13]],142,13,1.2,0.0,0.0,True
13,[[142  13]],0,52.694340000000004,52.694340000000004,[[138  22]],138,22,1.2,0.05,0.0,True
14,[[138  22]],0,115.97824,115.97824,[[158  18]],158,18,1.2,0.1,0.0,True
15,[[158  18]],0,179.15051999999997,179.15051999999997,[[163  25]],163,25,1.2,0.15,0.0,True
16,[[163  25]],1,95.0774,95.0774,[[133  17]],133,17,1.2,0.1,0.0,True
17,[[133  17]],1,63.62796,63.62796,[[177  21]],177,21,1.2,0.05,0.0,True
18,[[177  21]],0,128.83,128.83,[[170  13]],170,13,1.2,0.1,0.0,True
19,[[170  13]],2,120.05176,120.05176,[[164  15]],164,15,1.2,0.1,0.0,True
20,[[164  15]],0,179.20883999999998,179.20883999999998,[[163  24]],163,24,1.2,0.15,0.0,True
21,[[163  24]],1,109.78272000000001,109.78272000000001,[[147  12]],147,12,1.2,0.1,0.0,True
22,[[147  12]],1,59.687000000000005,59.687000000000005,[[170  16]],170,16,1.2,0.05,0.0,True
23,[[170  16]],2,52.22458,52.22458,[[145  20]],145,20,1.2,0.05,0.0,True
24,[[145  20]],1,0.0,0.0,[[164  17]],164,17,1.2,0.0,0.0,True
25,[[164  17]],2,0.0,0.0,[[158  20]],158,20,1.2,0.0,0.0,True
26,[[158  20]],2,0.0,0.0,[[172  14]],172,14,1.2,0.0,0.0,True
27,[[172  14]],1,0.0,0.0,[[163  19]],163,19,1.2,0.0,0.0,True
28,[[163  19]],1,0.0,0.0,[[165  12]],165,12,1.2,0.0,0.0,True
29,[[165  12]],1,0.0,0.0,[[153  15]],153,15,1.2,0.0,0.0,True
30,[[153  15]],0,53.92278,53.92278,[[147  15]],147,15,1.2,0.05,0.0,True
31,[[147  15]],0,129.28956,129.28956,[[180  29]],180,29,1.2,0.1,0.0,True
32,[[180  29]],0,186.58997999999997,186.58997999999997,[[177  18]],177,18,1.2,0.15,0.0,True
33,[[177  18]],1,124.63172,124.63172,[[169  14]],169,14,1.2,0.1,0.0,True
34,[[169  14]],0,150.63119999999998,150.63119999999998,[[141  19]],141,19,1.2,0.15,0.0,True
35,[[141  19]],0,240.25,240.25,[[163  20]],163,20,1.2,0.2,0.0,True
36,[[163  20]],2,251.24232,251.24232,[[168  21]],168,21,1.2,0.2,0.0,True
37,[[168  21]],2,211.35503999999997,211.35503999999997,[[150  19]],150,19,1.2,0.2,0.0,True
