,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,0,0,0.0,0,0,15,3,1.2,0.1,0.0,True
1,0,0,11.36064,0,0,44,6,1.2,0.1,0.0,True
2,0,0,33.12052,0,0,55,2,1.2,0.1,0.0,True
3,0,0,41.9264,0,0,67,5,1.2,0.1,0.0,True
4,0,0,54.65768,0,0,98,4,1.2,0.1,0.0,True
5,0,0,75.70492000000002,0,0,100,12,1.2,0.1,0.0,True
6,0,0,71.83688000000001,0,0,103,7,1.2,0.1,0.0,True
7,0,0,78.47492000000001,0,0,118,15,1.2,0.1,0.0,True
8,0,0,85.84100000000001,0,0,141,15,1.2,0.1,0.0,True
9,0,0,113.12184,0,0,128,9,1.2,0.1,0.0,True
10,0,0,97.18876,0,0,125,14,1.2,0.1,0.0,True
11,0,0,91.18936000000001,0,0,154,15,1.2,0.1,0.0,True
12,0,0,116.291,0,0,158,9,1.2,0.1,0.0,True
13,0,0,114.65536,0,0,149,16,1.2,0.1,0.0,True
14,0,0,103.86148000000001,0,0,150,13,1.2,0.1,0.0,True
15,0,0,114.51936,0,0,157,18,1.2,0.1,0.0,True
16,0,0,111.50984000000001,0,0,146,11,1.2,0.1,0.0,True
17,0,0,106.79092,0,0,162,18,1.2,0.1,0.0,True
18,0,0,117.22836000000001,0,0,162,11,1.2,0.1,0.0,True
19,0,0,123.46872,0,0,158,15,1.2,0.1,0.0,True
20,0,0,117.43516000000001,0,0,131,10,1.2,0.1,0.0,True
21,0,0,100.78288,0,0,163,14,1.2,0.1,0.0,True
22,0,0,127.56512000000001,0,0,147,16,1.2,0.1,0.0,True
23,0,0,105.38424,0,0,151,12,1.2,0.1,0.0,True
24,0,0,110.04044,0,0,161,16,1.2,0.1,0.0,True
25,0,0,120.65235999999999,0,0,157,16,1.2,0.1,0.0,True
26,0,0,116.65544000000001,0,0,152,16,1.2,0.1,0.0,True
27,0,0,111.77608,0,0,170,19,1.2,0.1,0.0,True
28,0,0,126.67852,0,0,161,11,1.2,0.1,0.0,True
29,0,0,119.98527999999999,0,0,152,24,1.2,0.1,0.0,True
30,0,0,109.31068000000002,0,0,163,16,1.2,0.1,0.0,True
31,0,0,126.47564,0,0,158,20,1.2,0.1,0.0,True
32,0,0,116.23204000000001,0,0,160,15,1.2,0.1,0.0,True
33,0,0,121.8986,0,0,163,20,1.2,0.1,0.0,True
34,0,0,118.77896,0,0,170,13,1.2,0.1,0.0,True
35,0,0,125.83851999999999,0,0,161,16,1.2,0.1,0.0,True
36,0,0,116.15824,0,0,151,18,1.2,0.1,0.0,True
37,0,0,115.2842,0,0,166,16,1.2,0.1,0.0,True
38,0,0,121.19948000000001,0,0,172,16,1.2,0.1,0.0,True
39,0,0,120.03716,0,0,165,17,1.2,0.1,0.0,True
40,0,0,117.4452,0,0,160,10,1.2,0.1,0.0,True
41,0,0,117.5852,0,0,158,14,1.2,0.1,0.0,True
42,0,0,109.83903999999998,0,0,175,18,1.2,0.1,0.0,True
43,0,0,132.68192,0,0,178,16,1.2,0.1,0.0,True
44,0,0,135.149,0,0,164,11,1.2,0.1,0.0,True
45,0,0,121.36036,0,0,184,20,1.2,0.1,0.0,True
46,0,0,135.73892,0,0,187,12,1.2,0.1,0.0,True
47,0,0,133.41644,0,0,179,21,1.2,0.1,0.0,True
48,0,0,127.45408,0,0,172,18,1.2,0.1,0.0,True
49,0,0,125.91032000000001,0,0,163,15,1.2,0.1,0.0,True
50,0,0,118.22023999999999,0,0,157,22,1.2,0.1,0.0,True
51,0,0,111.65564,0,0,162,17,1.2,0.1,0.0,True
52,0,0,120.25476,0,0,147,21,1.2,0.1,0.0,True
53,0,0,107.09976,0,0,192,17,1.2,0.1,0.0,True
54,0,0,142.9578,0,0,183,8,1.2,0.1,0.0,True
55,0,0,131.02512000000002,0,0,182,16,1.2,0.1,0.0,True
56,0,0,128.96596,0,0,185,15,1.2,0.1,0.0,True
57,0,0,130.4956,0,0,172,20,1.2,0.1,0.0,True
58,0,0,117.7484,0,0,185,19,1.2,0.1,0.0,True
59,0,0,133.07920000000001,0,0,150,18,1.2,0.1,0.0,True
60,0,0,104.75748,0,0,169,15,1.2,0.1,0.0,True
61,0,0,125.13752,0,0,157,20,1.2,0.1,0.0,True
62,0,0,109.40156,0,0,166,16,1.2,0.1,0.0,True
63,0,0,121.21988,0,0,183,22,1.2,0.1,0.0,True
64,0,0,130.15068000000002,0,0,182,12,1.2,0.1,0.0,True
65,0,0,129.32812,0,0,188,12,1.2,0.1,0.0,True
66,0,0,129.1528,0,0,166,21,1.2,0.1,0.0,True
67,0,0,122.40728000000001,0,0,185,22,1.2,0.1,0.0,True
68,0,0,137.44276000000002,0,0,169,18,1.2,0.1,0.0,True
69,0,0,120.29024000000001,0,0,180,16,1.2,0.1,0.0,True
70,0,0,122.7414,0,0,175,19,1.2,0.1,0.0,True
71,0,0,122.46428,0,0,175,20,1.2,0.1,0.0,True
72,0,0,128.45912,0,0,190,19,1.2,0.1,0.0,True
73,0,0,130.61,0,0,182,24,1.2,0.1,0.0,True
74,0,0,126.77188,0,0,177,13,1.2,0.1,0.0,True
75,0,0,128.46084000000002,0,0,198,23,1.2,0.1,0.0,True
76,0,0,134.70252,0,0,209,19,1.2,0.1,0.0,True
77,0,0,150.36916000000002,0,0,211,14,1.2,0.1,0.0,True
78,0,0,149.32472,0,0,211,20,1.2,0.1,0.0,True
79,0,0,149.36828,0,0,197,20,1.2,0.1,0.0,True
80,0,0,139.35808,0,0,198,23,1.2,0.1,0.0,True
81,0,0,138.75804,0,0,208,15,1.2,0.1,0.0,True
82,0,0,150.36464,0,0,196,10,1.2,0.1,0.0,True
83,0,0,136.61347999999998,0,0,185,16,1.2,0.1,0.0,True
84,0,0,125.94424000000001,0,0,218,10,1.2,0.1,0.0,True
85,0,0,159.84712000000002,0,0,192,16,1.2,0.1,0.0,True
86,0,0,130.3998,0,0,207,23,1.2,0.1,0.0,True
87,0,0,141.96444,0,0,218,16,1.2,0.1,0.0,True
88,0,0,156.15928,0,0,217,23,1.2,0.1,0.0,True
89,0,0,146.18239999999997,0,0,202,23,1.2,0.1,0.0,True
90,0,0,140.03336000000002,0,0,223,17,1.2,0.1,0.0,True
91,0,0,154.19696,0,0,199,28,1.2,0.1,0.0,True
92,0,0,136.5716,0,0,205,23,1.2,0.1,0.0,True
93,0,0,145.28336,0,0,225,18,1.2,0.1,0.0,True
94,0,0,164.00304,0,0,224,24,1.2,0.1,0.0,True
95,0,0,151.49932,0,0,219,23,1.2,0.1,0.0,True
96,0,0,156.2496,0,0,193,25,1.2,0.1,0.0,True
97,0,0,136.0916,0,0,234,24,1.2,0.1,0.0,True
98,0,0,162.0186,0,0,241,12,1.2,0.1,0.0,True
99,0,0,171.63896,0,0,207,22,1.2,0.1,0.0,True
100,0,0,137.53152,0,0,200,23,1.2,0.1,0.0,False
101,0,0,135.17716000000001,0,0,214,24,1.2,0.1,0.0,False
102,0,0,144.1172,0,0,223,22,1.2,0.1,0.0,False
103,0,0,149.561,0,0,231,22,1.2,0.1,0.0,False
104,0,0,158.11860000000001,0,0,236,17,1.2,0.1,0.0,False
105,0,0,162.98656,0,0,238,25,1.2,0.1,0.0,False
106,0,0,167.05556,0,0,238,22,1.2,0.1,0.0,False
107,0,0,163.46936,0,0,223,24,1.2,0.1,0.0,False
108,0,0,148.79912000000002,0,0,251,25,1.2,0.1,0.0,False
109,0,0,176.98636,0,0,219,17,1.2,0.1,0.0,False
110,0,0,144.7068,0,0,258,25,1.2,0.1,0.0,False
