,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[21  1]],21,1,1.2,0.15,0.0,True
1,[[21  1]],0,32.184960000000004,32.184960000000004,[[39  6]],39,6,1.2,0.2,0.0,True
2,[[39  6]],1,43.56612,43.56612,[[67  9]],67,9,1.2,0.15,0.0,True
3,[[67  9]],0,96.59248,96.59248,[[66 11]],66,11,1.2,0.2,0.0,True
4,[[66 11]],1,70.90578,70.90578,[[73 15]],73,15,1.2,0.15,0.0,True
5,[[73 15]],1,57.462680000000006,57.462680000000006,[[95 13]],95,13,1.2,0.1,0.0,True
6,[[95 13]],2,67.48756,67.48756,[[102   7]],102,7,1.2,0.1,0.0,True
7,[[102   7]],2,77.79036,77.79036,[[123  17]],123,17,1.2,0.1,0.0,True
8,[[123  17]],0,139.52898,139.52898,[[138  19]],138,19,1.2,0.15,0.0,True
9,[[138  19]],0,209.83872,209.83872,[[145   7]],145,7,1.2,0.2,0.0,True
10,[[145   7]],2,208.5652,208.5652,[[149  18]],149,18,1.2,0.2,0.0,True
11,[[149  18]],0,261.01689999999996,261.01689999999996,[[125  14]],125,14,1.2,0.25,0.0,True
12,[[125  14]],0,282.09108,282.09108,[[191  19]],191,19,1.2,0.3,0.0,True
13,[[191  19]],1,370.27389999999997,370.27389999999997,[[171  14]],171,14,1.2,0.25,0.0,True
14,[[171  14]],1,251.89152,251.89152,[[154  21]],154,21,1.2,0.2,0.0,True
15,[[154  21]],1,172.91910000000001,172.91910000000001,[[167  12]],167,12,1.2,0.15,0.0,True
16,[[167  12]],1,126.43624000000001,126.43624000000001,[[154  19]],154,19,1.2,0.1,0.0,True
17,[[154  19]],0,166.37573999999998,166.37573999999998,[[163  15]],163,15,1.2,0.15,0.0,True
18,[[163  15]],0,249.48832,249.48832,[[168  24]],168,24,1.2,0.2,0.0,True
19,[[168  24]],2,274.14696,274.14696,[[175  14]],175,14,1.2,0.2,0.0,True
20,[[175  14]],1,187.70268,187.70268,[[173  16]],173,16,1.2,0.15,0.0,True
21,[[173  16]],0,252.14384,252.14384,[[175  14]],175,14,1.2,0.2,0.0,True
22,[[175  14]],2,254.76184,254.76184,[[167  13]],167,13,1.2,0.2,0.0,True
23,[[167  13]],1,182.99489999999997,182.99489999999997,[[155  21]],155,21,1.2,0.15,0.0,True
24,[[155  21]],1,111.83788000000001,111.83788000000001,[[155  17]],155,17,1.2,0.1,0.0,True
25,[[155  17]],1,58.84802,58.84802,[[155  15]],155,15,1.2,0.05,0.0,True
26,[[155  15]],2,54.993320000000004,54.993320000000004,[[167  13]],167,13,1.2,0.05,0.0,True
27,[[167  13]],2,60.34310000000001,60.34310000000001,[[141  18]],141,18,1.2,0.05,0.0,True
28,[[141  18]],0,112.137,112.137,[[147  19]],147,19,1.2,0.1,0.0,True
29,[[147  19]],2,110.51112,110.51112,[[172  12]],172,12,1.2,0.1,0.0,True
30,[[172  12]],2,123.84752000000002,123.84752000000002,[[137  13]],137,13,1.2,0.1,0.0,True
31,[[137  13]],2,97.05184,97.05184,[[191  21]],191,21,1.2,0.1,0.0,True
