,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[14  0]],14,0,1.2,0.05,0.0,True
1,[[14  0]],1,0.0,0.0,[[33  6]],33,6,1.2,0.0,0.0,True
2,[[33  6]],1,0.0,0.0,[[54  5]],54,5,1.2,0.0,0.0,True
3,[[54  5]],0,21.3996,21.3996,[[72  5]],72,5,1.2,0.05,0.0,True
4,[[72  5]],2,24.865679999999998,24.865679999999998,[[90 13]],90,13,1.2,0.05,0.0,True
5,[[90 13]],0,66.28248,66.28248,[[124   5]],124,5,1.2,0.1,0.0,True
6,[[124   5]],0,148.944,148.944,[[126  16]],126,16,1.2,0.15,0.0,True
7,[[126  16]],0,194.37816,194.37816,[[135   9]],135,9,1.2,0.2,0.0,True
8,[[135   9]],0,243.42600000000002,243.42600000000002,[[136  15]],136,15,1.2,0.25,0.0,True
9,[[136  15]],2,249.47840000000002,249.47840000000002,[[155  14]],155,14,1.2,0.25,0.0,True
10,[[155  14]],0,339.69827999999995,339.69827999999995,[[126  21]],126,21,1.2,0.3,0.0,True
11,[[126  21]],0,309.75713999999994,309.75713999999994,[[138  15]],138,15,1.2,0.35,0.0,True
12,[[138  15]],0,394.82112,394.82112,[[162  20]],162,20,1.2,0.4,0.0,True
13,[[162  20]],2,463.89168,463.89168,[[145  16]],145,16,1.2,0.4,0.0,True
14,[[145  16]],2,465.71456,465.71456,[[142  10]],142,10,1.2,0.4,0.0,True
15,[[142  10]],2,421.79792000000003,421.79792000000003,[[138  18]],138,18,1.2,0.4,0.0,True
16,[[138  18]],0,455.29938,455.29938,[[148  18]],148,18,1.2,0.45,0.0,True
17,[[148  18]],2,496.29060000000004,496.29060000000004,[[152  21]],152,21,1.2,0.45,0.0,True
18,[[152  21]],1,416.93152,416.93152,[[176  19]],176,19,1.2,0.4,0.0,True
19,[[176  19]],1,463.24963999999994,463.24963999999994,[[172  11]],172,11,1.2,0.35,0.0,True
20,[[172  11]],0,525.8225600000001,525.8225600000001,[[162  16]],162,16,1.2,0.4,0.0,True
21,[[162  16]],0,515.88252,515.88252,[[152   7]],152,7,1.2,0.45,0.0,True
22,[[152   7]],2,503.56152,503.56152,[[182  15]],182,15,1.2,0.45,0.0,True
23,[[182  15]],2,616.90806,616.90806,[[150  11]],150,11,1.2,0.45,0.0,True
