,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[16  3]],16,3,1.2,0.1,0.0,True
1,[[16  3]],0,19.45992,19.45992,[[37  5]],37,5,1.2,0.15,0.0,True
2,[[37  5]],1,29.185159999999996,29.185159999999996,[[53  5]],53,5,1.2,0.1,0.0,True
3,[[53  5]],0,64.05666,64.05666,[[73  8]],73,8,1.2,0.15,0.0,True
4,[[73  8]],1,57.321920000000006,57.321920000000006,[[101  12]],101,12,1.2,0.1,0.0,True
5,[[101  12]],1,36.738260000000004,36.738260000000004,[[123  10]],123,10,1.2,0.05,0.0,True
6,[[123  10]],1,0.0,0.0,[[122   9]],122,9,1.2,0.0,0.0,True
7,[[122   9]],1,0.0,0.0,[[137  14]],137,14,1.2,0.0,0.0,True
8,[[137  14]],1,0.0,0.0,[[132  19]],132,19,1.2,0.0,0.0,True
9,[[132  19]],0,49.0737,49.0737,[[139  13]],139,13,1.2,0.05,0.0,True
10,[[139  13]],2,50.500119999999995,50.500119999999995,[[159  14]],159,14,1.2,0.05,0.0,True
11,[[159  14]],2,57.63354,57.63354,[[156  19]],156,19,1.2,0.05,0.0,True
12,[[156  19]],1,0.0,0.0,[[156  15]],156,15,1.2,0.0,0.0,True
13,[[156  15]],1,0.0,0.0,[[165  17]],165,17,1.2,0.0,0.0,True
14,[[165  17]],0,61.30235999999999,61.30235999999999,[[170  17]],170,17,1.2,0.05,0.0,True
15,[[170  17]],0,124.29676,124.29676,[[171  18]],171,18,1.2,0.1,0.0,True
16,[[171  18]],0,180.71711999999997,180.71711999999997,[[153  15]],153,15,1.2,0.15,0.0,True
17,[[153  15]],2,158.78016,158.78016,[[151  17]],151,17,1.2,0.15,0.0,True
18,[[151  17]],1,115.19336,115.19336,[[132  16]],132,16,1.2,0.1,0.0,True
19,[[132  16]],0,147.30966,147.30966,[[158  12]],158,12,1.2,0.15,0.0,True
20,[[158  12]],2,179.88936,179.88936,[[158  17]],158,17,1.2,0.15,0.0,True
21,[[158  17]],0,232.89584000000002,232.89584000000002,[[160  20]],160,20,1.2,0.2,0.0,True
22,[[160  20]],1,177.37032,177.37032,[[150   9]],150,9,1.2,0.15,0.0,True
23,[[150   9]],2,172.00763999999998,172.00763999999998,[[173  21]],173,21,1.2,0.15,0.0,True
24,[[173  21]],2,201.68573999999998,201.68573999999998,[[173  14]],173,14,1.2,0.15,0.0,True
25,[[173  14]],1,136.41232000000002,136.41232000000002,[[171  15]],171,15,1.2,0.1,0.0,True
26,[[171  15]],2,123.92016000000001,123.92016000000001,[[164  14]],164,14,1.2,0.1,0.0,True
27,[[164  14]],2,119.62288000000001,119.62288000000001,[[164  14]],164,14,1.2,0.1,0.0,True
28,[[164  14]],2,125.22208,125.22208,[[165  15]],165,15,1.2,0.1,0.0,True
29,[[165  15]],2,120.30888,120.30888,[[166  16]],166,16,1.2,0.1,0.0,True
30,[[166  16]],2,122.1842,122.1842,[[157   8]],157,8,1.2,0.1,0.0,True
31,[[157   8]],1,58.529560000000004,58.529560000000004,[[159  18]],159,18,1.2,0.05,0.0,True
32,[[159  18]],0,112.91076,112.91076,[[183  17]],183,17,1.2,0.1,0.0,True
33,[[183  17]],1,66.32496,66.32496,[[164  11]],164,11,1.2,0.05,0.0,True
34,[[164  11]],0,119.45812000000001,119.45812000000001,[[168  11]],168,11,1.2,0.1,0.0,True
35,[[168  11]],0,183.38129999999998,183.38129999999998,[[175  17]],175,17,1.2,0.15,0.0,True
36,[[175  17]],2,192.56861999999998,192.56861999999998,[[165  20]],165,20,1.2,0.15,0.0,True
37,[[165  20]],1,119.32476,119.32476,[[175  16]],175,16,1.2,0.1,0.0,True
38,[[175  16]],2,121.17716,121.17716,[[155   7]],155,7,1.2,0.1,0.0,True
39,[[155   7]],2,115.27036,115.27036,[[174  15]],174,15,1.2,0.1,0.0,True
40,[[174  15]],1,64.37100000000001,64.37100000000001,[[178  10]],178,10,1.2,0.05,0.0,True
41,[[178  10]],1,0.0,0.0,[[157  20]],157,20,1.2,0.0,0.0,True
42,[[157  20]],1,0.0,0.0,[[180  26]],180,26,1.2,0.0,0.0,True
43,[[180  26]],0,68.83440000000002,68.83440000000002,[[181  18]],181,18,1.2,0.05,0.0,True
44,[[181  18]],0,133.64947999999998,133.64947999999998,[[156  10]],156,10,1.2,0.1,0.0,True
45,[[156  10]],0,167.81795999999997,167.81795999999997,[[177  15]],177,15,1.2,0.15,0.0,True
46,[[177  15]],1,126.11532,126.11532,[[160  24]],160,24,1.2,0.1,0.0,True
47,[[160  24]],2,112.52528000000001,112.52528000000001,[[173  24]],173,24,1.2,0.1,0.0,True
48,[[173  24]],2,126.74968000000001,126.74968000000001,[[171  22]],171,22,1.2,0.1,0.0,True
49,[[171  22]],1,62.46924,62.46924,[[148  15]],148,15,1.2,0.05,0.0,True
50,[[148  15]],0,105.12836,105.12836,[[159  23]],159,23,1.2,0.1,0.0,True
51,[[159  23]],1,61.506060000000005,61.506060000000005,[[166  22]],166,22,1.2,0.05,0.0,True
52,[[166  22]],2,60.68992,60.68992,[[148  13]],148,13,1.2,0.05,0.0,True
53,[[148  13]],1,0.0,0.0,[[169  20]],169,20,1.2,0.0,0.0,True
54,[[169  20]],2,0.0,0.0,[[187  10]],187,10,1.2,0.0,0.0,True
55,[[187  10]],0,68.95468,68.95468,[[182  13]],182,13,1.2,0.05,0.0,True
56,[[182  13]],1,0.0,0.0,[[193  21]],193,21,1.2,0.0,0.0,True
57,[[193  21]],2,0.0,0.0,[[167  19]],167,19,1.2,0.0,0.0,True
58,[[167  19]],0,61.66250000000001,61.66250000000001,[[206  19]],206,19,1.2,0.05,0.0,True
