,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[17  1]],17,1,1.2,0.05,0.0,True
1,[[17  1]],2,5.51876,5.51876,[[34  5]],34,5,1.2,0.05,0.0,True
2,[[34  5]],2,11.776420000000002,11.776420000000002,[[56  4]],56,4,1.2,0.05,0.0,True
3,[[56  4]],1,0.0,0.0,[[77  5]],77,5,1.2,0.0,0.0,True
4,[[77  5]],0,27.76004,27.76004,[[94 10]],94,10,1.2,0.05,0.0,True
5,[[94 10]],1,0.0,0.0,[[89  8]],89,8,1.2,0.0,0.0,True
6,[[89  8]],0,36.25472,36.25472,[[134   6]],134,6,1.2,0.05,0.0,True
7,[[134   6]],2,49.55354,49.55354,[[120  13]],120,13,1.2,0.05,0.0,True
8,[[120  13]],0,86.27376,86.27376,[[140   9]],140,9,1.2,0.1,0.0,True
9,[[140   9]],2,110.23408,110.23408,[[122  15]],122,15,1.2,0.1,0.0,True
10,[[122  15]],0,129.15708,129.15708,[[139  17]],139,17,1.2,0.15,0.0,True
11,[[139  17]],2,160.89383999999998,160.89383999999998,[[145  18]],145,18,1.2,0.15,0.0,True
12,[[145  18]],1,111.06152000000002,111.06152000000002,[[159  19]],159,19,1.2,0.1,0.0,True
13,[[159  19]],0,181.67651999999998,181.67651999999998,[[155  20]],155,20,1.2,0.15,0.0,True
14,[[155  20]],2,163.671,163.671,[[172  13]],172,13,1.2,0.15,0.0,True
15,[[172  13]],1,130.79756,130.79756,[[121  16]],121,16,1.2,0.1,0.0,True
16,[[121  16]],1,45.89854,45.89854,[[146  25]],146,25,1.2,0.05,0.0,True
17,[[146  25]],1,0.0,0.0,[[130  17]],130,17,1.2,0.0,0.0,True
18,[[130  17]],0,48.7498,48.7498,[[157  15]],157,15,1.2,0.05,0.0,True
19,[[157  15]],0,115.68464,115.68464,[[164  14]],164,14,1.2,0.1,0.0,True
20,[[164  14]],0,181.80707999999998,181.80707999999998,[[143  13]],143,13,1.2,0.15,0.0,True
21,[[143  13]],2,162.92058,162.92058,[[157  15]],157,15,1.2,0.15,0.0,True
22,[[157  15]],1,114.47012,114.47012,[[140  12]],140,12,1.2,0.1,0.0,True
23,[[140  12]],0,151.2033,151.2033,[[127  10]],127,10,1.2,0.15,0.0,True
24,[[127  10]],0,187.65807999999998,187.65807999999998,[[128  17]],128,17,1.2,0.2,0.0,True
25,[[128  17]],1,142.88495999999998,142.88495999999998,[[165  20]],165,20,1.2,0.15,0.0,True
26,[[165  20]],1,122.98692000000001,122.98692000000001,[[148  11]],148,11,1.2,0.1,0.0,True
27,[[148  11]],0,165.51876,165.51876,[[152  16]],152,16,1.2,0.15,0.0,True
28,[[152  16]],0,230.11064000000002,230.11064000000002,[[168  26]],168,26,1.2,0.2,0.0,True
29,[[168  26]],2,252.18168,252.18168,[[147  20]],147,20,1.2,0.2,0.0,True
30,[[147  20]],1,159.64398,159.64398,[[161  15]],161,15,1.2,0.15,0.0,True
31,[[161  15]],1,112.52464,112.52464,[[188  27]],188,27,1.2,0.1,0.0,True
32,[[188  27]],2,140.73124,140.73124,[[158  21]],158,21,1.2,0.1,0.0,True
33,[[158  21]],1,61.67378000000001,61.67378000000001,[[144  19]],144,19,1.2,0.05,0.0,True
34,[[144  19]],2,53.33904,53.33904,[[165  19]],165,19,1.2,0.05,0.0,True
35,[[165  19]],0,119.65104000000001,119.65104000000001,[[155  18]],155,18,1.2,0.1,0.0,True
36,[[155  18]],1,57.64394000000001,57.64394000000001,[[177  14]],177,14,1.2,0.05,0.0,True
37,[[177  14]],0,127.43064000000001,127.43064000000001,[[157  13]],157,13,1.2,0.1,0.0,True
38,[[157  13]],2,107.1608,107.1608,[[166   5]],166,5,1.2,0.1,0.0,True
39,[[166   5]],1,61.627359999999996,61.627359999999996,[[182  16]],182,16,1.2,0.05,0.0,True
40,[[182  16]],1,0.0,0.0,[[150  10]],150,10,1.2,0.0,0.0,True
41,[[150  10]],0,55.504380000000005,55.504380000000005,[[146  14]],146,14,1.2,0.05,0.0,True
