,origin,destination,treq,tarr,ttrav,origin_x,origin_y,destination_x,destination_y,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes,dist
0,46430975,46442305,2020-10-27 17:42:00,1900-01-01 17:47:00,0 days 00:05:00,4.8174853,52.3808836,4.8200103,52.3834239,True,2.0,359.0,437.2726390927224,0.0,0.0,0.0,"[['WALK', 359, 437]]",490
1,46427503,46560239,2020-10-27 17:26:00,1900-01-01 18:01:00,0 days 00:35:00,4.8348186,52.3801535,4.9131617,52.4181852,True,3.0,2971.0,2302.549714268427,0.0,1109.0,2.0,"[['WALK', 992, 1199], ['BUS', 1109, 6503], ['WALK', 868, 1102]]",9220
2,1715224324,46427992,2020-10-27 17:35:00,1900-01-01 17:40:00,0 days 00:05:00,4.8206469,52.3738035,4.8283229,52.3802753,True,3.0,690.0,473.13617292525873,0.0,300.0,2.0,"[['WALK', 261, 317], ['TRAM', 300, 1458], ['WALK', 127, 155]]",1471
3,3307343586,46176460,2020-10-27 17:58:00,1900-01-01 18:22:00,0 days 00:24:00,4.8609009,52.3507593,4.8676119,52.3243143,True,3.0,1391.0,782.0546842016951,1.0,680.0,71.0,"[['WALK', 313, 376], ['BUS', 398, 1983], ['WALK', 73, 94], ['TRAM', 282, 2107], ['WALK', 254, 310]]",3848
4,46306915,46445707,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.8203785,52.3535781,4.825973,52.3841983,True,3.0,1868.0,1162.185676679769,1.0,866.0,57.0,"[['WALK', 478, 589], ['BUS', 600, 3619], ['WALK', 5, 3], ['TRAM', 266, 1370], ['WALK', 462, 568]]",4310
5,46442767,46439658,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8237052,52.3835192,4.812533,52.3828301,True,3.0,622.0,645.1783007415445,0.0,87.0,2.0,"[['WALK', 336, 410], ['BUS', 87, 608], ['WALK', 197, 234]]",984
6,46435042,46324210,2020-10-27 17:46:00,1900-01-01 18:02:00,0 days 00:16:00,4.8251815,52.3817624,4.9102859,52.3575679,True,3.0,2662.0,959.4532932260712,0.0,1884.0,2.0,"[['WALK', 289, 348], ['TRAM', 1884, 7496], ['WALK', 487, 610]]",7830
7,7025532003,46481439,2020-10-27 17:36:00,1900-01-01 18:25:00,0 days 00:49:00,4.8375132,52.3822265,4.92976,52.39249,True,3.0,2732.0,2393.2312631270715,1.0,466.0,272.0,"[['WALK', 976, 1146], ['RAIL', 360, 4345], ['WALK', 124, 162], ['SUBWAY', 106, 1845], ['WALK', 894, 1083]]",10288
8,46559535,4450642114,2020-10-27 17:17:00,1900-01-01 17:28:00,0 days 00:11:00,4.9017235,52.4181676,4.8348417,52.3827976,True,3.0,2215.0,1440.56784960664,0.0,1020.0,2.0,"[['WALK', 488, 592], ['BUS', 1020, 6012], ['WALK', 705, 847]]",9590
9,46440813,2333230627,2020-10-27 17:06:00,1900-01-01 17:24:00,0 days 00:18:00,4.8201232,52.3831136,4.8388713,52.3469854,True,3.0,1582.0,749.399736832595,1.0,829.0,131.0,"[['WALK', 129, 141], ['BUS', 330, 2446], ['WALK', 111, 143], ['SUBWAY', 499, 4963], ['WALK', 382, 463]]",5676
10,1707274672,46442403,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8101466,52.377805,4.8196255,52.3834219,True,3.0,619.0,444.7401954829719,0.0,249.0,2.0,"[['WALK', 293, 364], ['BUS', 249, 1405], ['WALK', 75, 79]]",1267
11,1751290678,46353271,2020-10-27 17:33:00,1900-01-01 17:49:00,0 days 00:16:00,4.8170695,52.3799739,4.9013087,52.3641757,True,3.0,2781.0,1221.9686842016954,0.0,1789.0,2.0,"[['WALK', 447, 551], ['TRAM', 1789, 7122], ['WALK', 543, 669]]",7321
12,46383977,6949058066,2020-10-27 17:10:00,1900-01-01 18:01:00,0 days 00:51:00,4.9357592,52.3711163,4.9385704,52.3735204,True,3.0,240.0,239.3185939837493,0.0,45.0,2.0,"[['WALK', 176, 219], ['BUS', 45, 272], ['WALK', 17, 19]]",457
13,46441840,46444282,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8295916,52.3833164,4.8360883,52.3838469,True,1.0,470.0,584.3161202959725,0.0,0.0,0.0,"[['WALK', 470, 584]]",588
14,46344463,4450642114,2020-10-27 17:43:00,1900-01-01 18:01:00,0 days 00:18:00,4.7999115,52.3619645,4.8348417,52.3827976,True,3.0,2014.0,1685.1033458521306,0.0,664.0,2.0,"[['WALK', 469, 576], ['BUS', 664, 3616], ['WALK', 879, 1108]]",4245
15,46412841,46436641,2020-10-27 17:59:00,1900-01-01 18:01:00,0 days 00:02:00,4.8173512,52.3770841,4.8249091,52.3821122,True,3.0,585.0,602.9099774358334,0.0,86.0,2.0,"[['WALK', 176, 208], ['BUS', 86, 587], ['WALK', 321, 394]]",1347
16,46428162,46425006,2020-10-27 17:19:00,1900-01-01 17:24:00,0 days 00:05:00,4.8258917,52.380263,4.818928,52.3797375,True,1.0,577.0,702.8729548781203,0.0,0.0,0.0,"[['WALK', 577, 702]]",1014
17,46430982,46435694,2020-10-27 17:37:00,1900-01-01 17:42:00,0 days 00:05:00,4.8243176,52.3809031,4.8355535,52.3818132,True,3.0,758.0,677.0109624016602,0.0,217.0,2.0,"[['WALK', 89, 116], ['TRAM', 217, 1124], ['WALK', 450, 560]]",1003
18,46441811,46445636,2020-10-27 17:37:00,1900-01-01 17:42:00,0 days 00:05:00,4.8138741,52.3833344,4.8236766,52.3841656,True,2.0,596.0,756.5091127772724,0.0,0.0,0.0,"[['WALK', 596, 756]]",769
19,4402598902,46439658,2020-10-27 17:57:00,1900-01-01 18:06:00,0 days 00:09:00,4.8648906,52.3518115,4.812533,52.3828301,True,3.0,2312.0,391.9698796927341,1.0,1864.0,121.0,"[['WALK', 162, 200], ['TRAM', 776, 3814], ['WALK', 39, 49], ['BUS', 1088, 6064], ['WALK', 126, 142]]",6450
20,46393716,2285124183,2020-10-27 17:22:00,1900-01-01 17:34:00,0 days 00:12:00,4.854648,52.3731131,4.8206552,52.3814299,True,3.0,1031.0,639.4216842033086,0.0,499.0,2.0,"[['WALK', 429, 533], ['TRAM', 499, 2320], ['WALK', 101, 105]]",3524
21,46415272,46432830,2020-10-27 17:22:00,1900-01-01 17:34:00,0 days 00:12:00,4.8615853,52.3776521,4.8212107,52.381354,True,3.0,798.0,228.0091503723856,0.0,600.0,2.0,"[['WALK', 125, 150], ['BUS', 600, 3519], ['WALK', 71, 77]]",3078
22,5115773383,46430975,2020-10-27 17:45:00,1900-01-01 18:01:00,0 days 00:16:00,4.8535318,52.373004,4.8174853,52.3808836,True,3.0,1175.0,821.7415939772956,0.0,499.0,2.0,"[['WALK', 361, 450], ['TRAM', 499, 2320], ['WALK', 313, 370]]",3176
23,4103758226,46434804,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8522169,52.3642328,4.8313323,52.3817059,True,3.0,1223.0,641.6693383366576,0.0,686.0,2.0,"[['WALK', 112, 126], ['TRAM', 686, 3005], ['WALK', 423, 515]]",2965
24,2020569044,46422427,2020-10-27 17:33:00,1900-01-01 18:01:00,0 days 00:28:00,4.8885352,52.3732733,4.8361492,52.3791803,True,3.0,1767.0,337.1003759317707,1.0,1428.0,38.0,"[['WALK', 173, 190], ['TRAM', 795, 2938], ['TRAM', 633, 2551], ['WALK', 128, 146]]",4250
25,46431043,46286560,2020-10-27 17:06:00,1900-01-01 17:31:00,0 days 00:25:00,4.8187056,52.3809216,4.8588913,52.3488429,True,3.0,2172.0,594.3448872082071,1.0,1584.0,80.0,"[['WALK', 290, 338], ['TRAM', 342, 1724], ['BUS', 1242, 6288], ['WALK', 218, 255]]",5850
26,46434295,46432382,2020-10-27 17:36:00,1900-01-01 17:41:00,0 days 00:05:00,4.8272361,52.3815508,4.8137784,52.3812144,True,3.0,582.0,502.5981503691589,0.0,160.0,2.0,"[['WALK', 164, 189], ['BUS', 160, 961], ['WALK', 256, 312]]",1312
27,46441796,46434223,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.797191,52.383297,4.8354395,52.3815766,True,3.0,1569.0,1476.0139699074527,0.0,361.0,2.0,"[['WALK', 184, 226], ['BUS', 361, 2558], ['WALK', 1022, 1248]]",3171
28,46353914,46431043,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8513347,52.3642119,4.8187056,52.3809216,True,3.0,1170.0,474.0637217968084,0.0,762.0,2.0,"[['WALK', 157, 186], ['TRAM', 762, 3371], ['WALK', 249, 287]]",3668
29,46441894,46435281,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8161306,52.3833737,4.8125695,52.3818759,True,1.0,343.0,431.6575789447361,0.0,0.0,0.0,"[['WALK', 343, 431]]",432
30,46336629,46429029,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.8297731,52.3602038,4.8248145,52.3804261,True,3.0,1623.0,1235.7469849480797,1.0,407.0,203.0,"[['WALK', 491, 586], ['SUBWAY', 243, 2464], ['WALK', 138, 180], ['TRAM', 164, 877], ['WALK', 384, 468]]",3123
31,46405187,1801588899,2020-10-27 17:39:00,1900-01-01 17:54:00,0 days 00:15:00,4.8127569,52.3755416,4.8443624,52.3740524,True,3.0,1028.0,865.0113834472437,0.0,315.0,2.0,"[['WALK', 133, 151], ['TRAM', 315, 1963], ['WALK', 578, 713]]",2862
32,46393080,46431836,2020-10-27 17:42:00,1900-01-01 18:01:00,0 days 00:19:00,4.868674,52.3729951,4.8367607,52.3810887,True,3.0,1128.0,794.2772405951716,0.0,480.0,2.0,"[['WALK', 332, 400], ['BUS', 480, 3076], ['WALK', 314, 394]]",3441
34,413562329,46446210,2020-10-27 17:11:00,1900-01-01 17:26:00,0 days 00:15:00,4.7589916,52.3838134,4.8308819,52.3842622,True,3.0,1703.0,1618.0715939756824,0.0,420.0,2.0,"[['WALK', 175, 220], ['BUS', 420, 4054], ['WALK', 1106, 1396]]",5223
35,46419420,46440023,2020-10-27 17:52:00,1900-01-01 18:01:00,0 days 00:09:00,4.84804,52.378513,4.8226024,52.3828879,True,3.0,704.0,483.2837819480213,0.0,300.0,2.0,"[['WALK', 196, 224], ['BUS', 300, 1732], ['WALK', 206, 258]]",2076
36,1751290590,46447326,2020-10-27 17:54:00,1900-01-01 18:27:00,0 days 00:33:00,4.8175313,52.3800071,4.8186555,52.3845789,True,2.0,464.0,571.3147669122346,0.0,0.0,0.0,"[['WALK', 464, 571]]",686
37,46444308,46461474,2020-10-27 17:13:00,1900-01-01 17:30:00,0 days 00:17:00,4.8358361,52.3838427,4.8425324,52.3876955,True,1.0,832.0,1028.1865338276964,0.0,0.0,0.0,"[['WALK', 832, 1027]]",2618
38,1751290678,46436728,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8170695,52.3799739,4.8237672,52.382117,True,2.0,678.0,849.9821879642718,0.0,0.0,0.0,"[['WALK', 678, 849]]",1012
39,46435240,46337905,2020-10-27 17:33:00,1900-01-01 17:51:00,0 days 00:18:00,4.8246814,52.3818401,4.8405628,52.3605018,True,3.0,1269.0,553.7530977382594,1.0,735.0,80.0,"[['WALK', 294, 364], ['TRAM', 264, 1350], ['BUS', 471, 3020], ['WALK', 160, 188]]",3386
40,46421764,46441283,2020-10-27 17:06:00,1900-01-01 17:11:00,0 days 00:05:00,4.8131428,52.3790704,4.8337086,52.3831674,True,3.0,1294.0,1371.739548860256,0.0,195.0,2.0,"[['WALK', 505, 627], ['TRAM', 195, 983], ['WALK', 592, 744]]",1953
41,46304901,46437547,2020-10-27 17:53:00,1900-01-01 18:01:00,0 days 00:08:00,4.7892837,52.3530989,4.8125551,52.3823537,True,3.0,1679.0,700.0357593886946,1.0,984.0,121.0,"[['WALK', 375, 470], ['TRAM', 282, 1679], ['WALK', 19, 21], ['BUS', 702, 4122], ['WALK', 180, 208]]",5057
42,46428319,46472901,2020-10-27 17:12:00,1900-01-01 17:27:00,0 days 00:15:00,4.8254265,52.3803344,4.91275,52.39042,True,3.0,3295.0,1248.9753533708306,1.0,1929.0,356.0,"[['WALK', 344, 418], ['TRAM', 1584, 6201], ['WALK', 179, 234], ['SUBWAY', 345, 4019], ['WALK', 487, 594]]",11013
43,46444836,46439911,2020-10-27 17:50:00,1900-01-01 17:55:00,0 days 00:05:00,4.8329938,52.3839574,4.8149221,52.3828497,True,3.0,783.0,674.9801202943592,0.0,236.0,2.0,"[['WALK', 484, 603], ['BUS', 236, 1341], ['WALK', 61, 71]]",1613
44,46442763,46425006,2020-10-27 17:04:00,1900-01-01 17:09:00,0 days 00:05:00,4.8225696,52.3835026,4.818928,52.3797375,True,1.0,504.0,616.3458420976208,0.0,0.0,0.0,"[['WALK', 504, 616]]",998
45,46434003,46428319,2020-10-27 17:10:00,1900-01-01 17:19:00,0 days 00:09:00,4.8232489,52.3815531,4.8254265,52.3803344,True,1.0,518.0,647.3650075122465,0.0,0.0,0.0,"[['WALK', 518, 647]]",809
46,46442307,46442763,2020-10-27 17:21:00,1900-01-01 17:26:00,0 days 00:05:00,4.821084,52.3834328,4.8225696,52.3835026,True,1.0,171.0,220.6338345853744,0.0,0.0,0.0,"[['WALK', 171, 220]]",229
47,46380582,46422602,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8612075,52.3703528,4.8331655,52.3792016,True,3.0,1394.0,1318.2923533756714,0.0,324.0,2.0,"[['WALK', 745, 933], ['TRAM', 324, 1382], ['WALK', 323, 384]]",3207
48,7431281914,46444282,2020-10-27 17:51:00,1900-01-01 18:01:00,0 days 00:10:00,4.8371185,52.3640819,4.8360883,52.3838469,True,3.0,1472.0,1295.517481187116,0.0,156.0,242.0,"[['WALK', 307, 350], ['SUBWAY', 156, 1697], ['WALK', 767, 944]]",2889
49,46303900,46444388,2020-10-27 17:26:00,1900-01-01 17:36:00,0 days 00:10:00,4.8494892,52.3528649,4.8138539,52.383896,True,3.0,1878.0,696.6422781886713,1.0,1168.0,140.0,"[['WALK', 192, 234], ['BUS', 868, 4731], ['WALK', 5, 3], ['BUS', 300, 1908], ['WALK', 373, 459]]",5638
50,46423172,4519411012,2020-10-27 17:41:00,1900-01-01 17:59:00,0 days 00:18:00,4.825554,52.3793516,4.8503087,52.3582961,True,3.0,1327.0,497.4733233024844,1.0,869.0,53.0,"[['WALK', 232, 282], ['TRAM', 684, 2971], ['WALK', 124, 161], ['TRAM', 185, 723], ['WALK', 49, 53]]",4009
51,46430242,46380540,2020-10-27 17:19:00,1900-01-01 17:33:00,0 days 00:14:00,4.81995,52.38078,4.855531,52.3703513,True,3.0,1170.0,706.7735037512832,0.0,582.0,2.0,"[['WALK', 216, 255], ['TRAM', 582, 2516], ['WALK', 370, 450]]",3766
52,46426810,46430983,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8359348,52.3799826,4.8302523,52.3808808,True,1.0,316.0,399.54318045041214,0.0,0.0,0.0,"[['WALK', 316, 399]]",602
53,2283173350,1715224352,2020-10-27 17:51:00,1900-01-01 17:56:00,0 days 00:05:00,4.8181725,52.3832405,4.821837,52.3749778,True,3.0,583.0,476.6149398407201,0.0,174.0,2.0,"[['WALK', 82, 88], ['BUS', 174, 991], ['WALK', 325, 387]]",1618
54,31240616,46431836,2020-10-27 17:06:00,1900-01-01 17:20:00,0 days 00:14:00,4.8557079,52.3658638,4.8367607,52.3810887,True,3.0,1086.0,822.9929849561465,0.0,424.0,2.0,"[['WALK', 331, 419], ['TRAM', 424, 1875], ['WALK', 329, 403]]",2851
55,46345004,46429724,2020-10-27 17:38:00,1900-01-01 17:45:00,0 days 00:07:00,4.8020764,52.3620479,4.8319817,52.380612,True,3.0,1653.0,1238.600684203309,0.0,664.0,2.0,"[['WALK', 324, 400], ['BUS', 664, 3616], ['WALK', 663, 837]]",3699
56,46431836,46344461,2020-10-27 17:55:00,1900-01-01 18:02:00,0 days 00:07:00,4.8367607,52.3810887,4.7991981,52.361939,True,3.0,1908.0,1133.902601494382,1.0,731.0,259.0,"[['WALK', 381, 465], ['SUBWAY', 243, 2461], ['WALK', 60, 76], ['TRAM', 488, 2870], ['WALK', 477, 591]]",4328
57,387735058,46439128,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8351317,52.3751028,4.8347768,52.3826537,True,1.0,1012.0,1253.885962395207,0.0,0.0,0.0,"[['WALK', 1012, 1253]]",1704
58,46444505,46442403,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8259733,52.3839874,4.8196255,52.3834219,True,1.0,397.0,511.2078270650611,0.0,0.0,0.0,"[['WALK', 397, 511]]",594
59,46433459,2309524193,2020-10-27 17:01:00,1900-01-01 17:12:00,0 days 00:11:00,4.81949,52.38149,4.8686042,52.3705245,True,3.0,1708.0,964.8425187886832,0.0,930.0,2.0,"[['WALK', 697, 866], ['TRAM', 930, 3852], ['WALK', 79, 98]]",4463
60,46427650,46435075,2020-10-27 17:31:00,1900-01-01 17:36:00,0 days 00:05:00,4.8316998,52.3801898,4.836063,52.3817139,True,1.0,392.0,482.4440075138599,0.0,0.0,0.0,"[['WALK', 392, 482]]",487
61,46440061,46440551,2020-10-27 17:46:00,1900-01-01 17:51:00,0 days 00:05:00,4.8376003,52.3828979,4.8349198,52.382971,True,1.0,153.0,194.9868345853744,0.0,0.0,0.0,"[['WALK', 153, 194]]",194
62,5897108256,46436762,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.8436507,52.3778983,4.8260625,52.3821259,True,3.0,662.0,466.6468796911207,0.0,266.0,2.0,"[['WALK', 114, 127], ['TRAM', 266, 1370], ['WALK', 280, 338]]",1550
63,5832473463,46433214,2020-10-27 17:53:00,1900-01-01 18:01:00,0 days 00:08:00,4.8842211,52.3858918,4.8125856,52.3813971,True,3.0,1669.0,540.1889172846205,0.0,1215.0,2.0,"[['WALK', 127, 143], ['BUS', 1215, 6346], ['WALK', 325, 396]]",5317
64,46427219,1906911233,2020-10-27 17:06:00,1900-01-01 17:23:00,0 days 00:17:00,4.8202557,52.3802696,4.8252282,52.3859694,True,3.0,670.0,665.8077969838079,0.0,125.0,2.0,"[['WALK', 172, 202], ['BUS', 125, 971], ['WALK', 371, 463]]",1546
65,2283173353,46326732,2020-10-27 17:51:00,1900-01-01 18:19:00,0 days 00:28:00,4.8173771,52.3830882,4.8531907,52.3580633,True,3.0,1785.0,336.9033984894839,1.0,1315.0,175.0,"[['WALK', 126, 145], ['BUS', 822, 4995], ['WALK', 46, 58], ['TRAM', 493, 3270], ['WALK', 123, 132]]",4532
66,46434295,46299720,2020-10-27 17:24:00,1900-01-01 17:40:00,0 days 00:16:00,4.8272361,52.3815508,4.9111697,52.3519667,True,3.0,2634.0,1305.8791127724328,0.0,1344.0,242.0,"[['WALK', 762, 945], ['SUBWAY', 1344, 13614], ['WALK', 286, 359]]",8440
67,46435244,46440549,2020-10-27 17:03:00,1900-01-01 17:08:00,0 days 00:05:00,4.8306297,52.3818179,4.8324922,52.3830037,True,1.0,208.0,250.5242030032852,0.0,0.0,0.0,"[['WALK', 208, 250]]",398
68,46314838,46443194,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.9152669,52.3553898,4.8318061,52.3835906,True,3.0,2699.0,1465.3198796814406,0.0,1256.0,242.0,"[['WALK', 339, 415], ['SUBWAY', 1256, 13384], ['WALK', 862, 1049]]",7981
69,46440549,46347931,2020-10-27 17:21:00,1900-01-01 18:00:00,0 days 00:39:00,4.8324922,52.3830037,4.9139489,52.362854,True,3.0,2632.0,932.8997593919214,0.0,1884.0,2.0,"[['WALK', 502, 638], ['TRAM', 1884, 7496], ['WALK', 244, 294]]",7752
70,46435545,46208355,2020-10-27 17:37:00,1900-01-01 17:48:00,0 days 00:11:00,4.8302301,52.3818815,4.88803,52.3321036,True,3.0,2414.0,1616.191345847291,0.0,849.0,242.0,"[['WALK', 679, 837], ['SUBWAY', 849, 8241], ['WALK', 644, 778]]",8506
71,46387274,46421833,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.8624003,52.3718241,4.8361044,52.3790465,True,3.0,1029.0,828.1836842033084,0.0,360.0,2.0,"[['WALK', 525, 663], ['BUS', 360, 2296], ['WALK', 142, 164]]",2501
72,1003028149,46442083,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.8042203,52.3631447,4.8167741,52.3833849,True,3.0,932.0,403.9554511236103,0.0,604.0,2.0,"[['WALK', 141, 166], ['BUS', 604, 3589], ['WALK', 185, 237]]",3106
73,31240616,46433171,2020-10-27 17:55:00,1900-01-01 18:01:00,0 days 00:06:00,4.8557079,52.3658638,4.8271588,52.3813615,True,3.0,1213.0,480.9058045057344,0.0,815.0,2.0,"[['WALK', 253, 312], ['TRAM', 815, 3428], ['WALK', 143, 167]]",3330
74,46267384,46423172,2020-10-27 17:55:00,1900-01-01 18:01:00,0 days 00:06:00,4.8395487,52.3443017,4.825554,52.3793516,True,3.0,1599.0,1089.6670826944062,1.0,549.0,164.0,"[['WALK', 509, 619], ['SUBWAY', 398, 3730], ['WALK', 138, 180], ['BUS', 151, 877], ['WALK', 239, 288]]",4929
75,46442307,46422984,2020-10-27 17:46:00,1900-01-01 17:51:00,0 days 00:05:00,4.821084,52.3834328,4.8262652,52.3792405,True,3.0,542.0,583.2982105187584,0.0,60.0,2.0,"[['WALK', 290, 351], ['TRAM', 60, 374], ['WALK', 190, 231]]",858
76,46441798,46431913,2020-10-27 17:46:00,1900-01-01 17:51:00,0 days 00:05:00,4.8136808,52.383331,4.8286401,52.3811313,True,3.0,842.0,983.495729318735,0.0,60.0,2.0,"[['WALK', 599, 760], ['TRAM', 60, 374], ['WALK', 181, 223]]",1245
77,46439188,2021881823,2020-10-27 17:59:00,1900-01-01 18:29:00,0 days 00:30:00,4.8202984,52.3827158,4.9019193,52.3599259,True,3.0,2153.0,440.5908195447478,0.0,1789.0,2.0,"[['WALK', 268, 323], ['TRAM', 1789, 7122], ['WALK', 94, 116]]",7514
78,46430670,46338775,2020-10-27 17:11:00,1900-01-01 17:41:00,0 days 00:30:00,4.8194259,52.3808621,4.8979534,52.3607142,True,3.0,2269.0,559.5058721708073,0.0,1789.0,2.0,"[['WALK', 249, 288], ['TRAM', 1789, 7122], ['WALK', 229, 270]]",7352
79,46423432,46367433,2020-10-27 17:29:00,1900-01-01 17:49:00,0 days 00:20:00,4.8320858,52.3793569,4.8643181,52.3676501,True,3.0,1479.0,956.4204811951834,0.0,696.0,2.0,"[['WALK', 398, 486], ['TRAM', 696, 2790], ['WALK', 383, 469]]",3609
80,4711946262,1410596244,2020-10-27 17:18:00,1900-01-01 18:01:00,0 days 00:43:00,4.9070173,52.3408676,4.8207096,52.3794554,True,3.0,2457.0,1017.9446691659087,2.0,1272.0,374.0,"[['WALK', 312, 393], ['BUS', 223, 1127], ['WALK', 121, 157], ['SUBWAY', 813, 8227], ['WALK', 138, 180], ['BUS', 236, 1229], ['WALK', 240, 287]]",9161
81,46439914,46176385,2020-10-27 17:39:00,1900-01-01 17:50:00,0 days 00:11:00,4.8152835,52.3828497,4.8871582,52.3242797,True,3.0,3122.0,817.1453984910971,2.0,1591.0,881.0,"[['WALK', 144, 178], ['BUS', 360, 2817], ['WALK', 111, 143], ['SUBWAY', 949, 9292], ['WALK', 101, 130], ['BUS', 282, 1252], ['WALK', 294, 363]]",10404
82,46402856,46421895,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8315437,52.3750092,4.8342761,52.379036,True,1.0,570.0,702.8478646553342,0.0,0.0,0.0,"[['WALK', 570, 702]]",867
83,1258330657,46436558,2020-10-27 17:51:00,1900-01-01 18:01:00,0 days 00:10:00,4.8018515,52.342268,4.8344731,52.3819855,True,3.0,2102.0,1324.288052621219,1.0,903.0,136.0,"[['WALK', 143, 156], ['BUS', 660, 3834], ['WALK', 346, 457], ['SUBWAY', 243, 2464], ['WALK', 574, 710]]",6511
84,46332379,46425341,2020-10-27 17:43:00,1900-01-01 18:01:00,0 days 00:18:00,4.8355653,52.3592831,4.8322797,52.3798115,True,3.0,1231.0,897.201751868381,0.0,243.0,242.0,"[['WALK', 298, 344], ['SUBWAY', 243, 2464], ['WALK', 448, 552]]",2851
85,46489930,46441283,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.9478853,52.3951235,4.8337086,52.3831674,True,3.0,3204.0,1213.1179022423798,1.0,2154.0,52.0,"[['WALK', 229, 277], ['BUS', 1494, 9339], ['WALK', 148, 193], ['BUS', 660, 4729], ['WALK', 621, 742]]",11692
86,6316199,46444361,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8883961,52.3701725,4.8369605,52.3838643,True,3.0,2097.0,1704.5171654017183,0.0,720.0,2.0,"[['WALK', 770, 950], ['BUS', 720, 4115], ['WALK', 605, 754]]",4862
87,46372015,46365572,2020-10-27 17:21:00,1900-01-01 18:01:00,0 days 00:40:00,4.8616014,52.3687083,4.8525753,52.3671932,True,3.0,577.0,716.1624736797102,0.0,0.0,0.0,"[['WALK', 577, 716]]",1274
88,46254043,46421340,2020-10-27 17:37:00,1900-01-01 18:01:00,0 days 00:24:00,4.7970828,52.3415078,4.8353275,52.3788554,True,3.0,1957.0,1064.414398486257,1.0,963.0,136.0,"[['WALK', 186, 234], ['BUS', 720, 4241], ['WALK', 346, 457], ['SUBWAY', 243, 2464], ['WALK', 326, 372]]",6333
89,46313483,46445910,2020-10-27 17:29:00,1900-01-01 17:44:00,0 days 00:15:00,4.8822692,52.3550773,4.8298168,52.3842286,True,3.0,2506.0,1120.1564661577834,1.0,1560.0,52.0,"[['WALK', 202, 244], ['BUS', 660, 2261], ['WALK', 70, 90], ['BUS', 900, 4581], ['WALK', 622, 785]]",5806
90,46375982,46442942,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8567248,52.369436,4.8248721,52.3835345,True,3.0,1426.0,1028.3461127756589,0.0,606.0,2.0,"[['WALK', 406, 514], ['TRAM', 606, 2752], ['WALK', 412, 513]]",3353
91,46440222,46427503,2020-10-27 17:51:00,1900-01-01 17:56:00,0 days 00:05:00,4.8272486,52.3829436,4.8348186,52.3801535,True,1.0,564.0,715.0561654113989,0.0,0.0,0.0,"[['WALK', 564, 714]]",850
92,46443194,46222600,2020-10-27 17:37:00,1900-01-01 17:48:00,0 days 00:11:00,4.8318061,52.3835906,4.8845094,52.3349534,True,3.0,2499.0,1698.7129849383998,0.0,849.0,242.0,"[['WALK', 816, 991], ['SUBWAY', 849, 8241], ['WALK', 592, 706]]",8176
93,46436617,46439088,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8161889,52.3821087,4.81369,52.3826477,True,1.0,181.0,231.15383458537443,0.0,0.0,0.0,"[['WALK', 181, 231]]",230
94,46440061,46427737,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8376003,52.3828979,4.8197638,52.3803403,True,3.0,936.0,837.932812017981,0.0,236.0,2.0,"[['WALK', 497, 600], ['BUS', 236, 1229], ['WALK', 201, 236]]",1830
95,46440551,46430897,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8349198,52.382971,4.8162464,52.3808649,True,3.0,937.0,972.8694511155433,0.0,131.0,2.0,"[['WALK', 447, 536], ['BUS', 131, 733], ['WALK', 357, 436]]",1659
