,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_fare,P2_fare,P1_revenue,P2_revenue,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
879,0.5181945016604738,0.06264485323249963,0.4945611184841036,0.06562675444790762,0.010000000000000163,0.010000000000000163,973.0,85.0,6.811664953751282,5.75313725490196,3.1059266872216504,0.02803921568627451,4.072046651617758,5.725098039215687,4.216752488843117,0.8,1.9999999999999998,1019.6112,202.7224,-15220.174039999905,-137278.25924000004,-13.010594313169486,-11.625814297985245,6.7266225582860715,-0.08766527962291595,0.0,0.9177693761814745,1.0,324.05198487712664,378.61058601134215,0.0,0.0,1.0803402646502835,1.1553247637051038,2.8586483931947053,0.19092627599243855,0.2665406427221172,0.0,7158.805293005671,120.94706994328922,0.0,2.683364839319471,0.0,18.35538752362949,232.07844990548205,27.533081285444233,497.63705103969755,9.177693761814744,0.0,0.0,50.571833648393195
880,0.5189098563261003,0.06261457609519973,0.4947300178944291,0.06562591047183498,0.010000000000000163,0.010000000000000163,976.0,66.0,6.810314207650268,4.449747474747474,2.926127049180325,0.0,4.209729929707732,4.456565656565656,4.226577042399173,0.8,1.9999999999999998,1022.6094400000001,143.73479999999998,-14697.564599999905,-137634.52444000004,-12.512862148112607,-11.598074940981455,6.660796545105561,-0.09748262113264775,0.0,0.9280230326295585,1.0,331.9059500959693,386.6775431861804,0.0,0.0,1.0633397312859885,1.1193322840690987,2.7407869481765803,0.16122840690978887,0.20153550863723607,0.0,7286.470249520154,120.18138195777351,0.0,3.3339731285988483,0.0,18.56046065259117,235.20057581573897,27.840690978886755,491.6765834932821,9.280230326295586,0.0,0.0,44.2658349328215
881,0.5196049536729855,0.06257620560676937,0.4948284380080794,0.06547446060588054,0.010000000000000163,0.010000000000000163,941.0,86.0,6.409705986539138,5.103875968992248,1.957651434643996,0.0,4.651720310765816,5.103875968992248,4.691117865585951,0.8,1.9999999999999998,1037.328,196.9504,-14160.236599999906,-137937.57404000004,-11.419055304013847,-11.646109885595703,6.300357026939301,-0.11229950489023373,0.0,0.9610516066212269,1.0,329.6056475170399,382.5735150925024,0.0,0.0,1.0837390457643623,1.2018290165530678,1.793719571567673,0.17039922103213243,0.28237585199610515,0.0,7264.298928919182,83.6699123661149,0.0,5.331061343719572,0.0,19.221032132424536,270.39824732229795,28.831548198636806,519.4011684518014,9.610516066212268,0.0,0.0,23.953261927945473
882,0.5198578663233138,0.06250272554647178,0.4942133673397583,0.06542269416858223,0.010000000000000163,0.010000000000000163,982.0,70.0,6.9149355057705435,6.7788095238095245,3.100695858791583,0.0,4.178353771832033,6.778809523809524,4.366597724922441,0.8,1.9999999999999998,1037.6136000000001,164.9072,-13622.622999999905,-138272.66684000005,-13.047473101499799,-11.678127075877407,6.9058776932826405,-0.08972618857468773,0.0,0.9192015209125475,1.0,327.31463878326997,382.33269961977186,0.0,0.0,1.0665399239543727,1.143080608365019,2.894375792141953,0.17680608365019013,0.2262357414448669,0.0,7259.475285171103,123.97148288973384,0.0,2.797528517110266,0.0,18.38403041825095,240.69011406844106,27.576045627376427,501.3602661596958,9.192015209125476,0.0,0.0,49.69106463878327
883,0.5204161591817178,0.06254904732051404,0.49419423119904926,0.06535576142680434,0.010000000000000163,0.010000000000000163,969.0,69.0,6.595751633986926,3.2758454106280195,2.445579635362918,0.0,4.454817275747509,3.281642512077295,4.371536351165981,0.8,1.9999999999999998,1026.8072000000002,151.4532,-13095.815799999906,-138621.21364000006,-12.234348688717631,-11.63590691178192,6.375064226075784,-0.13144720774805774,0.0,0.9364161849710982,1.0,331.3747591522158,385.7302504816956,0.0,0.0,1.0664739884393064,1.1351256262042397,2.2830122029544,0.19460500963391136,0.20327552986512523,0.0,7211.909441233141,97.8766859344894,0.0,3.233140655105973,0.0,18.728323699421967,245.52312138728323,28.09248554913295,497.4181117533719,9.364161849710984,0.0,0.0,39.104046242774565
884,0.5207477663802774,0.06255257529878228,0.49444733420364406,0.06525994452230638,0.010000000000000163,0.010000000000000163,976.0,66.0,6.8332991803278675,4.854040404040403,3.4925546448087412,0.0,3.7545070962792484,4.854040404040404,3.832121212121212,0.8,1.9999999999999998,983.4396800000001,164.2868,-12612.376119999906,-138956.92684000006,-13.545593068884637,-11.5932066273658,6.707933461292385,-0.10420894462882117,0.0,0.8973128598848369,1.0,331.3387715930902,385.8243761996161,0.0,0.0,1.0633397312859885,1.1014649520153552,3.2713371721049245,0.15834932821497122,0.1928982725527831,0.0,7163.953934740883,133.12763915547026,0.0,2.1497120921305184,0.0,17.946257197696738,206.1957773512476,26.919385796545107,478.50863723608444,8.973128598848369,0.0,0.0,63.15259117082534
885,0.5211634193789537,0.06253315117904183,0.49505402037470275,0.06525169839117752,0.010000000000000163,0.010000000000000163,1006.0,66.0,6.713651424784628,5.383080808080808,2.39476474486415,0.0,4.556970649895178,5.383080808080808,4.610424836601307,0.8,1.9999999999999998,1097.4548800000002,158.64799999999997,-12014.921239999905,-139298.27884000007,-11.748113894071299,-11.576697771898822,6.63173196517413,-0.09292766687317665,0.0,0.9514925373134329,1.0,328.38526119402985,381.38432835820896,0.0,0.0,1.0615671641791045,1.1717377611940312,2.247325870646767,0.19682835820895522,0.21361940298507462,0.0,7273.11473880597,105.00746268656717,0.0,3.719216417910448,0.0,19.029850746268657,263.0643656716418,28.544776119402986,516.3619402985074,9.514925373134329,0.0,0.0,29.832089552238806
886,0.5213793423298398,0.06233657040128579,0.496731356959534,0.06524143833302619,0.010000000000000163,0.010000000000000163,979.0,78.0,6.803506979911478,7.426923076923081,2.2336397684712286,0.05256410256410256,4.797892104322973,7.374358974358974,4.996669963732278,0.8,1.9999999999999998,1072.24176,183.34439999999995,-11442.679479999904,-139614.93444000007,-11.746433840534001,-11.613236405461471,6.849511195206568,-0.06847887871680536,0.0,0.956480605487228,1.0,335.98770104068115,391.01040681173134,0.0,0.0,1.0737937559129611,1.1878771617786192,2.072690003153579,0.17786187322611163,0.22421948912015138,0.0,7170.23178807947,97.59697256385998,0.0,4.16650898770104,0.0,19.12961210974456,286.6092715231788,28.69441816461684,517.3197729422895,9.56480605487228,0.0,0.0,26.764427625354777
887,0.5218336188101187,0.06233258724961941,0.4983828120632268,0.06520612912472229,0.010000000000000163,0.010000000000000163,946.0,80.0,6.85142706131078,3.8310416666666685,2.398379140239607,0.0,4.81244292237443,3.840625,4.731119246861924,0.8,1.9999999999999998,1002.9046400000002,169.9852,-10939.774839999904,-139944.94924000007,-12.371688861815006,-11.605238824423902,6.615919428200128,-0.1139207785550814,0.0,0.9317738791423001,1.0,337.4366471734893,392.5224171539961,0.0,0.0,1.077972709551657,1.1431674853801166,2.2113710201429515,0.1276803118908382,0.2212475633528265,0.0,7185.058479532164,90.72319688109162,0.0,4.593567251461988,0.0,18.635477582846004,264.2729044834308,27.953216374269005,497.05458089668616,9.317738791423002,0.0,0.0,41.95906432748538
888,0.5224474676204613,0.06231411218798732,0.49910576580789845,0.06515676263322755,0.010000000000000163,0.010000000000000163,1007.0,71.0,6.842850049652442,3.2366197183098606,2.794836146971204,0.0,4.428429243575823,3.2384976525821596,4.343262768817204,0.8,1.9999999999999998,1047.6329600000001,156.4032,-10392.141879999903,-140288.54604000007,-12.863453352401578,-11.50706119924878,6.605333951762528,-0.10751981455668323,0.0,0.9202226345083488,1.0,329.3766233766234,382.6966604823748,0.0,0.0,1.0658627087198516,1.1169166604823741,2.6107606679035276,0.21799628942486085,0.19202226345083487,0.0,7216.278293135436,107.58256029684601,0.0,3.0120593692022264,0.0,18.404452690166977,239.67439703153988,27.606679035250465,489.1252319109462,9.202226345083488,0.0,0.0,49.063079777365495
