====================================================================
====================================================================
New simulation started at:    2023-02-28 01:08:00.096014
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
575,179,26,2,0.0,2.0,0,False,0.0,188,32,0.0,0.0,0
576,188,32,0,0.05,2.0,0,False,76.68,178,27,76.68,76.68,0
577,178,27,2,0.05,2.0,0,False,76.85,181,31,76.85,76.85,0
578,181,31,1,0.0,2.0,0,False,0.0,180,26,0.0,0.0,0
579,180,26,2,0.0,2.0,0,False,0.0,182,24,0.0,0.0,0
580,182,24,2,0.0,2.0,0,False,0.0,184,24,0.0,0.0,0
581,184,24,1,0.0,2.0,0,False,0.0,185,29,0.0,0.0,0
582,185,29,0,0.05,2.0,0,False,77.27,175,28,77.27,77.27,0
583,175,28,0,0.1,2.0,0,False,151.2,175,28,151.2,151.2,0
584,175,28,0,0.15,2.0,0,False,250.99,189,27,250.99,250.99,0
585,189,27,0,0.2,2.0,0,False,332.38,188,28,332.38,332.38,0
586,188,28,0,0.25,2.0,0,False,399.99,183,29,399.99,399.99,0
587,183,29,2,0.25,2.0,0,False,335.36,165,30,335.36,335.36,0
588,165,30,1,0.2,2.0,0,False,309.35,181,20,309.35,309.35,0
589,181,20,1,0.15,2.0,0,False,228.83,179,20,228.83,228.83,0
590,179,20,2,0.15,2.0,0,False,224.53,175,26,224.53,224.53,0
591,175,26,2,0.15,2.0,0,False,275.61,196,25,275.61,275.61,0
592,196,25,2,0.15,2.0,0,False,237.28,181,24,237.28,237.28,0
593,181,24,2,0.15,2.0,0,False,219.54,176,21,219.54,219.54,0
594,176,21,2,0.15,2.0,0,False,220.48,169,23,220.48,220.48,0
595,169,23,2,0.15,2.0,0,False,243.36,180,28,243.36,243.36,0
596,180,28,0,0.2,2.0,0,False,284.97,170,31,284.97,284.97,0
597,170,31,1,0.15,2.0,0,False,261.47,194,24,261.47,261.47,0
598,194,24,1,0.1,2.0,0,False,159.37,176,26,159.37,159.37,0
599,176,26,0,0.15,2.0,0,False,247.84,189,24,247.84,247.84,0
600,189,24,0,0.2,2.0,0,False,341.17,190,25,341.17,341.17,0
601,190,25,2,0.2,2.0,0,False,325.76,183,27,325.76,325.76,0
602,183,27,2,0.2,2.0,0,False,299.35,172,23,299.35,299.35,0
603,172,23,1,0.15,2.0,0,False,235.66,176,28,235.66,235.66,0
604,176,28,0,0.2,2.0,0,False,335.29,188,20,335.29,335.29,0
605,188,20,2,0.2,2.0,0,False,329.06,190,23,329.06,329.06,0
606,190,23,0,0.25,2.0,0,False,373.43,168,18,373.43,373.43,0
607,168,18,2,0.25,2.0,0,False,406.42,180,30,406.42,406.42,0
608,180,30,2,0.25,2.0,0,False,422.2,190,21,422.2,422.2,0
609,190,21,2,0.25,2.0,0,False,392.12,185,21,392.12,392.12,0
610,185,21,1,0.2,2.0,0,False,346.62,190,20,346.62,346.62,0
611,190,20,2,0.2,2.0,0,False,310.17,180,24,310.17,310.17,0
612,180,24,1,0.15,2.0,0,False,259.09,188,24,259.09,259.09,0
613,188,24,0,0.2,2.0,0,False,309.85,180,28,309.85,309.85,0
614,180,28,1,0.15,2.0,0,False,242.83,188,26,242.83,242.83,0
615,188,26,0,0.2,2.0,0,False,314.98,181,21,314.98,314.98,0
616,181,21,1,0.15,2.0,0,False,246.14,188,24,246.14,246.14,0
617,188,24,2,0.15,2.0,0,False,257.9,194,22,257.9,257.9,0
618,194,22,0,0.2,2.0,0,False,368.49,206,25,368.49,368.49,0
619,206,25,0,0.25,2.0,0,False,435.23,201,29,435.23,435.23,0
620,201,29,1,0.2,2.0,0,False,310.57,182,23,310.57,310.57,0
621,182,23,1,0.15,2.0,0,False,228.91,172,18,228.91,228.91,0
622,172,18,1,0.1,2.0,0,False,157.67,187,24,157.67,157.67,0
623,187,24,1,0.05,2.0,0,False,79.11,182,20,79.11,79.11,0
624,182,20,2,0.05,2.0,0,False,79.72,185,26,79.72,79.72,0
625,185,26,1,0.0,2.0,0,False,0.0,179,28,0.0,0.0,0
626,179,28,2,0.0,2.0,0,False,0.0,197,28,0.0,0.0,0
627,197,28,0,0.05,2.0,0,False,75.41,175,26,75.41,75.41,0
628,175,26,0,0.1,2.0,0,False,152.33,181,26,152.33,152.33,0
629,181,26,0,0.15,2.0,0,False,231.77,180,25,231.77,231.77,0
630,180,25,2,0.15,2.0,0,False,276.8,199,28,276.8,276.8,0
631,199,28,2,0.15,2.0,0,False,250.52,187,31,250.52,250.52,0
632,187,31,0,0.2,2.0,0,False,313.28,185,35,313.28,313.28,0
633,185,35,1,0.15,2.0,0,False,235.1,180,28,235.1,235.1,0
634,180,28,2,0.15,2.0,0,False,244.12,189,20,244.12,244.12,0
635,189,20,1,0.1,2.0,0,False,169.5,193,22,169.5,169.5,0
636,193,22,0,0.15,2.0,0,False,267.48,200,28,267.48,267.48,0
637,200,28,0,0.2,2.0,0,False,301.26,174,31,301.26,301.26,0
638,174,31,0,0.25,2.0,0,False,428.06,199,30,428.06,428.06,0
639,199,30,2,0.25,2.0,0,False,438.97,188,22,438.97,438.97,0
640,188,22,1,0.2,2.0,0,False,315.65,184,31,315.65,315.65,0
641,184,31,2,0.2,2.0,0,False,306.7,174,17,306.7,306.7,0
642,174,17,1,0.15,2.0,0,False,256.62,182,30,256.62,256.62,0
643,182,30,2,0.15,2.0,0,False,255.92,199,28,255.92,255.92,0
644,199,28,2,0.15,2.0,0,False,277.63,206,26,277.63,277.63,0
645,206,26,1,0.1,2.0,0,False,154.9,188,19,154.9,154.9,0
646,188,19,1,0.05,2.0,0,False,82.11,190,31,82.11,82.11,0
647,190,31,1,0.0,2.0,0,False,0.0,195,30,0.0,0.0,0
648,195,30,1,0.0,2.0,0,False,0.0,183,20,0.0,0.0,0
649,183,20,0,0.05,2.0,0,False,73.47,173,26,73.47,73.47,0
650,173,26,0,0.1,2.0,0,False,165.63,181,35,165.63,165.63,0
651,181,35,0,0.15,2.0,0,False,228.44,176,27,228.44,228.44,0
652,176,27,2,0.15,2.0,0,False,242.28,189,21,242.28,242.28,0
653,189,21,2,0.15,2.0,0,False,227.29,180,34,227.29,227.29,0
654,180,34,1,0.1,2.0,0,False,153.16,178,26,153.16,153.16,0
655,178,26,2,0.1,2.0,0,False,152.78,178,27,152.78,152.78,0
656,178,27,0,0.15,2.0,0,False,258.69,190,30,258.69,258.69,0
657,190,30,0,0.2,2.0,0,False,336.5,186,32,336.5,336.5,0
658,186,32,1,0.15,2.0,0,False,236.42,185,24,236.42,236.42,0
659,185,24,1,0.1,2.0,0,False,162.2,187,23,162.2,162.2,0
660,187,23,2,0.1,2.0,0,False,176.98,193,22,176.98,176.98,0
661,193,22,0,0.15,2.0,0,False,253.41,201,21,253.41,253.41,0
662,201,21,2,0.15,2.0,0,False,240.64,191,33,240.64,240.64,0
663,191,33,2,0.15,2.0,0,False,264.51,198,29,264.51,264.51,0
664,198,29,0,0.2,2.0,0,False,296.89,175,25,296.89,296.89,0
665,175,25,1,0.15,2.0,0,False,243.72,183,21,243.72,243.72,0
666,183,21,1,0.1,2.0,0,False,165.83,189,28,165.83,165.83,0
667,189,28,0,0.15,2.0,0,False,262.08,197,28,262.08,262.08,0
668,197,28,2,0.15,2.0,0,False,253.35,189,19,253.35,253.35,0
669,189,19,2,0.15,2.0,0,False,233.44,184,24,233.44,233.44,0
670,184,24,1,0.1,2.0,0,False,160.47,188,30,160.47,160.47,0
671,188,30,2,0.1,2.0,0,False,151.57,177,26,151.57,151.57,0
672,177,26,1,0.05,2.0,0,False,83.92,192,24,83.92,83.92,0
673,192,24,0,0.1,2.0,0,False,159.84,188,27,159.84,159.84,0
674,188,27,0,0.15,2.0,0,False,233.39,178,25,233.39,233.39,0
675,178,25,2,0.15,2.0,0,False,257.59,194,35,257.59,257.59,0
676,194,35,2,0.15,2.0,0,False,260.78,199,26,260.78,260.78,0
677,199,26,0,0.2,2.0,0,False,317.62,189,25,317.62,317.62,0
678,189,25,2,0.2,2.0,0,False,350.06,195,18,350.06,350.06,0
679,195,18,1,0.15,2.0,0,False,227.38,181,17,227.38,227.38,0
680,181,17,0,0.2,2.0,0,False,352.98,201,34,352.98,352.98,0
681,201,34,1,0.15,2.0,0,False,258.29,190,28,258.29,258.29,0
682,190,28,2,0.15,2.0,0,False,225.9,181,29,225.9,225.9,0
683,181,29,0,0.2,2.0,0,False,346.88,190,29,346.88,346.88,0
684,190,29,2,0.2,2.0,0,False,338.79,194,31,338.79,338.79,0
685,194,31,2,0.2,2.0,0,False,335.4,197,22,335.4,335.4,0
686,197,22,0,0.25,2.0,0,False,428.32,194,28,428.32,428.32,0
687,194,28,2,0.25,2.0,0,False,419.56,196,20,419.56,419.56,0
688,196,20,2,0.25,2.0,0,False,445.53,205,21,445.53,445.53,0
689,205,21,0,0.3,2.0,0,False,498.14,194,25,498.14,498.14,0
690,194,25,1,0.25,2.0,0,False,382.3,181,26,382.3,382.3,0
691,181,26,0,0.3,2.0,0,False,501.07,200,20,501.07,501.07,0
692,200,20,2,0.3,2.0,0,False,477.68,187,23,477.68,477.68,0
693,187,23,2,0.3,2.0,0,False,517.31,202,20,517.31,517.31,0
694,202,20,2,0.3,2.0,0,False,461.72,181,21,461.72,461.72,0
695,181,21,2,0.3,2.0,0,False,443.23,178,22,443.23,443.23,0
696,178,22,1,0.25,2.0,0,False,388.07,181,23,388.07,388.07,0
697,181,23,2,0.25,2.0,0,False,434.84,204,18,434.84,434.84,0
698,204,18,0,0.3,2.0,0,False,488.51,188,25,488.51,488.51,0
699,188,25,0,0.35,2.0,0,False,562.11,191,18,562.11,562.11,0
700,191,18,1,0.3,2.0,0,False,433.49,172,19,433.49,433.49,0
701,172,19,1,0.25,2.0,0,False,382.7,182,20,382.7,382.7,0
702,182,20,0,0.3,2.0,0,False,533.56,198,20,533.56,533.56,0
703,198,20,1,0.25,2.0,0,False,399.88,175,22,399.88,399.88,0
704,175,22,0,0.3,2.0,0,False,501.76,193,25,501.76,501.76,0
705,193,25,0,0.35,2.0,0,False,578.9,195,21,578.9,578.9,0
706,195,21,0,0.4,2.0,0,False,692.52,197,20,692.52,692.52,0
707,197,20,1,0.35,2.0,0,False,572.52,193,19,572.52,572.52,0
708,193,19,2,0.35,2.0,0,False,602.92,200,22,602.92,602.92,0
709,200,22,1,0.3,2.0,0,False,493.1,183,15,493.1,493.1,0
710,183,15,0,0.35,2.0,0,False,525.91,186,18,525.91,525.91,0
711,186,18,2,0.35,2.0,0,False,571.19,184,16,571.19,571.19,0
712,184,16,0,0.4,2.0,0,False,655.1,191,25,655.1,655.1,0
713,191,25,1,0.35,2.0,0,False,493.22,173,18,493.22,493.22,0
714,173,18,1,0.3,2.0,0,False,497.59,187,22,497.59,497.59,0
715,187,22,0,0.35,2.0,0,False,534.83,175,19,534.83,534.83,0
716,175,19,0,0.4,2.0,0,False,653.58,192,13,653.58,653.58,0
717,192,13,0,0.45,2.0,0,False,761.02,186,20,761.02,761.02,0
718,186,20,1,0.4,2.0,0,False,656.03,190,16,656.03,656.03,0
719,190,16,0,0.45,2.0,0,False,748.91,185,11,748.91,748.91,0
720,185,11,0,0.5,2.0,0,False,828.4,196,14,828.4,828.4,0
721,196,14,2,0.5,2.0,0,False,795.36,178,19,795.36,795.36,0
722,178,19,0,0.55,2.0,0,False,828.54,176,10,828.54,828.54,0
723,176,10,0,0.6,2.0,0,False,826.17,153,15,826.17,826.17,0
724,153,15,1,0.55,2.0,0,False,686.78,151,16,686.78,686.78,0
725,151,16,0,0.6,2.0,0,False,882.77,162,8,882.77,882.77,0
726,162,8,0,0.65,2.0,0,False,832.33,155,13,832.33,832.33,0
727,155,13,0,0.7,2.0,0,False,1081.72,171,6,1081.72,1081.72,0
728,171,6,2,0.7,2.0,0,False,990.75,143,7,990.75,990.75,0
729,143,7,0,0.75,2.0,0,False,1007.93,139,5,1007.93,1007.93,0
730,139,5,1,0.7,2.0,0,False,776.68,123,5,776.68,776.68,0
731,123,5,2,0.7,2.0,0,False,641.84,97,9,641.84,641.84,0
732,97,9,1,0.65,2.0,0,False,669.69,103,3,669.69,669.69,0
733,103,3,1,0.6,2.0,0,False,613.92,100,6,613.92,613.92,0
734,100,6,2,0.6,2.0,0,False,433.61,69,6,433.61,433.61,0
735,69,6,1,0.55,2.0,0,False,484.92,90,8,484.92,484.92,0
736,90,8,1,0.5,2.0,0,False,458.92,90,9,458.92,458.92,0
737,90,9,2,0.5,2.0,0,False,506.72,101,6,506.72,506.72,0
738,101,6,1,0.45,2.0,0,False,425.2,91,9,425.2,425.2,0
739,91,9,0,0.5,2.0,0,False,508.7,100,4,508.7,508.7,0
740,100,4,2,0.5,2.0,0,False,480.89,91,7,480.89,480.89,0
741,91,7,0,0.55,2.0,0,False,404.72,64,6,404.72,404.72,0
742,64,6,2,0.55,2.0,0,False,521.64,87,6,521.64,521.64,0
743,87,6,1,0.5,2.0,0,False,432.85,88,5,432.85,432.85,0
744,88,5,1,0.45,2.0,0,False,455.76,90,12,455.76,455.76,0
745,90,12,0,0.5,2.0,0,False,495.54,95,6,495.54,495.54,0
746,95,6,2,0.5,2.0,0,False,457.32,89,6,457.32,457.32,0
747,89,6,2,0.5,2.0,0,False,456.03,87,5,456.03,456.03,0
748,87,5,2,0.5,2.0,0,False,454.59,81,9,454.59,454.59,0
749,81,9,1,0.45,2.0,0,False,366.61,77,3,366.61,366.61,0
750,77,3,1,0.4,2.0,0,False,369.78,85,9,369.78,369.78,0
751,85,9,1,0.35,2.0,0,False,268.24,69,13,268.24,268.24,0
752,69,13,0,0.4,2.0,0,False,295.49,72,6,295.49,295.49,0
753,72,6,2,0.4,2.0,0,False,304.15,76,9,304.15,304.15,0
754,76,9,1,0.35,2.0,0,False,221.38,60,5,221.38,221.38,0
755,60,5,2,0.35,2.0,0,False,300.06,78,11,300.06,300.06,0
756,78,11,1,0.3,2.0,0,False,279.29,85,4,279.29,279.29,0
757,85,4,1,0.25,2.0,0,False,216.57,79,8,216.57,216.57,0
758,79,8,1,0.2,2.0,0,False,173.82,77,9,173.82,173.82,0
759,77,9,1,0.15,2.0,0,False,118.72,74,11,118.72,118.72,0
760,74,11,2,0.15,2.0,0,False,123.41,74,5,123.41,123.41,0
761,74,5,1,0.1,2.0,0,False,89.63,75,14,89.63,89.63,0
762,75,14,1,0.05,2.0,0,False,45.54,82,12,45.54,45.54,0
763,82,12,2,0.05,2.0,0,False,44.74,79,15,44.74,44.74,0
764,79,15,1,0.0,2.0,0,False,0.0,71,18,0.0,0.0,0
765,71,18,0,0.05,2.0,0,False,44.41,81,13,44.41,44.41,0
766,81,13,1,0.0,2.0,0,False,0.0,86,19,0.0,0.0,0
767,86,19,0,0.05,2.0,0,False,45.65,83,14,45.65,45.65,0
768,83,14,1,0.0,2.0,0,False,0.0,73,18,0.0,0.0,0
769,73,18,0,0.05,2.0,0,False,40.67,75,23,40.67,40.67,0
770,75,23,2,0.05,2.0,0,False,40.43,76,18,40.43,40.43,0
771,76,18,2,0.05,2.0,0,False,45.83,81,15,45.83,45.83,0
772,81,15,1,0.0,2.0,0,False,0.0,73,13,0.0,0.0,0
773,73,13,0,0.05,2.0,0,False,45.42,87,12,45.42,45.42,0
774,87,12,0,0.1,2.0,0,False,86.1,84,17,86.1,86.1,0
775,84,17,0,0.15,2.0,0,False,131.54,79,17,131.54,131.54,0
776,79,17,2,0.15,2.0,0,False,122.62,81,12,122.62,122.62,0
777,81,12,2,0.15,2.0,0,False,144.83,89,11,144.83,144.83,0
778,89,11,2,0.15,2.0,0,False,105.97,71,19,105.97,105.97,0
779,71,19,0,0.2,2.0,0,False,199.54,91,15,199.54,199.54,0
780,91,15,2,0.2,2.0,0,False,157.98,83,15,157.98,157.98,0
781,83,15,1,0.15,2.0,0,False,113.28,77,10,113.28,113.28,0
782,77,10,2,0.15,2.0,0,False,115.89,77,14,115.89,115.89,0
783,77,14,1,0.1,2.0,0,False,84.16,82,10,84.16,84.16,0
784,82,10,0,0.15,2.0,0,False,102.06,65,16,102.06,102.06,0
785,65,16,0,0.2,2.0,0,False,160.46,80,14,160.46,160.46,0
786,80,14,1,0.15,2.0,0,False,103.32,70,13,103.32,103.32,0
787,70,13,2,0.15,2.0,0,False,127.65,75,11,127.65,127.65,0
788,75,11,1,0.1,2.0,0,False,96.82,91,10,96.82,96.82,0
789,91,10,0,0.15,2.0,0,False,119.19,76,20,119.19,119.19,0
790,76,20,0,0.2,2.0,0,False,173.49,83,13,173.49,173.49,0
791,83,13,2,0.2,2.0,0,False,153.7,74,9,153.7,153.7,0
792,74,9,2,0.2,2.0,0,False,221.58,106,21,221.58,221.58,0
793,106,21,0,0.25,2.0,0,False,250.8,91,12,250.8,250.8,0
794,91,12,2,0.25,2.0,0,False,218.03,82,14,218.03,218.03,0
795,82,14,2,0.25,2.0,0,False,237.98,93,14,237.98,237.98,0
796,93,14,0,0.3,2.0,0,False,234.57,78,14,234.57,234.57,0
797,78,14,1,0.25,2.0,0,False,165.79,69,12,165.79,165.79,0
798,69,12,0,0.3,2.0,0,False,251.57,85,9,251.57,251.57,0
799,85,9,1,0.25,2.0,0,False,220.2,79,10,220.2,220.2,0
800,79,10,2,0.25,2.0,0,False,185.1,74,6,185.1,185.1,0
801,74,6,1,0.2,2.0,0,False,189.13,89,12,189.13,189.13,0
802,89,12,0,0.25,2.0,0,False,238.89,90,10,238.89,238.89,0
803,90,10,0,0.3,2.0,0,False,211.45,71,19,211.45,211.45,0
804,71,19,2,0.3,2.0,0,False,248.42,79,12,248.42,248.42,0
805,79,12,2,0.3,2.0,0,False,292.48,97,12,292.48,292.48,0
806,97,12,0,0.35,2.0,0,False,241.27,62,11,241.27,241.27,0
807,62,11,0,0.4,2.0,0,False,415.57,96,10,415.57,415.57,0
808,96,10,1,0.35,2.0,0,False,284.76,84,8,284.76,284.76,0
809,84,8,1,0.3,2.0,0,False,264.5,88,8,264.5,264.5,0
810,88,8,0,0.35,2.0,0,False,331.98,89,10,331.98,331.98,0
811,89,10,0,0.4,2.0,0,False,391.19,97,11,391.19,391.19,0
812,97,11,1,0.35,2.0,0,False,377.05,108,14,377.05,377.05,0
813,108,14,2,0.35,2.0,0,False,330.67,87,12,330.67,330.67,0
814,87,12,2,0.35,2.0,0,False,320.69,85,9,320.69,320.69,0
815,85,9,0,0.4,2.0,0,False,368.75,90,9,368.75,368.75,0
816,90,9,0,0.45,2.0,0,False,431.11,98,9,431.11,431.11,0
817,98,9,0,0.5,2.0,0,False,414.85,79,9,414.85,414.85,0
818,79,9,2,0.5,2.0,0,False,453.72,85,5,453.72,453.72,0
819,85,5,1,0.45,2.0,0,False,387.92,90,13,387.92,387.92,0
820,90,13,2,0.45,2.0,0,False,366.22,83,13,366.22,366.22,0
821,83,13,1,0.4,2.0,0,False,373.33,86,12,373.33,373.33,0
822,86,12,2,0.4,2.0,0,False,368.85,89,9,368.85,368.85,0
823,89,9,0,0.45,2.0,0,False,458.84,98,8,458.84,458.84,0
824,98,8,0,0.5,2.0,0,False,459.76,93,6,459.76,459.76,0
825,93,6,0,0.55,2.0,0,False,510.41,91,6,510.41,510.41,0
826,91,6,0,0.6,2.0,0,False,614.17,91,13,614.17,614.17,0
827,91,13,0,0.65,2.0,0,False,529.09,80,9,529.09,529.09,0
828,80,9,2,0.65,2.0,0,False,530.98,81,10,530.98,530.98,0
829,81,10,2,0.65,2.0,0,False,576.47,81,14,576.47,576.47,0
830,81,14,1,0.6,2.0,0,False,544.57,86,8,544.57,544.57,0
831,86,8,0,0.65,2.0,0,False,590.87,97,6,590.87,590.87,0
832,97,6,2,0.65,2.0,0,False,539.12,77,7,539.12,539.12,0
833,77,7,1,0.6,2.0,0,False,490.73,81,11,490.73,490.73,0
834,81,11,0,0.65,2.0,0,False,466.65,71,11,466.65,466.65,0
835,71,11,1,0.6,2.0,0,False,546.42,94,3,546.42,546.42,0
836,94,3,1,0.55,2.0,0,False,491.27,79,6,491.27,491.27,0
837,79,6,1,0.5,2.0,0,False,405.07,79,4,405.07,405.07,0
838,79,4,2,0.5,2.0,0,False,372.58,71,7,372.58,372.58,0
839,71,7,0,0.55,2.0,0,False,419.41,74,5,419.41,419.41,0
840,74,5,2,0.55,2.0,0,False,480.18,76,4,480.18,480.18,0
841,76,4,1,0.5,2.0,0,False,436.14,82,6,436.14,436.14,0
842,82,6,1,0.45,2.0,0,False,316.83,68,7,316.83,316.83,0
843,68,7,2,0.45,2.0,0,False,433.67,89,4,433.67,433.67,0
844,89,4,0,0.5,2.0,0,False,398.03,75,8,398.03,398.03,0
845,75,8,1,0.45,2.0,0,False,391.49,79,5,391.49,391.49,0
846,79,5,0,0.5,2.0,0,False,404.14,77,6,404.14,404.14,0
847,77,6,2,0.5,2.0,0,False,480.21,86,12,480.21,480.21,0
848,86,12,2,0.5,2.0,0,False,459.22,76,5,459.22,459.22,0
849,76,5,2,0.5,2.0,0,False,398.0,76,5,398.0,398.0,0
850,76,5,2,0.5,2.0,0,False,310.38,61,4,310.38,310.38,0
851,61,4,1,0.45,2.0,0,False,327.9,66,4,327.9,327.9,0
852,66,4,0,0.5,2.0,0,False,332.34,63,3,332.34,332.34,0
853,63,3,1,0.45,2.0,0,False,318.97,73,4,318.97,318.97,0
854,73,4,2,0.45,2.0,0,False,341.07,74,5,341.07,341.07,0
855,74,5,1,0.4,2.0,0,False,313.87,68,7,313.87,313.87,0
856,68,7,2,0.4,2.0,0,False,286.73,68,5,286.73,286.73,0
857,68,5,0,0.45,2.0,0,False,322.16,71,1,322.16,322.16,0
858,71,1,1,0.4,2.0,0,False,283.21,60,5,283.21,283.21,0
859,60,5,0,0.45,2.0,0,False,318.07,69,9,318.07,318.07,0
860,69,9,0,0.5,2.0,0,False,404.93,79,6,404.93,404.93,0
861,79,6,0,0.55,2.0,0,False,311.35,58,7,311.35,311.35,0
862,58,7,0,0.6,2.0,0,False,347.81,61,4,347.81,347.81,0
863,61,4,2,0.6,2.0,0,False,448.94,65,11,448.94,448.94,0
864,65,11,2,0.6,2.0,0,False,508.84,76,4,508.84,508.84,0
865,76,4,1,0.55,2.0,0,False,299.53,50,6,299.53,299.53,0
866,50,6,0,0.6,2.0,0,False,470.92,70,4,470.92,470.92,0
867,70,4,0,0.65,2.0,0,False,411.2,57,2,411.2,411.2,0
868,57,2,2,0.65,2.0,0,False,501.91,68,6,501.91,501.91,0
869,68,6,1,0.6,2.0,0,False,495.07,68,11,495.07,495.07,0
870,68,11,1,0.55,2.0,0,False,499.11,74,3,499.11,499.11,0
871,74,3,1,0.5,2.0,0,False,432.09,75,5,432.09,432.09,0
872,75,5,0,0.55,2.0,0,False,389.47,63,5,389.47,389.47,0
873,63,5,1,0.5,2.0,0,False,351.1,67,11,351.1,351.1,0
874,67,11,0,0.55,2.0,0,False,334.46,58,6,334.46,334.46,0
875,58,6,1,0.5,2.0,0,False,345.68,61,8,345.68,345.68,0
876,61,8,1,0.45,2.0,0,False,292.32,59,7,292.32,292.32,0
877,59,7,1,0.4,2.0,0,False,259.44,55,10,259.44,259.44,0
878,55,10,0,0.45,2.0,0,False,391.71,74,3,391.71,391.71,0
879,74,3,0,0.5,2.0,0,False,318.08,56,4,318.08,318.08,0
880,56,4,1,0.45,2.0,0,False,348.25,69,5,348.25,348.25,0
881,69,5,2,0.45,2.0,0,False,406.02,81,13,406.02,406.02,0
882,81,13,1,0.4,2.0,0,False,275.47,56,7,275.47,275.47,0
883,56,7,1,0.35,2.0,0,False,262.26,70,5,262.26,262.26,0
884,70,5,1,0.3,2.0,0,False,176.83,52,5,176.83,176.83,0
885,52,5,2,0.3,2.0,0,False,286.14,80,5,286.14,286.14,0
886,80,5,1,0.25,2.0,0,False,208.56,71,9,208.56,208.56,0
887,71,9,0,0.3,2.0,0,False,238.87,69,11,238.87,238.87,0
888,69,11,0,0.35,2.0,0,False,287.32,66,12,287.32,287.32,0
889,66,12,2,0.35,2.0,0,False,215.32,62,7,215.32,215.32,0
890,62,7,1,0.3,2.0,0,False,192.31,60,3,192.31,192.31,0
891,60,3,2,0.3,2.0,0,False,230.25,65,3,230.25,230.25,0
892,65,3,1,0.25,2.0,0,False,196.05,73,5,196.05,196.05,0
893,73,5,2,0.25,2.0,0,False,177.29,59,10,177.29,177.29,0
894,59,10,1,0.2,2.0,0,False,146.07,68,3,146.07,146.07,0
895,68,3,2,0.2,2.0,0,False,157.78,67,9,157.78,157.78,0
896,67,9,0,0.25,2.0,0,False,173.13,65,13,173.13,173.13,0
897,65,13,1,0.2,2.0,0,False,111.84,54,14,111.84,111.84,0
898,54,14,2,0.2,2.0,0,False,187.4,80,7,187.4,187.4,0
899,80,7,2,0.2,2.0,0,False,141.96,54,8,141.96,141.96,0
900,54,8,0,0.25,2.0,0,False,208.04,78,14,208.04,208.04,0
901,78,14,1,0.2,2.0,0,False,132.79,62,8,132.79,132.79,0
902,62,8,0,0.25,2.0,0,False,151.16,56,6,151.16,151.16,0
903,56,6,1,0.2,2.0,0,False,162.82,69,11,162.82,162.82,0
904,69,11,1,0.15,2.0,0,False,89.41,55,9,89.41,89.41,0
905,55,9,0,0.2,2.0,0,False,115.39,53,14,115.39,115.39,0
906,53,14,1,0.15,2.0,0,False,114.86,64,12,114.86,114.86,0
907,64,12,0,0.2,2.0,0,False,127.22,59,14,127.22,127.22,0
908,59,14,2,0.2,2.0,0,False,143.12,64,10,143.12,143.12,0
909,64,10,1,0.15,2.0,0,False,115.7,68,4,115.7,115.7,0
910,68,4,2,0.15,2.0,0,False,87.01,53,8,87.01,87.01,0
911,53,8,0,0.2,2.0,0,False,143.79,63,9,143.79,143.79,0
912,63,9,2,0.2,2.0,0,False,150.47,64,7,150.47,150.47,0
913,64,7,1,0.15,2.0,0,False,124.76,70,15,124.76,124.76,0
914,70,15,0,0.2,2.0,0,False,196.32,83,16,196.32,196.32,0
915,83,16,2,0.2,2.0,0,False,130.55,57,16,130.55,130.55,0
916,57,16,0,0.25,2.0,0,False,187.59,67,7,187.59,187.59,0
917,67,7,0,0.3,2.0,0,False,200.26,61,11,200.26,200.26,0
918,61,11,0,0.35,2.0,0,False,328.21,79,7,328.21,328.21,0
919,79,7,1,0.3,2.0,0,False,204.91,61,5,204.91,204.91,0
920,61,5,1,0.25,2.0,0,False,190.62,69,7,190.62,190.62,0
921,69,7,2,0.25,2.0,0,False,162.32,58,14,162.32,162.32,0
922,58,14,0,0.3,2.0,0,False,203.63,58,5,203.63,203.63,0
923,58,5,2,0.3,2.0,0,False,225.46,69,20,225.46,225.46,0
924,69,20,1,0.25,2.0,0,False,182.95,62,9,182.95,182.95,0
925,62,9,2,0.25,2.0,0,False,180.15,61,10,180.15,180.15,0
926,61,10,1,0.2,2.0,0,False,155.76,66,10,155.76,155.76,0
927,66,10,0,0.25,2.0,0,False,189.06,67,12,189.06,189.06,0
928,67,12,1,0.2,2.0,0,False,153.83,66,12,153.83,153.83,0
929,66,12,1,0.15,2.0,0,False,100.4,64,9,100.4,100.4,0
930,64,9,1,0.1,2.0,0,False,75.53,57,10,75.53,75.53,0
931,57,10,2,0.1,2.0,0,False,70.89,64,13,70.89,70.89,0
932,64,13,1,0.05,2.0,0,False,34.03,60,11,34.03,34.03,0
933,60,11,1,0.0,2.0,0,False,0.0,61,15,0.0,0.0,0
934,61,15,1,0.0,2.0,0,False,0.0,65,11,0.0,0.0,0
935,65,11,0,0.05,2.0,0,False,41.82,74,13,41.82,41.82,0
936,74,13,2,0.05,2.0,0,False,35.52,66,10,35.52,35.52,0
937,66,10,0,0.1,2.0,0,False,74.67,68,17,74.67,74.67,0
938,68,17,0,0.15,2.0,0,False,110.46,66,15,110.46,110.46,0
939,66,15,0,0.2,2.0,0,False,181.71,78,10,181.71,181.71,0
