====================================================================
====================================================================
New simulation started at:    2023-02-27 05:54:10.739498
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
0,0,0,1,0.15,2.0,0,True,0.0,0,0,0.0,0.0,1100.0
1,0,0,1,0.1,2.0,0,True,9.06,9,1,9.06,9.06,1100.0
2,9,1,1,0.05,2.0,0,True,11.58,18,2,11.58,11.58,1100.0
3,18,2,2,0.05,2.0,0,True,13.85,21,1,13.85,13.85,1100.0
4,21,1,0,0.1,2.0,0,True,47.27,38,4,47.27,47.27,1100.0
5,38,4,1,0.05,2.0,0,True,25.9,41,4,25.9,25.9,1100.0
6,41,4,0,0.1,2.0,0,True,41.96,41,4,41.96,41.96,1100.0
7,41,4,0,0.15,2.0,0,True,81.5,44,6,81.5,81.5,1100.0
8,44,6,1,0.1,2.0,0,True,50.62,48,9,50.62,50.62,1100.0
9,48,9,2,0.1,2.0,0,True,42.03,40,7,42.03,42.03,1100.0
10,40,7,1,0.05,2.0,0,True,34.38,60,7,34.38,34.38,1100.0
11,60,7,1,0.0,2.0,0,True,0.0,51,13,0.0,0.0,1100.0
12,51,13,0,0.05,2.0,0,True,31.22,54,13,31.22,31.22,1100.0
13,54,13,1,0.0,2.0,0,True,0.0,60,12,0.0,0.0,1100.0
14,60,12,2,0.0,2.0,0,True,0.0,60,8,0.0,0.0,1100.0
15,60,8,0,0.05,2.0,0,True,33.81,62,11,33.81,33.81,1100.0
16,62,11,0,0.1,2.0,0,True,81.11,69,10,81.11,81.11,1100.0
17,69,10,2,0.1,2.0,0,True,92.47,72,11,92.47,92.47,1100.0
18,72,11,0,0.15,2.0,0,True,90.25,53,14,90.25,90.25,1100.0
19,53,14,2,0.15,2.0,0,True,101.5,59,12,101.5,101.5,1100.0
20,59,12,1,0.1,2.0,0,True,62.47,55,11,62.47,62.47,1100.0
21,55,11,2,0.1,2.0,0,True,64.27,55,15,64.27,64.27,1100.0
22,55,15,0,0.15,2.0,0,True,110.29,66,11,110.29,110.29,1100.0
23,66,11,2,0.15,2.0,0,True,104.02,55,9,104.02,104.02,1100.0
24,55,9,2,0.15,2.0,0,True,108.22,62,14,108.22,108.22,1100.0
25,62,14,2,0.15,2.0,0,True,92.08,57,9,92.08,92.08,1100.0
26,57,9,1,0.1,2.0,0,True,59.49,55,13,59.49,59.49,1100.0
27,55,13,1,0.05,2.0,0,True,26.88,48,11,26.88,26.88,1100.0
28,48,11,0,0.1,2.0,0,True,73.94,62,10,73.94,73.94,1100.0
29,62,10,2,0.1,2.0,0,True,61.15,57,15,61.15,61.15,1100.0
30,57,15,1,0.05,2.0,0,True,33.12,61,14,33.12,33.12,1100.0
31,61,14,1,0.0,2.0,0,True,0.0,65,15,0.0,0.0,1100.0
32,65,15,0,0.05,2.0,0,True,33.01,55,14,33.01,33.01,1100.0
33,55,14,2,0.05,2.0,0,True,37.66,66,11,37.66,37.66,1100.0
34,66,11,2,0.05,2.0,0,True,44.48,77,12,44.48,44.48,1100.0
35,77,12,2,0.05,2.0,0,True,33.98,60,17,33.98,33.98,1100.0
36,60,17,1,0.0,2.0,0,True,0.0,67,16,0.0,0.0,1100.0
37,67,16,1,0.0,2.0,0,True,0.0,63,7,0.0,0.0,1100.0
38,63,7,0,0.05,2.0,0,True,28.04,47,11,28.04,28.04,1100.0
39,47,11,0,0.1,2.0,0,True,86.18,72,11,86.18,86.18,1100.0
40,72,11,2,0.1,2.0,0,True,79.52,68,12,79.52,79.52,1100.0
41,68,12,1,0.05,2.0,0,True,32.95,55,12,32.95,32.95,1100.0
42,55,12,2,0.05,2.0,0,True,42.43,70,16,42.43,42.43,1100.0
43,70,16,2,0.05,2.0,0,True,35.03,59,14,35.03,35.03,1100.0
44,59,14,1,0.0,2.0,0,True,0.0,74,16,0.0,0.0,1100.0
45,74,16,1,0.0,2.0,0,True,0.0,62,14,0.0,0.0,1100.0
46,62,14,0,0.05,2.0,0,True,25.43,50,13,25.43,25.43,1100.0
47,50,13,2,0.05,2.0,0,True,34.35,59,8,34.35,34.35,1100.0
48,59,8,2,0.05,2.0,0,True,42.82,76,9,42.82,42.82,1100.0
49,76,9,2,0.05,2.0,0,True,30.68,53,16,30.68,30.68,1100.0
50,53,16,1,0.0,2.0,0,True,0.0,61,15,0.0,0.0,1100.0
51,61,15,0,0.05,2.0,0,True,42.33,70,15,42.33,42.33,1100.0
52,70,15,0,0.1,2.0,0,True,61.2,55,12,61.2,61.2,1100.0
53,55,12,2,0.1,2.0,0,True,58.22,54,13,58.22,58.22,1100.0
54,54,13,2,0.1,2.0,0,True,54.89,48,13,54.89,54.89,1100.0
55,48,13,0,0.15,2.0,0,True,153.02,85,13,153.02,153.02,1100.0
56,85,13,0,0.2,2.0,0,True,155.84,68,15,155.84,155.84,1100.0
57,68,15,1,0.15,2.0,0,True,98.17,59,13,98.17,98.17,1100.0
58,59,13,1,0.1,2.0,0,True,64.99,59,14,64.99,64.99,1100.0
59,59,14,0,0.15,2.0,0,True,119.73,75,13,119.73,119.73,1100.0
60,75,13,0,0.2,2.0,0,True,141.34,62,9,141.34,141.34,1100.0
61,62,9,0,0.25,2.0,0,True,157.15,55,6,157.15,157.15,1100.0
62,55,6,2,0.25,2.0,0,True,205.48,65,15,205.48,205.48,1100.0
63,65,15,1,0.2,2.0,0,True,156.42,62,11,156.42,156.42,1100.0
64,62,11,1,0.15,2.0,0,True,135.46,76,11,135.46,135.46,1100.0
65,76,11,2,0.15,2.0,0,True,74.91,51,13,74.91,74.91,1100.0
66,51,13,1,0.1,2.0,0,True,65.98,57,14,65.98,65.98,1100.0
67,57,14,1,0.05,2.0,0,True,32.96,58,8,32.96,32.96,1100.0
68,58,8,2,0.05,2.0,0,True,37.62,64,10,37.62,37.62,1100.0
69,64,10,2,0.05,2.0,0,True,34.26,63,11,34.26,34.26,1100.0
70,63,11,2,0.05,2.0,0,True,45.54,80,10,45.54,45.54,1100.0
71,80,10,1,0.0,2.0,0,True,0.0,82,11,0.0,0.0,1100.0
72,82,11,1,0.0,2.0,0,True,0.0,44,18,0.0,0.0,1100.0
73,44,18,1,0.0,2.0,0,True,0.0,64,16,0.0,0.0,1100.0
74,64,16,0,0.05,2.0,0,True,38.03,66,13,38.03,38.03,1100.0
75,66,13,1,0.0,2.0,0,True,0.0,54,12,0.0,0.0,1100.0
76,54,12,2,0.0,2.0,0,True,0.0,63,10,0.0,0.0,1100.0
77,63,10,1,0.0,2.0,0,True,0.0,56,11,0.0,0.0,1100.0
78,56,11,0,0.05,2.0,0,True,33.24,57,18,33.24,33.24,1100.0
79,57,18,2,0.05,2.0,0,True,47.48,72,12,47.48,47.48,1100.0
80,72,12,1,0.0,2.0,0,True,0.0,55,12,0.0,0.0,1100.0
81,55,12,2,0.0,2.0,0,True,0.0,62,17,0.0,0.0,1100.0
82,62,17,0,0.05,2.0,0,True,34.56,58,11,34.56,34.56,1100.0
83,58,11,2,0.05,2.0,0,True,40.26,70,16,40.26,40.26,1100.0
84,70,16,0,0.1,2.0,0,True,89.72,78,16,89.72,89.72,1100.0
85,78,16,1,0.05,2.0,0,True,38.54,70,13,38.54,38.54,1100.0
86,70,13,0,0.1,2.0,0,True,84.92,72,13,84.92,84.92,1100.0
87,72,13,2,0.1,2.0,0,True,77.33,65,16,77.33,77.33,1100.0
88,65,16,2,0.1,2.0,0,True,62.34,54,16,62.34,62.34,1100.0
89,54,16,2,0.1,2.0,0,True,76.4,69,6,76.4,76.4,1100.0
90,69,6,1,0.05,2.0,0,True,30.81,59,16,30.81,30.81,1100.0
91,59,16,0,0.1,2.0,0,True,72.1,68,11,72.1,72.1,1100.0
92,68,11,2,0.1,2.0,0,True,61.27,60,13,61.27,61.27,1100.0
93,60,13,2,0.1,2.0,0,True,58.85,56,15,58.85,58.85,1100.0
94,56,15,2,0.1,2.0,0,True,94.93,82,13,94.93,94.93,1100.0
95,82,13,1,0.05,2.0,0,True,31.31,60,16,31.31,31.31,1100.0
96,60,16,1,0.0,2.0,0,True,0.0,74,16,0.0,0.0,1100.0
97,74,16,0,0.05,2.0,0,True,26.06,54,11,26.06,26.06,1100.0
98,54,11,2,0.05,2.0,0,True,41.29,72,8,41.29,41.29,1100.0
99,72,8,0,0.1,2.0,0,True,71.04,62,18,71.04,71.04,1100.0
100,62,18,1,0.05,2.0,0.4,False,-268.19,79,13,-268.19,39.75,0
101,79,13,0,0.1,2.0,0.4,False,-214.97,70,9,-214.97,76.7,0
102,70,9,0,0.15,2.0,0.4,False,-157.59,69,18,-157.59,105.39,0
103,69,18,0,0.2,2.0,0.4,False,-134.59,66,16,-134.59,147.29,0
104,66,16,2,0.2,2.0,0.4,False,-138.15,73,10,-138.15,156.22,0
105,73,10,2,0.2,2.0,0.4,False,-146.38,74,9,-146.38,164.48,0
106,74,9,0,0.25,2.0,0.4,False,-102.86,69,12,-102.86,206.99,0
107,69,12,0,0.3,2.0,0.4,False,-80.93,84,18,-80.93,285.05,0
108,84,18,2,0.3,2.0,0.4,False,-38.38,58,14,-38.38,179.14,0
109,58,14,0,0.35,2.0,0.4,False,-28.23,88,6,-28.23,346.92,0
110,88,6,2,0.35,2.0,0.4,False,-26.91,80,12,-26.91,314.86,0
111,80,12,2,0.35,2.0,0.4,False,-21.17,74,8,-21.17,291.9,0
112,74,8,0,0.4,2.0,0.4,False,23.76,76,7,23.76,327.98,0
113,76,7,0,0.45,2.0,0.4,False,72.3,82,12,72.3,393.93,0
114,82,12,0,0.5,2.0,0.4,False,101.09,63,10,101.09,359.66,0
115,63,10,0,0.55,2.0,0.4,False,128.91,64,3,128.91,388.27,0
116,64,3,1,0.5,2.0,0.4,False,120.28,85,9,120.28,479.82,0
117,85,9,0,0.55,2.0,0.4,False,152.66,82,8,152.66,486.7,0
118,82,8,1,0.5,2.0,0.4,False,121.37,81,6,121.37,412.7,0
119,81,6,2,0.5,2.0,0.4,False,123.77,90,6,123.77,464.58,0
120,90,6,2,0.5,2.0,0.4,False,102.39,69,4,102.39,422.81,0
121,69,4,2,0.5,2.0,0.4,False,109.63,86,9,109.63,466.15,0
122,86,9,2,0.5,2.0,0.4,False,90.18,76,6,90.18,377.1,0
123,76,6,2,0.5,2.0,0.4,False,94.09,70,10,94.09,381.08,0
124,70,10,0,0.55,2.0,0.4,False,139.65,71,8,139.65,432.35,0
125,71,8,0,0.6,2.0,0.4,False,167.15,68,5,167.15,436.23,0
126,68,5,0,0.65,2.0,0.4,False,223.34,74,7,223.34,525.1,0
127,74,7,2,0.65,2.0,0.4,False,250.38,79,8,250.38,587.41,0
128,79,8,2,0.65,2.0,0.4,False,225.85,80,4,225.85,518.52,0
129,80,4,1,0.6,2.0,0.4,False,160.12,66,4,160.12,441.58,0
130,66,4,2,0.6,2.0,0.4,False,161.3,69,4,161.3,460.32,0
131,69,4,1,0.55,2.0,0.4,False,124.4,73,6,124.4,428.67,0
132,73,6,1,0.5,2.0,0.4,False,101.75,81,7,101.75,461.79,0
133,81,7,1,0.45,2.0,0.4,False,46.28,54,5,46.28,262.82,0
134,54,5,1,0.4,2.0,0.4,False,14.03,69,11,14.03,304.98,0
135,69,11,0,0.45,2.0,0.4,False,69.06,91,10,69.06,457.42,0
136,91,10,0,0.5,2.0,0.4,False,127.78,91,9,127.78,550.76,0
137,91,9,2,0.5,2.0,0.4,False,83.1,57,7,83.1,317.69,0
138,57,7,1,0.45,2.0,0.4,False,53.68,68,6,53.68,314.02,0
139,68,6,0,0.5,2.0,0.4,False,99.52,72,6,99.52,399.3,0
140,72,6,0,0.55,2.0,0.4,False,164.46,86,4,164.46,486.47,0
141,86,4,2,0.55,2.0,0.4,False,118.48,71,4,118.48,388.25,0
142,71,4,2,0.55,2.0,0.4,False,143.43,72,5,143.43,466.22,0
143,72,5,2,0.55,2.0,0.4,False,132.01,76,5,132.01,448.17,0
144,76,5,2,0.55,2.0,0.4,False,126.06,73,6,126.06,411.31,0
145,73,6,1,0.5,2.0,0.4,False,104.36,78,9,104.36,433.86,0
146,78,9,2,0.5,2.0,0.4,False,98.48,80,9,98.48,439.28,0
147,80,9,1,0.45,2.0,0.4,False,55.84,71,12,55.84,345.25,0
148,71,12,2,0.45,2.0,0.4,False,71.08,80,5,71.08,384.73,0
149,80,5,2,0.45,2.0,0.4,False,63.51,81,13,63.51,404.04,0
150,81,13,0,0.5,2.0,0.4,False,94.05,56,10,94.05,316.86,0
151,56,10,0,0.55,2.0,0.4,False,151.67,72,4,151.67,454.51,0
152,72,4,2,0.55,2.0,0.4,False,158.46,82,8,158.46,521.68,0
153,82,8,1,0.5,2.0,0.4,False,92.74,70,3,92.74,370.63,0
154,70,3,0,0.55,2.0,0.4,False,177.04,93,3,177.04,556.8,0
155,93,3,0,0.6,2.0,0.4,False,202.89,81,7,202.89,546.79,0
156,81,7,1,0.55,2.0,0.4,False,151.71,75,10,151.71,465.24,0
157,75,10,0,0.6,2.0,0.4,False,194.16,82,5,194.16,529.12,0
158,82,5,0,0.65,2.0,0.4,False,211.12,71,8,211.12,518.73,0
159,71,8,2,0.65,2.0,0.4,False,201.55,67,8,201.55,462.5,0
160,67,8,2,0.65,2.0,0.4,False,237.03,74,5,237.03,552.79,0
161,74,5,1,0.6,2.0,0.4,False,164.53,74,6,164.53,440.31,0
162,74,6,1,0.55,2.0,0.4,False,143.91,80,7,143.91,473.63,0
163,80,7,0,0.6,2.0,0.4,False,211.25,84,7,211.25,571.17,0
164,84,7,0,0.65,2.0,0.4,False,189.01,64,9,189.01,429.34,0
165,64,9,0,0.7,2.0,0.4,False,281.29,77,3,281.29,594.75,0
166,77,3,0,0.75,2.0,0.4,False,300.61,75,8,300.61,626.27,0
167,75,8,0,0.8,2.0,0.4,False,342.78,76,1,342.78,610.46,0
168,76,1,2,0.8,2.0,0.4,False,338.49,76,4,338.49,672.5,0
169,76,4,2,0.8,2.0,0.4,False,317.0,66,9,317.0,622.16,0
170,66,9,2,0.8,2.0,0.4,False,353.14,80,6,353.14,688.29,0
171,80,6,0,0.85,2.0,0.4,False,381.92,80,3,381.92,692.66,0
172,80,3,2,0.85,2.0,0.4,False,346.31,63,4,346.31,631.39,0
173,63,4,2,0.85,2.0,0.4,False,457.77,86,5,457.77,852.74,0
174,86,5,1,0.8,2.0,0.4,False,373.89,80,7,373.89,722.73,0
175,80,7,0,0.85,2.0,0.4,False,300.5,61,14,300.5,539.86,0
176,61,14,1,0.8,2.0,0.4,False,345.51,76,7,345.51,674.11,0
177,76,7,2,0.8,2.0,0.4,False,404.74,83,7,404.74,775.23,0
178,83,7,2,0.8,2.0,0.4,False,402.61,88,8,402.61,783.04,0
179,88,8,1,0.75,2.0,0.4,False,326.83,81,8,326.83,662.64,0
180,81,8,2,0.75,2.0,0.4,False,333.86,81,4,333.86,668.37,0
181,81,4,0,0.8,2.0,0.4,False,289.19,62,7,289.19,550.64,0
182,62,7,1,0.75,2.0,0.4,False,304.99,77,3,304.99,609.59,0
183,77,3,2,0.75,2.0,0.4,False,311.49,75,17,311.49,625.59,0
184,75,17,2,0.75,2.0,0.4,False,328.43,79,13,328.43,652.8,0
185,79,13,2,0.75,2.0,0.4,False,332.31,82,5,332.31,636.79,0
186,82,5,0,0.8,2.0,0.4,False,308.24,68,12,308.24,593.86,0
187,68,12,2,0.8,2.0,0.4,False,377.91,84,6,377.91,694.12,0
188,84,6,2,0.8,2.0,0.4,False,294.72,67,9,294.72,542.98,0
189,67,9,2,0.8,2.0,0.4,False,317.37,76,8,317.37,596.47,0
190,76,8,1,0.75,2.0,0.4,False,384.55,87,8,384.55,725.92,0
191,87,8,1,0.7,2.0,0.4,False,327.83,92,10,327.83,678.25,0
192,92,10,2,0.7,2.0,0.4,False,304.22,86,7,304.22,620.69,0
193,86,7,1,0.65,2.0,0.4,False,269.1,85,5,269.1,634.14,0
194,85,5,1,0.6,2.0,0.4,False,173.05,78,9,173.05,474.62,0
195,78,9,2,0.6,2.0,0.4,False,197.03,85,5,197.03,505.91,0
196,85,5,2,0.6,2.0,0.4,False,193.21,78,9,193.21,486.99,0
197,78,9,1,0.55,2.0,0.4,False,199.02,94,8,199.02,555.06,0
198,94,8,2,0.55,2.0,0.4,False,198.07,96,8,198.07,560.44,0
199,96,8,2,0.55,2.0,0.4,False,175.29,87,5,175.29,507.84,0
200,87,5,0,0.6,2.0,0,False,537.79,89,8,537.79,537.79,0
201,89,8,2,0.6,2.0,0,False,518.48,79,6,518.48,518.48,0
202,79,6,0,0.65,2.0,0,False,573.89,78,6,573.89,573.89,0
203,78,6,1,0.6,2.0,0,False,651.63,95,5,651.63,651.63,0
204,95,5,1,0.55,2.0,0,False,484.74,89,6,484.74,484.74,0
205,89,6,0,0.6,2.0,0,False,473.86,77,7,473.86,473.86,0
206,77,7,1,0.55,2.0,0,False,521.34,87,4,521.34,521.34,0
207,87,4,0,0.6,2.0,0,False,462.47,72,9,462.47,462.47,0
208,72,9,1,0.55,2.0,0,False,481.44,79,7,481.44,481.44,0
209,79,7,1,0.5,2.0,0,False,448.41,84,8,448.41,448.41,0
210,84,8,2,0.5,2.0,0,False,415.27,76,7,415.27,415.27,0
211,76,7,0,0.55,2.0,0,False,440.64,70,6,440.64,440.64,0
212,70,6,0,0.6,2.0,0,False,527.49,71,6,527.49,527.49,0
213,71,6,1,0.55,2.0,0,False,549.78,85,5,549.78,549.78,0
214,85,5,1,0.5,2.0,0,False,352.87,66,3,352.87,352.87,0
215,66,3,2,0.5,2.0,0,False,333.82,62,6,333.82,333.82,0
216,62,6,2,0.5,2.0,0,False,456.22,78,9,456.22,456.22,0
217,78,9,0,0.55,2.0,0,False,392.24,64,8,392.24,392.24,0
218,64,8,1,0.5,2.0,0,False,467.01,83,9,467.01,467.01,0
219,83,9,2,0.5,2.0,0,False,333.66,64,6,333.66,333.66,0
220,64,6,2,0.5,2.0,0,False,437.67,79,6,437.67,437.67,0
221,79,6,0,0.55,2.0,0,False,412.07,70,10,412.07,412.07,0
222,70,10,1,0.5,2.0,0,False,470.87,88,6,470.87,470.87,0
223,88,6,2,0.5,2.0,0,False,405.65,72,9,405.65,405.65,0
224,72,9,2,0.5,2.0,0,False,349.46,60,6,349.46,349.46,0
225,60,6,2,0.5,2.0,0,False,429.2,77,7,429.2,429.2,0
226,77,7,2,0.5,2.0,0,False,336.03,62,5,336.03,336.03,0
227,62,5,1,0.45,2.0,0,False,332.05,69,2,332.05,332.05,0
228,69,2,2,0.45,2.0,0,False,337.71,72,4,337.71,337.71,0
229,72,4,1,0.4,2.0,0,False,291.02,69,6,291.02,291.02,0
230,69,6,0,0.45,2.0,0,False,398.56,78,8,398.56,398.56,0
231,78,8,2,0.45,2.0,0,False,332.31,72,6,332.31,332.31,0
232,72,6,2,0.45,2.0,0,False,291.48,63,7,291.48,291.48,0
233,63,7,2,0.45,2.0,0,False,327.86,68,7,327.86,327.86,0
234,68,7,0,0.5,2.0,0,False,411.06,73,8,411.06,411.06,0
235,73,8,0,0.55,2.0,0,False,480.71,84,3,480.71,480.71,0
236,84,3,1,0.5,2.0,0,False,341.78,58,8,341.78,341.78,0
237,58,8,1,0.45,2.0,0,False,441.5,79,8,441.5,441.5,0
238,79,8,1,0.4,2.0,0,False,286.8,65,8,286.8,286.8,0
239,65,8,0,0.45,2.0,0,False,394.11,78,7,394.11,394.11,0
240,78,7,1,0.4,2.0,0,False,333.69,74,3,333.69,333.69,0
241,74,3,1,0.35,2.0,0,False,223.2,58,8,223.2,223.2,0
242,58,8,2,0.35,2.0,0,False,247.47,66,9,247.47,247.47,0
243,66,9,1,0.3,2.0,0,False,204.66,68,7,204.66,204.66,0
244,68,7,2,0.3,2.0,0,False,242.32,75,10,242.32,242.32,0
245,75,10,2,0.3,2.0,0,False,314.5,93,9,314.5,314.5,0
246,93,9,1,0.25,2.0,0,False,192.95,74,5,192.95,192.95,0
247,74,5,1,0.2,2.0,0,False,153.11,70,9,153.11,153.11,0
248,70,9,0,0.25,2.0,0,False,231.14,79,11,231.14,231.14,0
249,79,11,0,0.3,2.0,0,False,192.32,58,5,192.32,192.32,0
250,58,5,1,0.25,2.0,0,False,193.6,72,8,193.6,193.6,0
251,72,8,1,0.2,2.0,0,False,209.31,91,8,209.31,209.31,0
252,91,8,0,0.25,2.0,0,False,210.85,74,14,210.85,210.85,0
253,74,14,1,0.2,2.0,0,False,122.04,58,14,122.04,122.04,0
254,58,14,0,0.25,2.0,0,False,237.48,79,10,237.48,237.48,0
255,79,10,1,0.2,2.0,0,False,131.12,61,6,131.12,131.12,0
256,61,6,0,0.25,2.0,0,False,170.72,63,12,170.72,170.72,0
257,63,12,2,0.25,2.0,0,False,168.56,63,15,168.56,168.56,0
258,63,15,0,0.3,2.0,0,False,163.63,51,16,163.63,163.63,0
259,51,16,2,0.3,2.0,0,False,222.2,70,6,222.2,222.2,0
260,70,6,1,0.25,2.0,0,False,261.95,89,4,261.95,261.95,0
261,89,4,2,0.25,2.0,0,False,177.84,66,9,177.84,177.84,0
262,66,9,1,0.2,2.0,0,False,165.92,76,7,165.92,165.92,0
263,76,7,2,0.2,2.0,0,False,154.39,68,13,154.39,154.39,0
264,68,13,0,0.25,2.0,0,False,188.42,70,8,188.42,188.42,0
265,70,8,0,0.3,2.0,0,False,252.82,79,7,252.82,252.82,0
266,79,7,1,0.25,2.0,0,False,235.39,84,15,235.39,235.39,0
267,84,15,0,0.3,2.0,0,False,212.68,69,12,212.68,212.68,0
268,69,12,2,0.3,2.0,0,False,228.44,67,11,228.44,228.44,0
269,67,11,2,0.3,2.0,0,False,198.92,57,8,198.92,198.92,0
270,57,8,2,0.3,2.0,0,False,220.62,63,13,220.62,220.62,0
271,63,13,1,0.25,2.0,0,False,196.45,68,2,196.45,196.45,0
272,68,2,1,0.2,2.0,0,False,193.78,84,9,193.78,193.78,0
273,84,9,1,0.15,2.0,0,False,109.35,71,12,109.35,109.35,0
274,71,12,2,0.15,2.0,0,False,128.06,74,8,128.06,128.06,0
275,74,8,0,0.2,2.0,0,False,191.8,83,9,191.8,191.8,0
276,83,9,0,0.25,2.0,0,False,166.83,62,13,166.83,166.83,0
277,62,13,0,0.3,2.0,0,False,215.01,67,11,215.01,215.01,0
278,67,11,0,0.35,2.0,0,False,250.86,67,18,250.86,250.86,0
279,67,18,0,0.4,2.0,0,False,328.7,69,10,328.7,328.7,0
280,69,10,0,0.45,2.0,0,False,368.73,74,12,368.73,368.73,0
281,74,12,1,0.4,2.0,0,False,310.42,75,13,310.42,310.42,0
282,75,13,1,0.35,2.0,0,False,230.97,68,14,230.97,230.97,0
283,68,14,1,0.3,2.0,0,False,184.79,66,9,184.79,184.79,0
284,66,9,0,0.35,2.0,0,False,240.16,65,8,240.16,240.16,0
285,65,8,2,0.35,2.0,0,False,238.53,63,5,238.53,238.53,0
286,63,5,2,0.35,2.0,0,False,344.43,93,11,344.43,344.43,0
287,93,11,0,0.4,2.0,0,False,306.44,72,11,306.44,306.44,0
288,72,11,1,0.35,2.0,0,False,243.21,61,5,243.21,243.21,0
289,61,5,2,0.35,2.0,0,False,257.91,70,4,257.91,257.91,0
290,70,4,1,0.3,2.0,0,False,198.39,67,5,198.39,198.39,0
291,67,5,1,0.25,2.0,0,False,166.82,64,6,166.82,166.82,0
292,64,6,1,0.2,2.0,0,False,154.7,70,9,154.7,154.7,0
293,70,9,1,0.15,2.0,0,False,101.21,63,10,101.21,101.21,0
294,63,10,1,0.1,2.0,0,False,91.62,78,14,91.62,91.62,0
295,78,14,0,0.15,2.0,0,False,109.27,70,11,109.27,109.27,0
296,70,11,0,0.2,2.0,0,False,139.06,66,6,139.06,139.06,0
297,66,6,2,0.2,2.0,0,False,178.24,79,6,178.24,178.24,0
298,79,6,0,0.25,2.0,0,False,220.74,76,15,220.74,220.74,0
299,76,15,2,0.25,2.0,0,False,237.99,85,13,237.99,237.99,0
300,85,13,0,0.3,2.0,0,False,261.75,77,18,261.75,261.75,0
301,77,18,0,0.35,2.0,0,False,294.08,78,10,294.08,294.08,0
302,78,10,1,0.3,2.0,0,False,166.85,57,17,166.85,166.85,0
303,57,17,2,0.3,2.0,0,False,168.42,53,11,168.42,168.42,0
304,53,11,2,0.3,2.0,0,False,163.38,54,8,163.38,163.38,0
305,54,8,0,0.35,2.0,0,False,298.98,71,11,298.98,298.98,0
306,71,11,1,0.3,2.0,0,False,207.47,63,8,207.47,207.47,0
307,63,8,0,0.35,2.0,0,False,261.95,66,9,261.95,261.95,0
308,66,9,2,0.35,2.0,0,False,187.92,52,8,187.92,187.92,0
309,52,8,1,0.3,2.0,0,False,237.67,67,7,237.67,237.67,0
310,67,7,1,0.25,2.0,0,False,180.9,69,15,180.9,180.9,0
311,69,15,2,0.25,2.0,0,False,237.48,82,12,237.48,237.48,0
312,82,12,0,0.3,2.0,0,False,254.3,74,6,254.3,254.3,0
313,74,6,2,0.3,2.0,0,False,242.25,82,12,242.25,242.25,0
314,82,12,1,0.25,2.0,0,False,213.24,88,7,213.24,213.24,0
315,88,7,1,0.2,2.0,0,False,137.99,68,6,137.99,137.99,0
316,68,6,0,0.25,2.0,0,False,186.96,68,8,186.96,186.96,0
317,68,8,0,0.3,2.0,0,False,291.28,78,11,291.28,291.28,0
318,78,11,2,0.3,2.0,0,False,253.33,80,16,253.33,253.33,0
319,80,16,0,0.35,2.0,0,False,280.93,79,9,280.93,280.93,0
320,79,9,1,0.3,2.0,0,False,174.04,60,12,174.04,174.04,0
321,60,12,2,0.3,2.0,0,False,241.4,76,9,241.4,241.4,0
322,76,9,2,0.3,2.0,0,False,199.32,67,8,199.32,199.32,0
323,67,8,1,0.25,2.0,0,False,205.83,78,7,205.83,205.83,0
324,78,7,1,0.2,2.0,0,False,187.19,85,11,187.19,187.19,0
325,85,11,0,0.25,2.0,0,False,183.13,70,12,183.13,183.13,0
326,70,12,1,0.2,2.0,0,False,186.79,83,14,186.79,186.79,0
327,83,14,2,0.2,2.0,0,False,166.41,74,17,166.41,166.41,0
328,74,17,1,0.15,2.0,0,False,102.76,69,11,102.76,102.76,0
329,69,11,0,0.2,2.0,0,False,172.72,73,14,172.72,172.72,0
330,73,14,2,0.2,2.0,0,False,177.47,81,7,177.47,177.47,0
331,81,7,0,0.25,2.0,0,False,234.44,81,9,234.44,234.44,0
332,81,9,2,0.25,2.0,0,False,193.05,75,13,193.05,193.05,0
333,75,13,1,0.2,2.0,0,False,154.6,75,11,154.6,154.6,0
334,75,11,0,0.25,2.0,0,False,257.38,91,11,257.38,257.38,0
335,91,11,1,0.2,2.0,0,False,133.93,65,11,133.93,133.93,0
336,65,11,2,0.2,2.0,0,False,129.54,61,15,129.54,129.54,0
337,61,15,1,0.15,2.0,0,False,117.19,77,6,117.19,117.19,0
338,77,6,1,0.1,2.0,0,False,80.01,74,14,80.01,80.01,0
339,74,14,2,0.1,2.0,0,False,69.26,71,17,69.26,69.26,0
340,71,17,1,0.05,2.0,0,False,36.62,67,10,36.62,36.62,0
341,67,10,2,0.05,2.0,0,False,31.69,68,12,31.69,31.69,0
342,68,12,1,0.0,2.0,0,False,0.0,74,10,0.0,0.0,0
343,74,10,2,0.0,2.0,0,False,0.0,74,15,0.0,0.0,0
344,74,15,2,0.0,2.0,0,False,0.0,96,11,0.0,0.0,0
345,96,11,2,0.0,2.0,0,False,0.0,56,11,0.0,0.0,0
346,56,11,0,0.05,2.0,0,False,47.4,85,14,47.4,47.4,0
347,85,14,1,0.0,2.0,0,False,0.0,73,21,0.0,0.0,0
348,73,21,0,0.05,2.0,0,False,45.6,85,9,45.6,45.6,0
349,85,9,2,0.05,2.0,0,False,44.58,80,21,44.58,44.58,0
350,80,21,1,0.0,2.0,0,False,0.0,85,21,0.0,0.0,0
