====================================================================
====================================================================
New simulation started at:    2023-02-28 15:18:24.419256
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
213,159,26,2,0.15,2.0,0,False,0.51,157,21,229.57,229.57,0,0.75,0.25,0.22957,1.3692307692307693,
214,157,21,2,0.15,2.0,0,False,0.43,132,22,172.97,172.97,0,0.75,0.25,0.17297,1.1846153846153846,
215,132,22,1,0.1,2.0,0,False,0.45,150,31,130.81,130.81,0,0.75,0.25,0.13081,1.3923076923076922,
216,150,31,2,0.1,2.0,0,False,0.43,149,18,145.58,145.58,0,0.75,0.25,0.14558000000000001,1.2846153846153847,
217,149,18,1,0.05,2.0,0,False,0.33,127,22,56.53,56.53,0,0.75,0.25,0.056530000000000004,1.146153846153846,
218,127,22,0,0.1,2.0,0,False,0.38,131,24,115.69,115.69,0,0.75,0.25,0.11569,1.1923076923076923,
219,131,24,0,0.15,2.0,0,False,0.47,149,20,199.81,199.81,0,0.75,0.25,0.19981000000000002,1.3,
220,149,20,2,0.15,2.0,0,False,0.47,146,19,200.71,200.71,0,0.75,0.25,0.20071,1.2692307692307692,
221,146,19,1,0.1,2.0,0,False,0.43,150,18,138.12,138.12,0,0.75,0.25,0.13812,1.2923076923076924,
222,150,18,2,0.1,2.0,0,False,0.36,127,17,115.01,115.01,0,0.75,0.25,0.11501,1.1076923076923078,
223,127,17,1,0.05,2.0,0,False,0.35,135,24,63.86,63.86,0,0.75,0.25,0.06386,1.2230769230769232,
224,135,24,1,0.0,2.0,0,False,0.29,131,18,0.0,0.0,0,0.75,0.25,0.0,1.146153846153846,
225,131,18,0,0.05,2.0,0,False,0.36,140,23,65.02,65.02,0,0.75,0.25,0.06502,1.2538461538461538,
226,140,23,2,0.05,2.0,0,False,0.38,146,21,72.87,72.87,0,0.75,0.25,0.07287,1.2846153846153847,
227,146,21,2,0.05,2.0,0,False,0.36,141,22,65.95,65.95,0,0.75,0.25,0.06595000000000001,1.2538461538461538,
228,141,22,0,0.1,2.0,0,False,0.4,136,25,120.8,120.8,0,0.75,0.25,0.12079999999999999,1.2384615384615385,
229,136,25,1,0.05,2.0,0,False,0.39,154,21,69.61,69.61,0,0.75,0.25,0.06961,1.3461538461538463,
230,154,21,2,0.05,2.0,0,False,0.35,135,24,65.29,65.29,0,0.75,0.25,0.06529,1.2230769230769232,
231,135,24,1,0.0,2.0,0,False,0.33,148,24,0.0,0.0,0,0.75,0.25,0.0,1.323076923076923,
232,148,24,2,0.0,2.0,0,False,0.3,133,22,0.0,0.0,0,0.75,0.25,0.0,1.1923076923076923,
233,133,22,2,0.0,2.0,0,False,0.27,123,19,0.0,0.0,0,0.75,0.25,0.0,1.0923076923076922,
234,123,19,1,0.0,2.0,0,False,0.31,143,19,0.0,0.0,0,0.75,0.25,0.0,1.2461538461538462,
235,143,19,1,0.0,2.0,0,False,0.3,135,21,0.0,0.0,0,0.75,0.25,0.0,1.2,
236,135,21,0,0.05,2.0,0,False,0.34,132,21,59.23,59.23,0,0.75,0.25,0.05923,1.176923076923077,
237,132,21,1,0.0,2.0,0,False,0.32,137,27,0.0,0.0,0,0.75,0.25,0.0,1.2615384615384615,
238,137,27,0,0.05,2.0,0,False,0.36,137,25,61.58,61.58,0,0.75,0.25,0.061579999999999996,1.2461538461538462,
239,137,25,0,0.1,2.0,0,False,0.41,137,22,132.78,132.78,0,0.75,0.25,0.13278,1.2230769230769232,
240,137,22,1,0.05,2.0,0,False,0.33,131,20,58.83,58.83,0,0.75,0.25,0.05883,1.1615384615384616,
241,131,20,0,0.1,2.0,0,False,0.39,132,22,123.23,123.23,0,0.75,0.25,0.12323,1.1846153846153846,
242,132,22,1,0.05,2.0,0,False,0.34,131,21,60.06,60.06,0,0.75,0.25,0.06006,1.1692307692307693,
243,131,21,2,0.05,2.0,0,False,0.37,144,21,68.81,68.81,0,0.75,0.25,0.06881,1.2692307692307692,
244,144,21,2,0.05,2.0,0,False,0.38,142,27,67.79,67.79,0,0.75,0.25,0.06779,1.3,
245,142,27,2,0.05,2.0,0,False,0.3,117,19,53.56,53.56,0,0.75,0.25,0.05356,1.0461538461538462,
246,117,19,1,0.0,2.0,0,False,0.31,137,25,0.0,0.0,0,0.75,0.25,0.0,1.2461538461538462,
247,137,25,1,0.0,2.0,0,False,0.31,141,20,0.0,0.0,0,0.75,0.25,0.0,1.2384615384615385,
248,141,20,1,0.0,2.0,0,False,0.3,132,24,0.0,0.0,0,0.75,0.25,0.0,1.2,
249,132,24,0,0.05,2.0,0,False,0.34,134,20,61.75,61.75,0,0.75,0.25,0.06175,1.1846153846153846,
250,134,20,0,0.1,2.0,0,False,0.41,131,33,121.24,121.24,0,0.75,0.25,0.12124,1.2615384615384615,
251,131,33,0,0.15,2.0,0,False,0.48,147,21,206.24,206.24,0,0.75,0.25,0.20624,1.2923076923076924,
252,147,21,2,0.15,2.0,0,False,0.46,144,19,196.88,196.88,0,0.75,0.25,0.19688,1.2538461538461538,
253,144,19,2,0.15,2.0,0,False,0.46,139,23,198.36,198.36,0,0.75,0.25,0.19836,1.2461538461538462,
254,139,23,1,0.1,2.0,0,False,0.34,116,21,103.4,103.4,0,0.75,0.25,0.1034,1.0538461538461539,
255,116,21,2,0.1,2.0,0,False,0.4,138,20,128.66,128.66,0,0.75,0.25,0.12866,1.2153846153846153,
256,138,20,2,0.1,2.0,0,False,0.41,141,26,124.99,124.99,0,0.75,0.25,0.12498999999999999,1.2846153846153847,
257,141,26,0,0.15,2.0,0,False,0.46,139,25,194.43,194.43,0,0.75,0.25,0.19443000000000002,1.2615384615384615,
258,139,25,1,0.1,2.0,0,False,0.41,142,18,131.64,131.64,0,0.75,0.25,0.13163999999999998,1.2307692307692308,
259,142,18,2,0.1,2.0,0,False,0.43,150,21,139.67,139.67,0,0.75,0.25,0.13967,1.3153846153846154,
260,150,21,0,0.15,2.0,0,False,0.44,136,21,183.72,183.72,0,0.75,0.25,0.18372,1.2076923076923076,
261,136,21,1,0.1,2.0,0,False,0.34,119,19,105.28,105.28,0,0.75,0.25,0.10528,1.0615384615384615,
262,119,19,2,0.1,2.0,0,False,0.37,129,17,115.99,115.99,0,0.75,0.25,0.11599,1.123076923076923,
263,129,17,2,0.1,2.0,0,False,0.41,142,20,132.26,132.26,0,0.75,0.25,0.13226,1.2461538461538462,
264,142,20,2,0.1,2.0,0,False,0.41,146,13,133.45,133.45,0,0.75,0.25,0.13344999999999999,1.2230769230769232,
265,146,13,2,0.1,2.0,0,False,0.38,130,22,115.61,115.61,0,0.75,0.25,0.11561,1.1692307692307693,
266,130,22,2,0.1,2.0,0,False,0.4,140,18,123.0,123.0,0,0.75,0.25,0.123,1.2153846153846153,
267,140,18,0,0.15,2.0,0,False,0.44,137,22,182.51,182.51,0,0.75,0.25,0.18250999999999998,1.2230769230769232,
268,137,22,1,0.1,2.0,0,False,0.4,138,21,128.17,128.17,0,0.75,0.25,0.12816999999999998,1.2230769230769232,
269,138,21,1,0.05,2.0,0,False,0.34,135,19,60.71,60.71,0,0.75,0.25,0.06071,1.1846153846153846,
270,135,19,0,0.1,2.0,0,False,0.39,134,23,121.53,121.53,0,0.75,0.25,0.12153,1.2076923076923076,
271,134,23,0,0.15,2.0,0,False,0.42,129,21,176.71,176.71,0,0.75,0.25,0.17671,1.1538461538461537,
272,129,21,2,0.15,2.0,0,False,0.39,122,18,159.93,159.93,0,0.75,0.25,0.15993000000000002,1.0769230769230769,
273,122,18,0,0.2,2.0,0,False,0.41,115,18,212.07,212.07,0,0.75,0.25,0.21206999999999998,1.023076923076923,
274,115,18,0,0.25,2.0,0,False,0.58,149,20,341.5,341.5,0,0.75,0.25,0.3415,1.3,
275,149,20,1,0.2,2.0,0,False,0.45,128,14,237.75,237.75,0,0.75,0.25,0.23775,1.0923076923076922,
276,128,14,1,0.15,2.0,0,False,0.44,135,19,187.89,187.89,0,0.75,0.25,0.18788999999999997,1.1846153846153846,
277,135,19,0,0.2,2.0,0,False,0.54,148,17,290.98,290.98,0,0.75,0.25,0.29098,1.2692307692307692,
278,148,17,2,0.2,2.0,0,False,0.46,128,20,237.2,237.2,0,0.75,0.25,0.2372,1.1384615384615384,
279,128,20,0,0.25,2.0,0,False,0.5,128,17,299.86,299.86,0,0.75,0.25,0.29986,1.1153846153846154,
280,128,17,0,0.3,2.0,0,False,0.54,127,14,360.73,360.73,0,0.75,0.25,0.36073,1.0846153846153845,
281,127,14,1,0.25,2.0,0,False,0.54,137,26,297.75,297.75,0,0.75,0.25,0.29775,1.2538461538461538,
282,137,26,1,0.2,2.0,0,False,0.49,139,18,249.95,249.95,0,0.75,0.25,0.24994999999999998,1.2076923076923076,
283,139,18,2,0.2,2.0,0,False,0.52,148,16,269.93,269.93,0,0.75,0.25,0.26993,1.2615384615384615,
284,148,16,0,0.25,2.0,0,False,0.57,142,18,345.63,345.63,0,0.75,0.25,0.34563,1.2307692307692308,
285,142,18,1,0.2,2.0,0,False,0.44,126,17,217.4,217.4,0,0.75,0.25,0.2174,1.1,
286,126,17,0,0.25,2.0,0,False,0.51,134,14,305.42,305.42,0,0.75,0.25,0.30542,1.1384615384615384,
287,134,14,2,0.25,2.0,0,False,0.55,138,16,343.49,343.49,0,0.75,0.25,0.34349,1.1846153846153846,
288,138,16,2,0.25,2.0,0,False,0.57,150,11,345.56,345.56,0,0.75,0.25,0.34556,1.2384615384615385,
289,150,11,0,0.3,2.0,0,False,0.51,119,21,318.78,318.78,0,0.75,0.25,0.31877999999999995,1.0769230769230769,
290,119,21,0,0.35,2.0,0,False,0.62,132,20,433.61,433.61,0,0.75,0.25,0.43361,1.1692307692307693,
291,132,20,0,0.4,2.0,0,False,0.75,147,20,572.11,572.11,0,0.75,0.25,0.57211,1.2846153846153847,
292,147,20,2,0.4,2.0,0,False,0.77,151,21,591.06,591.06,0,0.75,0.25,0.5910599999999999,1.323076923076923,
293,151,21,0,0.45,2.0,0,False,0.62,118,20,477.73,477.73,0,0.75,0.25,0.47773000000000004,1.0615384615384615,
294,118,20,0,0.5,2.0,0,False,0.76,137,12,631.54,631.54,0,0.75,0.25,0.63154,1.146153846153846,
295,137,12,0,0.55,2.0,0,False,0.77,129,12,661.38,661.38,0,0.75,0.25,0.66138,1.0846153846153845,
296,129,12,0,0.6,2.0,0,False,0.87,133,13,779.42,779.42,0,0.75,0.25,0.77942,1.123076923076923,
297,133,13,1,0.55,2.0,0,False,0.9,148,9,803.48,803.48,0,0.75,0.25,0.80348,1.2076923076923076,
298,148,9,0,0.6,2.0,0,False,0.8,124,10,722.99,722.99,0,0.75,0.25,0.72299,1.0307692307692307,
299,124,10,0,0.65,2.0,0,False,0.78,119,5,719.39,719.39,0,0.75,0.25,0.71939,0.9538461538461539,
300,119,5,2,0.65,2.0,0,False,0.88,132,9,817.46,817.46,0,0.75,0.25,0.8174600000000001,1.0846153846153845,
301,132,9,2,0.65,2.0,0,False,0.78,113,10,728.69,728.69,0,0.75,0.25,0.7286900000000001,0.9461538461538461,
302,113,10,2,0.65,2.0,0,False,0.76,113,7,704.98,704.98,0,0.75,0.25,0.70498,0.9230769230769231,
303,113,7,2,0.65,2.0,0,False,0.75,109,10,698.7,698.7,0,0.75,0.25,0.6987000000000001,0.9153846153846154,
304,109,10,0,0.7,2.0,0,False,0.82,114,7,785.95,785.95,0,0.75,0.25,0.78595,0.9307692307692308,
305,114,7,2,0.7,2.0,0,False,0.83,110,8,798.69,798.69,0,0.75,0.25,0.79869,0.9076923076923077,
306,110,8,0,0.75,2.0,0,False,0.79,105,14,743.3,743.3,0,0.75,0.25,0.7433,0.9153846153846154,
307,105,14,2,0.75,2.0,0,False,0.87,117,6,845.29,845.29,0,0.75,0.25,0.84529,0.9461538461538461,
308,117,6,0,0.8,2.0,0,False,0.74,88,12,733.74,733.74,0,0.75,0.25,0.7337400000000001,0.7692307692307693,
309,88,12,1,0.75,2.0,0,False,0.87,112,7,856.35,856.35,0,0.75,0.25,0.8563500000000001,0.9153846153846154,
310,112,7,1,0.7,2.0,0,False,0.79,104,10,757.52,757.52,0,0.75,0.25,0.75752,0.8769230769230769,
311,104,10,1,0.65,2.0,0,False,0.71,109,5,660.55,660.55,0,0.75,0.25,0.66055,0.8769230769230769,
312,109,5,2,0.65,2.0,0,False,0.57,83,7,529.64,529.64,0,0.75,0.25,0.52964,0.6923076923076923,
313,83,7,1,0.6,2.0,0,False,0.7,101,9,654.23,654.23,0,0.75,0.25,0.65423,0.8461538461538461,
314,101,9,0,0.65,2.0,0,False,0.6,86,5,571.06,571.06,0,0.75,0.25,0.5710599999999999,0.7,
315,86,5,0,0.7,2.0,0,False,0.64,96,10,586.06,586.06,0,0.75,0.25,0.5860599999999999,0.8153846153846154,
316,96,10,0,0.75,2.0,0,False,0.78,102,11,755.2,755.2,0,0.75,0.25,0.7552000000000001,0.8692307692307693,
317,102,11,0,0.8,2.0,0,False,0.87,105,7,877.08,877.08,0,0.75,0.25,0.8770800000000001,0.8615384615384616,
318,105,7,1,0.75,2.0,0,False,0.71,93,9,682.46,682.46,0,0.75,0.25,0.6824600000000001,0.7846153846153846,
319,93,9,2,0.75,2.0,0,False,0.72,92,7,700.49,700.49,0,0.75,0.25,0.7004900000000001,0.7615384615384615,
320,92,7,2,0.75,2.0,0,False,0.67,84,10,653.84,653.84,0,0.75,0.25,0.65384,0.7230769230769231,
321,84,10,1,0.7,2.0,0,False,0.59,80,3,570.12,570.12,0,0.75,0.25,0.57012,0.6384615384615384,
322,80,3,1,0.65,2.0,0,False,0.63,86,9,596.79,596.79,0,0.75,0.25,0.5967899999999999,0.7307692307692307,
323,86,9,1,0.6,2.0,0,False,0.54,78,8,504.18,504.18,0,0.75,0.25,0.50418,0.6615384615384615,
324,78,8,0,0.65,2.0,0,False,0.62,87,3,593.28,593.28,0,0.75,0.25,0.5932799999999999,0.6923076923076923,
325,87,3,1,0.6,2.0,0,False,0.48,70,9,439.49,439.49,0,0.75,0.25,0.43949,0.6076923076923076,
326,70,9,2,0.6,2.0,0,False,0.69,97,8,649.54,649.54,0,0.75,0.25,0.64954,0.8076923076923077,
327,97,8,1,0.55,2.0,0,False,0.49,78,4,439.23,439.23,0,0.75,0.25,0.43923,0.6307692307692307,
328,78,4,0,0.6,2.0,0,False,0.5,79,7,441.93,441.93,0,0.75,0.25,0.44193,0.6615384615384615,
329,79,7,2,0.6,2.0,0,False,0.57,84,8,518.2,518.2,0,0.75,0.25,0.5182,0.7076923076923077,
330,84,8,0,0.65,2.0,0,False,0.7,99,11,647.84,647.84,0,0.75,0.25,0.6478400000000001,0.8461538461538461,
331,99,11,0,0.7,2.0,0,False,0.58,83,5,546.88,546.88,0,0.75,0.25,0.54688,0.676923076923077,
332,83,5,2,0.7,2.0,0,False,0.54,76,5,507.89,507.89,0,0.75,0.25,0.50789,0.6230769230769231,
333,76,5,2,0.7,2.0,0,False,0.68,90,3,662.73,662.73,0,0.75,0.25,0.66273,0.7153846153846154,
334,90,3,0,0.75,2.0,0,False,0.62,71,9,626.47,626.47,0,0.75,0.25,0.6264700000000001,0.6153846153846154,
335,71,9,0,0.8,2.0,0,False,0.7,84,10,693.28,693.28,0,0.75,0.25,0.69328,0.7230769230769231,
336,84,10,0,0.85,2.0,0,False,0.71,79,7,725.25,725.25,0,0.75,0.25,0.72525,0.6615384615384615,
337,79,7,0,0.9,2.0,0,False,0.7,80,4,723.82,723.82,0,0.75,0.25,0.72382,0.6461538461538462,
338,80,4,2,0.9,2.0,0,False,0.72,78,7,740.38,740.38,0,0.75,0.25,0.74038,0.6538461538461539,
339,78,7,2,0.9,2.0,0,False,0.66,75,4,675.1,675.1,0,0.75,0.25,0.6751,0.6076923076923076,
340,75,4,2,0.9,2.0,0,False,0.65,73,9,653.16,653.16,0,0.75,0.25,0.65316,0.6307692307692307,
341,73,9,1,0.85,2.0,0,False,0.59,64,3,617.99,617.99,0,0.75,0.25,0.61799,0.5153846153846153,
342,64,3,0,0.9,2.0,0,False,0.75,84,11,759.74,759.74,0,0.75,0.25,0.75974,0.7307692307692307,
343,84,11,1,0.85,2.0,0,False,0.66,74,6,669.27,669.27,0,0.75,0.25,0.66927,0.6153846153846154,
344,74,6,0,0.9,2.0,0,False,0.74,80,6,761.13,761.13,0,0.75,0.25,0.76113,0.6615384615384615,
345,80,6,0,0.95,2.0,0,False,0.65,65,6,690.02,690.02,0,0.75,0.25,0.69002,0.5461538461538461,
346,65,6,1,0.9,2.0,0,False,0.74,79,2,777.53,777.53,0,0.75,0.25,0.7775299999999999,0.6230769230769231,
347,79,2,1,0.85,2.0,0,False,0.58,62,4,599.37,599.37,0,0.75,0.25,0.59937,0.5076923076923077,
348,62,4,1,0.8,2.0,0,False,0.6,65,3,622.98,622.98,0,0.75,0.25,0.62298,0.5230769230769231,
349,65,3,2,0.8,2.0,0,False,0.59,68,8,589.8,589.8,0,0.75,0.25,0.5898,0.5846153846153846,
350,68,8,2,0.8,2.0,0,False,0.56,60,7,573.37,573.37,0,0.75,0.25,0.57337,0.5153846153846153,
351,60,7,0,0.85,2.0,0,False,0.58,65,6,585.45,585.45,0,0.75,0.25,0.58545,0.5461538461538461,
352,65,6,1,0.8,2.0,0,False,0.59,66,4,600.71,600.71,0,0.75,0.25,0.6007100000000001,0.5384615384615384,
353,66,4,1,0.75,2.0,0,False,0.59,72,7,589.39,589.39,0,0.75,0.25,0.58939,0.6076923076923076,
354,72,7,2,0.75,2.0,0,False,0.65,79,7,645.81,645.81,0,0.75,0.25,0.64581,0.6615384615384615,
355,79,7,2,0.75,2.0,0,False,0.52,59,11,509.55,509.55,0,0.75,0.25,0.5095500000000001,0.5384615384615384,
356,59,11,2,0.75,2.0,0,False,0.55,68,10,536.97,536.97,0,0.75,0.25,0.5369700000000001,0.6,
357,68,10,1,0.7,2.0,0,False,0.61,78,5,602.26,602.26,0,0.75,0.25,0.60226,0.6384615384615384,
358,78,5,2,0.7,2.0,0,False,0.55,65,6,547.08,547.08,0,0.75,0.25,0.54708,0.5461538461538461,
359,65,6,1,0.65,2.0,0,False,0.48,66,8,445.19,445.19,0,0.75,0.25,0.44519,0.5692307692307692,
360,66,8,2,0.65,2.0,0,False,0.69,91,9,658.99,658.99,0,0.75,0.25,0.65899,0.7692307692307693,
361,91,9,1,0.6,2.0,0,False,0.49,70,4,458.64,458.64,0,0.75,0.25,0.45864,0.5692307692307692,
362,70,4,2,0.6,2.0,0,False,0.52,73,9,477.2,477.2,0,0.75,0.25,0.4772,0.6307692307692307,
363,73,9,2,0.6,2.0,0,False,0.45,67,5,409.3,409.3,0,0.75,0.25,0.4093,0.5538461538461539,
364,67,5,0,0.65,2.0,0,False,0.57,79,11,523.54,523.54,0,0.75,0.25,0.52354,0.6923076923076923,
365,79,11,2,0.65,2.0,0,False,0.38,51,4,372.18,372.18,0,0.75,0.25,0.37218,0.4230769230769231,
366,51,4,0,0.7,2.0,0,False,0.69,87,3,684.48,684.48,0,0.75,0.25,0.68448,0.6923076923076923,
367,87,3,1,0.65,2.0,0,False,0.48,69,2,462.4,462.4,0,0.75,0.25,0.4624,0.5461538461538461,
368,69,2,2,0.65,2.0,0,False,0.48,62,7,463.87,463.87,0,0.75,0.25,0.46387,0.5307692307692308,
369,62,7,1,0.6,2.0,0,False,0.46,66,5,436.69,436.69,0,0.75,0.25,0.43669,0.5461538461538461,
370,66,5,1,0.55,2.0,0,False,0.4,61,4,360.66,360.66,0,0.75,0.25,0.36066000000000004,0.5,
371,61,4,1,0.5,2.0,0,False,0.43,66,8,386.39,386.39,0,0.75,0.25,0.38639,0.5692307692307692,
372,66,8,2,0.5,2.0,0,False,0.37,59,5,331.74,331.74,0,0.75,0.25,0.33174000000000003,0.49230769230769234,
373,59,5,2,0.5,2.0,0,False,0.42,69,3,373.15,373.15,0,0.75,0.25,0.37315,0.5538461538461539,
374,69,3,0,0.55,2.0,0,False,0.39,61,3,361.71,361.71,0,0.75,0.25,0.36171,0.49230769230769234,
375,61,3,0,0.6,2.0,0,False,0.46,64,6,438.5,438.5,0,0.75,0.25,0.4385,0.5384615384615384,
376,64,6,0,0.65,2.0,0,False,0.51,72,2,494.84,494.84,0,0.75,0.25,0.49484,0.5692307692307692,
377,72,2,1,0.6,2.0,0,False,0.48,62,11,452.97,452.97,0,0.75,0.25,0.45297000000000004,0.5615384615384615,
378,62,11,0,0.65,2.0,0,False,0.51,68,11,476.84,476.84,0,0.75,0.25,0.47684,0.6076923076923076,
379,68,11,0,0.7,2.0,0,False,0.49,61,2,488.91,488.91,0,0.75,0.25,0.48891,0.4846153846153846,
380,61,2,0,0.75,2.0,0,False,0.47,60,3,469.4,469.4,0,0.75,0.25,0.4694,0.4846153846153846,
381,60,3,2,0.75,2.0,0,False,0.59,66,6,602.07,602.07,0,0.75,0.25,0.6020700000000001,0.5538461538461539,
382,66,6,2,0.75,2.0,0,False,0.46,56,7,453.54,453.54,0,0.75,0.25,0.45354,0.4846153846153846,
383,56,7,2,0.75,2.0,0,False,0.51,64,4,511.21,511.21,0,0.75,0.25,0.5112099999999999,0.5230769230769231,
384,64,4,0,0.8,2.0,0,False,0.65,71,6,667.79,667.79,0,0.75,0.25,0.66779,0.5923076923076923,
385,71,6,0,0.85,2.0,0,False,0.7,72,5,729.63,729.63,0,0.75,0.25,0.72963,0.5923076923076923,
386,72,5,0,0.9,2.0,0,False,0.64,66,5,674.07,674.07,0,0.75,0.25,0.6740700000000001,0.5461538461538461,
387,66,5,0,0.95,2.0,0,False,0.66,65,8,688.07,688.07,0,0.75,0.25,0.6880700000000001,0.5615384615384615,
388,65,8,1,0.9,2.0,0,False,0.67,65,12,699.96,699.96,0,0.75,0.25,0.69996,0.5923076923076923,
389,65,12,0,0.95,2.0,0,False,0.66,59,4,723.69,723.69,0,0.75,0.25,0.72369,0.4846153846153846,
390,59,4,2,0.95,2.0,0,False,0.69,68,5,738.28,738.28,0,0.75,0.25,0.7382799999999999,0.5615384615384615,
391,68,5,1,0.9,2.0,0,False,0.54,54,8,555.17,555.17,0,0.75,0.25,0.5551699999999999,0.47692307692307695,
392,54,8,1,0.85,2.0,0,False,0.54,60,5,551.78,551.78,0,0.75,0.25,0.5517799999999999,0.5,
393,60,5,2,0.85,2.0,0,False,0.62,71,2,640.21,640.21,0,0.75,0.25,0.6402100000000001,0.5615384615384615,
394,71,2,2,0.85,2.0,0,False,0.59,62,7,605.5,605.5,0,0.75,0.25,0.6055,0.5307692307692308,
395,62,7,0,0.9,2.0,0,False,0.56,64,6,570.15,570.15,0,0.75,0.25,0.5701499999999999,0.5384615384615384,
396,64,6,1,0.85,2.0,0,False,0.66,71,8,677.52,677.52,0,0.75,0.25,0.67752,0.6076923076923076,
397,71,8,0,0.9,2.0,0,False,0.69,67,5,734.92,734.92,0,0.75,0.25,0.7349199999999999,0.5538461538461539,
398,67,5,1,0.85,2.0,0,False,0.6,66,11,606.3,606.3,0,0.75,0.25,0.6063,0.5923076923076923,
399,66,11,0,0.9,2.0,0,False,0.66,65,7,699.06,699.06,0,0.75,0.25,0.6990599999999999,0.5538461538461539,
400,65,7,1,0.85,2.0,0,False,0.74,78,6,773.07,773.07,0,0.75,0.25,0.77307,0.6461538461538462,
401,78,6,0,0.9,2.0,0,False,0.73,71,6,774.37,774.37,0,0.75,0.25,0.77437,0.5923076923076923,
402,71,6,2,0.9,2.0,0,False,0.65,65,9,676.7,676.7,0,0.75,0.25,0.6767000000000001,0.5692307692307692,
403,65,9,2,0.9,2.0,0,False,0.69,72,4,728.74,728.74,0,0.75,0.25,0.72874,0.5846153846153846,
404,72,4,0,0.95,2.0,0,False,0.86,86,5,919.38,919.38,0,0.75,0.25,0.91938,0.7,
405,86,5,2,0.95,2.0,0,False,0.82,82,3,873.28,873.28,0,0.75,0.25,0.87328,0.6538461538461539,
406,82,3,2,0.95,2.0,0,False,0.63,62,7,657.62,657.62,0,0.75,0.25,0.65762,0.5307692307692308,
407,62,7,0,1.0,2.0,0,False,0.62,59,7,654.21,654.21,0,0.75,0.25,0.6542100000000001,0.5076923076923077,
408,59,7,0,1.0,2.0,0,False,0.8,80,5,850.85,850.85,0,0.75,0.25,0.85085,0.6538461538461539,
409,80,5,2,1.0,2.0,0,False,0.72,69,9,760.84,760.84,0,0.75,0.25,0.7608400000000001,0.6,
410,69,9,2,1.0,2.0,0,False,0.62,58,5,660.43,660.43,0,0.75,0.25,0.66043,0.4846153846153846,
411,58,5,2,1.0,2.0,0,False,0.69,62,5,753.54,753.54,0,0.75,0.25,0.75354,0.5153846153846153,
412,62,5,2,1.0,2.0,0,False,0.64,61,10,668.6,668.6,0,0.75,0.25,0.6686,0.5461538461538461,
413,61,10,0,1.0,2.0,0,False,0.67,62,5,727.38,727.38,0,0.75,0.25,0.72738,0.5153846153846153,
414,62,5,0,1.0,2.0,0,False,0.68,65,6,728.69,728.69,0,0.75,0.25,0.7286900000000001,0.5461538461538461,
415,65,6,0,1.0,2.0,0,False,0.86,78,4,937.77,937.77,0,0.75,0.25,0.93777,0.6307692307692307,
416,78,4,1,0.95,2.0,0,False,0.65,69,4,675.34,675.34,0,0.75,0.25,0.67534,0.5615384615384615,
417,69,4,2,0.95,2.0,0,False,0.75,72,4,798.77,798.77,0,0.75,0.25,0.79877,0.5846153846153846,
418,72,4,0,1.0,2.0,0,False,0.59,59,6,622.25,622.25,0,0.75,0.25,0.62225,0.5,
419,59,6,1,0.95,2.0,0,False,0.66,71,5,683.85,683.85,0,0.75,0.25,0.6838500000000001,0.5846153846153846,
420,71,5,0,1.0,2.0,0,False,0.59,60,5,614.34,614.34,0,0.75,0.25,0.61434,0.5,
421,60,5,0,1.0,2.0,0,False,0.64,63,7,671.44,671.44,0,0.75,0.25,0.67144,0.5384615384615384,
422,63,7,1,0.95,2.0,0,False,0.61,59,5,650.58,650.58,0,0.75,0.25,0.65058,0.49230769230769234,
423,59,5,0,1.0,2.0,0,False,0.6,57,5,642.08,642.08,0,0.75,0.25,0.6420800000000001,0.47692307692307695,
424,57,5,1,0.95,2.0,0,False,0.82,76,6,882.45,882.45,0,0.75,0.25,0.8824500000000001,0.6307692307692307,
425,76,6,0,1.0,2.0,0,False,0.61,58,5,650.17,650.17,0,0.75,0.25,0.6501699999999999,0.4846153846153846,
426,58,5,2,1.0,2.0,0,False,0.7,64,7,755.87,755.87,0,0.75,0.25,0.75587,0.5461538461538461,
427,64,7,0,1.0,2.0,0,False,0.85,76,8,912.94,912.94,0,0.75,0.25,0.9129400000000001,0.6461538461538462,
428,76,8,1,0.95,2.0,0,False,0.62,63,5,658.53,658.53,0,0.75,0.25,0.65853,0.5230769230769231,
429,63,5,1,0.9,2.0,0,False,0.65,68,6,681.4,681.4,0,0.75,0.25,0.6814,0.5692307692307692,
430,68,6,1,0.85,2.0,0,False,0.54,58,5,557.67,557.67,0,0.75,0.25,0.55767,0.4846153846153846,
431,58,5,1,0.8,2.0,0,False,0.75,86,2,768.85,768.85,0,0.75,0.25,0.76885,0.676923076923077,
432,86,2,2,0.8,2.0,0,False,0.38,48,5,376.46,376.46,0,0.75,0.25,0.37645999999999996,0.4076923076923077,
433,48,5,1,0.75,2.0,0,False,0.58,73,4,571.28,571.28,0,0.75,0.25,0.57128,0.5923076923076923,
434,73,4,2,0.75,2.0,0,False,0.45,54,3,450.83,450.83,0,0.75,0.25,0.45083,0.43846153846153846,
435,54,3,2,0.75,2.0,0,False,0.58,66,4,591.71,591.71,0,0.75,0.25,0.5917100000000001,0.5384615384615384,
436,66,4,0,0.8,2.0,0,False,0.72,74,6,755.86,755.86,0,0.75,0.25,0.75586,0.6153846153846154,
