====================================================================
====================================================================
New simulation started at:    2023-02-28 10:47:20.510108
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
340,65,4,2,0.65,2.0,0,False,511.92,74,6,511.92,511.92,0
341,74,6,0,0.7,2.0,0,False,590.21,77,9,590.21,590.21,0
342,77,9,0,0.75,2.0,0,False,502.3,58,6,502.3,502.3,0
343,58,6,0,0.8,2.0,0,False,685.78,71,10,685.78,685.78,0
344,71,10,2,0.8,2.0,0,False,739.14,81,9,739.14,739.14,0
345,81,9,0,0.85,2.0,0,False,513.69,56,5,513.69,513.69,0
346,56,5,1,0.8,2.0,0,False,610.26,71,9,610.26,610.26,0
347,71,9,0,0.85,2.0,0,False,590.99,64,7,590.99,590.99,0
348,64,7,2,0.85,2.0,0,False,767.18,80,5,767.18,767.18,0
349,80,5,0,0.9,2.0,0,False,609.89,59,4,609.89,609.89,0
350,59,4,2,0.9,2.0,0,False,509.24,57,6,509.24,509.24,0
351,57,6,2,0.9,2.0,0,False,771.48,73,10,771.48,771.48,0
352,73,10,1,0.85,2.0,0,False,538.49,58,12,538.49,538.49,0
353,58,12,1,0.8,2.0,0,False,682.52,75,6,682.52,682.52,0
354,75,6,0,0.85,2.0,0,False,546.85,63,8,546.85,546.85,0
355,63,8,2,0.85,2.0,0,False,636.58,70,3,636.58,636.58,0
356,70,3,0,0.9,2.0,0,False,571.09,60,7,571.09,571.09,0
357,60,7,0,0.95,2.0,0,False,703.26,65,6,703.26,703.26,0
358,65,6,1,0.9,2.0,0,False,738.48,77,4,738.48,738.48,0
359,77,4,1,0.85,2.0,0,False,858.63,86,13,858.63,858.63,0
360,86,13,1,0.8,2.0,0,False,604.88,67,10,604.88,604.88,0
361,67,10,1,0.75,2.0,0,False,561.48,68,6,561.48,561.48,0
362,68,6,0,0.8,2.0,0,False,588.89,73,6,588.89,588.89,0
363,73,6,2,0.8,2.0,0,False,575.11,65,7,575.11,575.11,0
364,65,7,1,0.75,2.0,0,False,512.29,57,6,512.29,512.29,0
365,57,6,2,0.75,2.0,0,False,549.55,63,5,549.55,549.55,0
366,63,5,2,0.75,2.0,0,False,529.24,62,7,529.24,529.24,0
367,62,7,0,0.8,2.0,0,False,625.22,69,9,625.22,625.22,0
368,69,9,1,0.75,2.0,0,False,595.38,69,4,595.38,595.38,0
369,69,4,0,0.8,2.0,0,False,578.54,64,1,578.54,578.54,0
370,64,1,1,0.75,2.0,0,False,555.87,68,9,555.87,555.87,0
371,68,9,0,0.8,2.0,0,False,710.28,72,7,710.28,710.28,0
372,72,7,0,0.85,2.0,0,False,594.75,65,5,594.75,594.75,0
373,65,5,1,0.8,2.0,0,False,598.0,67,7,598.0,598.0,0
374,67,7,2,0.8,2.0,0,False,678.95,76,9,678.95,678.95,0
375,76,9,0,0.85,2.0,0,False,806.87,80,5,806.87,806.87,0
376,80,5,0,0.9,2.0,0,False,778.92,69,7,778.92,778.92,0
377,69,7,2,0.9,2.0,0,False,696.84,72,6,696.84,696.84,0
378,72,6,0,0.95,2.0,0,False,722.38,73,8,722.38,722.38,0
379,73,8,1,0.9,2.0,0,False,672.31,66,5,672.31,672.31,0
380,66,5,1,0.85,2.0,0,False,757.6,76,5,757.6,757.6,0
381,76,5,2,0.85,2.0,0,False,615.79,66,4,615.79,615.79,0
382,66,4,2,0.85,2.0,0,False,457.43,48,8,457.43,457.43,0
383,48,8,0,0.9,2.0,0,False,594.68,57,8,594.68,594.68,0
384,57,8,0,0.95,2.0,0,False,657.65,69,6,657.65,657.65,0
385,69,6,0,1.0,2.0,0,False,666.3,62,9,666.3,666.3,0
386,62,9,1,0.95,2.0,0,False,539.51,57,12,539.51,539.51,0
387,57,12,2,0.95,2.0,0,False,708.19,62,10,708.19,708.19,0
388,62,10,1,0.9,2.0,0,False,662.84,56,8,662.84,662.84,0
389,56,8,2,0.9,2.0,0,False,628.08,62,2,628.08,628.08,0
390,62,2,2,0.9,2.0,0,False,615.49,62,5,615.49,615.49,0
391,62,5,2,0.9,2.0,0,False,591.83,67,7,591.83,591.83,0
392,67,7,2,0.9,2.0,0,False,776.42,77,7,776.42,776.42,0
393,77,7,1,0.85,2.0,0,False,595.03,60,6,595.03,595.03,0
394,60,6,1,0.8,2.0,0,False,504.48,53,4,504.48,504.48,0
395,53,4,0,0.85,2.0,0,False,587.5,70,5,587.5,587.5,0
396,70,5,0,0.9,2.0,0,False,631.85,63,9,631.85,631.85,0
397,63,9,1,0.85,2.0,0,False,599.79,59,7,599.79,599.79,0
398,59,7,2,0.85,2.0,0,False,551.36,60,10,551.36,551.36,0
399,60,10,1,0.8,2.0,0,False,603.54,71,9,603.54,603.54,0
400,71,9,2,0.8,2.0,0,False,637.69,69,5,637.69,637.69,0
401,69,5,2,0.8,2.0,0,False,540.25,62,8,540.25,540.25,0
402,62,8,0,0.85,2.0,0,False,845.33,87,6,845.33,845.33,0
403,87,6,2,0.85,2.0,0,False,688.64,64,4,688.64,688.64,0
404,64,4,0,0.9,2.0,0,False,755.59,77,3,755.59,755.59,0
405,77,3,2,0.9,2.0,0,False,745.15,70,8,745.15,745.15,0
406,70,8,1,0.85,2.0,0,False,486.38,59,8,486.38,486.38,0
407,59,8,2,0.85,2.0,0,False,636.44,67,9,636.44,636.44,0
408,67,9,2,0.85,2.0,0,False,506.4,56,9,506.4,506.4,0
409,56,9,2,0.85,2.0,0,False,580.17,60,8,580.17,580.17,0
410,60,8,2,0.85,2.0,0,False,659.64,71,3,659.64,659.64,0
411,71,3,2,0.85,2.0,0,False,736.54,73,4,736.54,736.54,0
412,73,4,2,0.85,2.0,0,False,613.79,64,6,613.79,613.79,0
413,64,6,0,0.9,2.0,0,False,634.78,64,7,634.78,634.78,0
414,64,7,0,0.95,2.0,0,False,861.63,80,3,861.63,861.63,0
415,80,3,2,0.95,2.0,0,False,802.88,83,7,802.88,802.88,0
416,83,7,1,0.9,2.0,0,False,646.93,60,8,646.93,646.93,0
417,60,8,0,0.95,2.0,0,False,792.31,62,3,792.31,792.31,0
418,62,3,2,0.95,2.0,0,False,767.79,76,10,767.79,767.79,0
419,76,10,2,0.95,2.0,0,False,624.7,63,5,624.7,624.7,0
420,63,5,1,0.9,2.0,0,False,781.78,69,7,781.78,781.78,0
421,69,7,2,0.9,2.0,0,False,676.42,69,5,676.42,676.42,0
422,69,5,1,0.85,2.0,0,False,516.72,53,11,516.72,516.72,0
423,53,11,0,0.9,2.0,0,False,759.03,71,8,759.03,759.03,0
424,71,8,1,0.85,2.0,0,False,586.31,60,1,586.31,586.31,0
425,60,1,0,0.9,2.0,0,False,772.84,78,7,772.84,772.84,0
426,78,7,1,0.85,2.0,0,False,788.72,74,2,788.72,788.72,0
427,74,2,1,0.8,2.0,0,False,679.53,75,9,679.53,679.53,0
428,75,9,0,0.85,2.0,0,False,596.58,61,4,596.58,596.58,0
429,61,4,2,0.85,2.0,0,False,768.09,74,11,768.09,768.09,0
430,74,11,1,0.8,2.0,0,False,505.41,54,6,505.41,505.41,0
431,54,6,2,0.8,2.0,0,False,746.28,79,8,746.28,746.28,0
432,79,8,1,0.75,2.0,0,False,658.29,75,8,658.29,658.29,0
433,75,8,2,0.75,2.0,0,False,571.34,65,8,571.34,571.34,0
434,65,8,2,0.75,2.0,0,False,595.48,70,8,595.48,595.48,0
435,70,8,1,0.7,2.0,0,False,526.58,69,7,526.58,526.58,0
436,69,7,2,0.7,2.0,0,False,614.75,76,4,614.75,614.75,0
437,76,4,2,0.7,2.0,0,False,608.95,75,8,608.95,608.95,0
438,75,8,1,0.65,2.0,0,False,473.53,64,6,473.53,473.53,0
439,64,6,2,0.65,2.0,0,False,596.78,76,6,596.78,596.78,0
440,76,6,1,0.6,2.0,0,False,419.7,60,5,419.7,419.7,0
441,60,5,0,0.65,2.0,0,False,508.88,66,7,508.88,508.88,0
442,66,7,2,0.65,2.0,0,False,415.42,55,7,415.42,415.42,0
443,55,7,0,0.7,2.0,0,False,646.98,77,3,646.98,646.98,0
444,77,3,0,0.75,2.0,0,False,706.51,82,8,706.51,706.51,0
445,82,8,0,0.8,2.0,0,False,475.01,59,11,475.01,475.01,0
446,59,11,2,0.8,2.0,0,False,614.76,70,6,614.76,614.76,0
447,70,6,0,0.85,2.0,0,False,571.82,62,7,571.82,571.82,0
448,62,7,2,0.85,2.0,0,False,634.32,72,4,634.32,634.32,0
449,72,4,0,0.9,2.0,0,False,667.98,68,3,667.98,667.98,0
450,68,3,0,0.95,2.0,0,False,624.27,64,2,624.27,624.27,0
451,64,2,2,0.95,2.0,0,False,589.75,55,6,589.75,589.75,0
452,55,6,2,0.95,2.0,0,False,584.08,53,8,584.08,584.08,0
453,53,8,2,0.95,2.0,0,False,645.11,64,7,645.11,645.11,0
454,64,7,2,0.95,2.0,0,False,731.29,68,6,731.29,731.29,0
455,68,6,1,0.9,2.0,0,False,889.49,76,7,889.49,889.49,0
456,76,7,1,0.85,2.0,0,False,613.79,68,9,613.79,613.79,0
457,68,9,0,0.9,2.0,0,False,826.32,75,7,826.32,826.32,0
458,75,7,2,0.9,2.0,0,False,531.54,54,5,531.54,531.54,0
459,54,5,0,0.95,2.0,0,False,765.27,62,6,765.27,765.27,0
460,62,6,2,0.95,2.0,0,False,563.69,51,5,563.69,563.69,0
461,51,5,2,0.95,2.0,0,False,844.34,75,2,844.34,844.34,0
462,75,2,0,1.0,2.0,0,False,785.18,71,7,785.18,785.18,0
463,71,7,0,1.0,2.0,0,False,671.27,59,6,671.27,671.27,0
464,59,6,0,1.0,2.0,0,False,657.08,62,6,657.08,657.08,0
465,62,6,1,0.95,2.0,0,False,742.11,64,3,742.11,742.11,0
466,64,3,2,0.95,2.0,0,False,627.69,61,7,627.69,627.69,0
467,61,7,0,1.0,2.0,0,False,899.9,72,4,899.9,899.9,0
468,72,4,0,1.0,2.0,0,False,772.5,70,8,772.5,772.5,0
469,70,8,2,1.0,2.0,0,False,641.75,57,9,641.75,641.75,0
470,57,9,0,1.0,2.0,0,False,627.59,56,4,627.59,627.59,0
471,56,4,2,1.0,2.0,0,False,823.61,72,3,823.61,823.61,0
472,72,3,2,1.0,2.0,0,False,706.67,56,5,706.67,706.67,0
473,56,5,0,1.0,2.0,0,False,737.49,63,5,737.49,737.49,0
474,63,5,2,1.0,2.0,0,False,978.97,82,5,978.97,978.97,0
475,82,5,2,1.0,2.0,0,False,909.97,75,3,909.97,909.97,0
476,75,3,0,1.0,2.0,0,False,577.47,52,6,577.47,577.47,0
477,52,6,0,1.0,2.0,0,False,626.31,55,3,626.31,626.31,0
478,55,3,1,0.95,2.0,0,False,686.12,64,4,686.12,686.12,0
479,64,4,1,0.9,2.0,0,False,660.79,58,7,660.79,660.79,0
480,58,7,2,0.9,2.0,0,False,703.2,70,2,703.2,703.2,0
481,70,2,0,0.95,2.0,0,False,608.26,56,5,608.26,608.26,0
482,56,5,2,0.95,2.0,0,False,780.69,77,4,780.69,780.69,0
483,77,4,2,0.95,2.0,0,False,577.82,58,8,577.82,577.82,0
484,58,8,0,1.0,2.0,0,False,855.58,76,5,855.58,855.58,0
485,76,5,2,1.0,2.0,0,False,801.73,70,11,801.73,801.73,0
486,70,11,0,1.0,2.0,0,False,715.41,66,4,715.41,715.41,0
487,66,4,1,0.95,2.0,0,False,744.17,70,10,744.17,744.17,0
488,70,10,1,0.9,2.0,0,False,558.25,61,9,558.25,558.25,0
489,61,9,0,0.95,2.0,0,False,743.66,65,4,743.66,743.66,0
490,65,4,0,1.0,2.0,0,False,579.86,51,8,579.86,579.86,0
491,51,8,0,1.0,2.0,0,False,679.93,64,10,679.93,679.93,0
492,64,10,1,0.95,2.0,0,False,892.33,83,4,892.33,892.33,0
493,83,4,2,0.95,2.0,0,False,729.16,65,3,729.16,729.16,0
494,65,3,0,1.0,2.0,0,False,716.3,69,3,716.3,716.3,0
495,69,3,1,0.95,2.0,0,False,730.38,70,7,730.38,730.38,0
496,70,7,1,0.9,2.0,0,False,531.29,53,6,531.29,531.29,0
497,53,6,1,0.85,2.0,0,False,660.94,68,6,660.94,660.94,0
498,68,6,1,0.8,2.0,0,False,629.18,71,6,629.18,629.18,0
499,71,6,2,0.8,2.0,0,False,565.27,58,4,565.27,565.27,0
500,58,4,2,0.8,2.0,0,False,578.51,70,5,578.51,578.51,0
501,70,5,0,0.85,2.0,0,False,562.36,59,7,562.36,562.36,0
502,59,7,1,0.8,2.0,0,False,524.64,59,11,524.64,524.64,0
503,59,11,2,0.8,2.0,0,False,466.04,56,5,466.04,466.04,0
504,56,5,0,0.85,2.0,0,False,565.22,56,8,565.22,565.22,0
505,56,8,0,0.9,2.0,0,False,591.85,57,7,591.85,591.85,0
506,57,7,2,0.9,2.0,0,False,816.34,73,6,816.34,816.34,0
507,73,6,0,0.95,2.0,0,False,534.9,45,6,534.9,534.9,0
508,45,6,2,0.95,2.0,0,False,797.95,72,6,797.95,797.95,0
509,72,6,0,1.0,2.0,0,False,799.51,66,3,799.51,799.51,0
510,66,3,2,1.0,2.0,0,False,890.55,68,8,890.55,890.55,0
511,68,8,1,0.95,2.0,0,False,724.89,70,6,724.89,724.89,0
512,70,6,1,0.9,2.0,0,False,601.22,58,4,601.22,601.22,0
513,58,4,2,0.9,2.0,0,False,693.83,68,4,693.83,693.83,0
514,68,4,1,0.85,2.0,0,False,456.59,51,6,456.59,456.59,0
515,51,6,0,0.9,2.0,0,False,657.09,57,6,657.09,657.09,0
516,57,6,2,0.9,2.0,0,False,521.92,50,10,521.92,521.92,0
517,50,10,1,0.85,2.0,0,False,540.49,61,2,540.49,540.49,0
518,61,2,0,0.9,2.0,0,False,592.91,61,9,592.91,592.91,0
519,61,9,1,0.85,2.0,0,False,693.6,67,6,693.6,693.6,0
520,67,6,0,0.9,2.0,0,False,568.74,58,6,568.74,568.74,0
521,58,6,0,0.95,2.0,0,False,799.77,81,4,799.77,799.77,0
522,81,4,0,1.0,2.0,0,False,738.44,70,7,738.44,738.44,0
523,70,7,0,1.0,2.0,0,False,783.25,65,6,783.25,783.25,0
524,65,6,1,0.95,2.0,0,False,653.44,60,4,653.44,653.44,0
525,60,4,2,0.95,2.0,0,False,763.25,70,7,763.25,763.25,0
526,70,7,0,1.0,2.0,0,False,703.69,65,7,703.69,703.69,0
527,65,7,1,0.95,2.0,0,False,698.33,70,5,698.33,698.33,0
528,70,5,1,0.9,2.0,0,False,749.83,69,10,749.83,749.83,0
529,69,10,0,0.95,2.0,0,False,657.37,58,1,657.37,657.37,0
530,58,1,2,0.95,2.0,0,False,713.47,64,3,713.47,713.47,0
531,64,3,2,0.95,2.0,0,False,739.15,72,9,739.15,739.15,0
532,72,9,1,0.9,2.0,0,False,707.53,63,9,707.53,707.53,0
533,63,9,0,0.95,2.0,0,False,546.46,53,6,546.46,546.46,0
534,53,6,1,0.9,2.0,0,False,818.4,71,12,818.4,818.4,0
535,71,12,0,0.95,2.0,0,False,613.16,59,4,613.16,613.16,0
536,59,4,0,1.0,2.0,0,False,686.11,62,4,686.11,686.11,0
537,62,4,0,1.0,2.0,0,False,687.44,61,9,687.44,687.44,0
538,61,9,2,1.0,2.0,0,False,681.53,55,4,681.53,681.53,0
539,55,4,0,1.0,2.0,0,False,516.08,49,8,516.08,516.08,0
540,49,8,2,1.0,2.0,0,False,674.64,63,2,674.64,674.64,0
541,63,2,1,0.95,2.0,0,False,632.15,62,10,632.15,632.15,0
542,62,10,2,0.95,2.0,0,False,802.87,73,10,802.87,802.87,0
543,73,10,2,0.95,2.0,0,False,627.92,61,4,627.92,627.92,0
544,61,4,2,0.95,2.0,0,False,794.97,68,3,794.97,794.97,0
545,68,3,0,1.0,2.0,0,False,866.69,74,8,866.69,866.69,0
546,74,8,2,1.0,2.0,0,False,727.8,58,13,727.8,727.8,0
547,58,13,0,1.0,2.0,0,False,852.53,81,4,852.53,852.53,0
548,81,4,2,1.0,2.0,0,False,750.79,70,1,750.79,750.79,0
549,70,1,1,0.95,2.0,0,False,668.42,62,4,668.42,668.42,0
550,62,4,0,1.0,2.0,0,False,711.09,64,12,711.09,711.09,0
551,64,12,1,0.95,2.0,0,False,771.85,69,4,771.85,771.85,0
552,69,4,0,1.0,2.0,0,False,642.07,60,7,642.07,642.07,0
553,60,7,1,0.95,2.0,0,False,674.64,68,6,674.64,674.64,0
554,68,6,1,0.9,2.0,0,False,622.69,63,3,622.69,622.69,0
555,63,3,2,0.9,2.0,0,False,687.89,65,8,687.89,687.89,0
556,65,8,1,0.85,2.0,0,False,699.99,61,8,699.99,699.99,0
557,61,8,0,0.9,2.0,0,False,684.11,68,5,684.11,684.11,0
558,68,5,0,0.95,2.0,0,False,580.03,51,6,580.03,580.03,0
559,51,6,2,0.95,2.0,0,False,634.24,57,6,634.24,634.24,0
560,57,6,2,0.95,2.0,0,False,609.8,61,9,609.8,609.8,0
561,61,9,2,0.95,2.0,0,False,632.81,60,6,632.81,632.81,0
562,60,6,0,1.0,2.0,0,False,715.98,61,5,715.98,715.98,0
563,61,5,1,0.95,2.0,0,False,671.81,61,5,671.81,671.81,0
564,61,5,2,0.95,2.0,0,False,870.17,74,6,870.17,870.17,0
565,74,6,2,0.95,2.0,0,False,475.66,47,7,475.66,475.66,0
566,47,7,0,1.0,2.0,0,False,693.65,60,4,693.65,693.65,0
567,60,4,0,1.0,2.0,0,False,774.9,64,5,774.9,774.9,0
568,64,5,2,1.0,2.0,0,False,883.69,77,4,883.69,883.69,0
569,77,4,2,1.0,2.0,0,False,848.48,68,4,848.48,848.48,0
570,68,4,0,1.0,2.0,0,False,676.54,58,7,676.54,676.54,0
571,58,7,2,1.0,2.0,0,False,738.48,68,7,738.48,738.48,0
572,68,7,1,0.95,2.0,0,False,570.28,54,11,570.28,570.28,0
573,54,11,2,0.95,2.0,0,False,609.5,58,6,609.5,609.5,0
574,58,6,0,1.0,2.0,0,False,774.3,75,13,774.3,774.3,0
575,75,13,1,0.95,2.0,0,False,845.96,75,7,845.96,845.96,0
576,75,7,1,0.9,2.0,0,False,772.12,74,8,772.12,772.12,0
577,74,8,1,0.85,2.0,0,False,637.08,64,9,637.08,637.08,0
578,64,9,1,0.8,2.0,0,False,571.68,66,1,571.68,571.68,0
579,66,1,0,0.85,2.0,0,False,431.2,49,7,431.2,431.2,0
580,49,7,0,0.9,2.0,0,False,788.49,70,3,788.49,788.49,0
581,70,3,0,0.95,2.0,0,False,798.85,71,4,798.85,798.85,0
582,71,4,1,0.9,2.0,0,False,597.83,61,11,597.83,597.83,0
583,61,11,1,0.85,2.0,0,False,591.14,64,7,591.14,591.14,0
584,64,7,0,0.9,2.0,0,False,724.29,71,5,724.29,724.29,0
585,71,5,0,0.95,2.0,0,False,691.62,67,5,691.62,691.62,0
586,67,5,2,0.95,2.0,0,False,718.0,68,5,718.0,718.0,0
587,68,5,1,0.9,2.0,0,False,582.17,55,5,582.17,582.17,0
588,55,5,1,0.85,2.0,0,False,603.56,66,4,603.56,603.56,0
589,66,4,0,0.9,2.0,0,False,678.28,68,6,678.28,678.28,0
590,68,6,0,0.95,2.0,0,False,772.84,74,7,772.84,772.84,0
591,74,7,0,1.0,2.0,0,False,663.57,65,6,663.57,663.57,0
592,65,6,0,1.0,2.0,0,False,812.5,69,2,812.5,812.5,0
593,69,2,0,1.0,2.0,0,False,754.36,69,6,754.36,754.36,0
594,69,6,0,1.0,2.0,0,False,502.61,50,6,502.61,502.61,0
595,50,6,1,0.95,2.0,0,False,732.99,67,8,732.99,732.99,0
596,67,8,2,0.95,2.0,0,False,638.41,53,6,638.41,638.41,0
597,53,6,0,1.0,2.0,0,False,678.43,60,4,678.43,678.43,0
598,60,4,0,1.0,2.0,0,False,735.53,64,8,735.53,735.53,0
599,64,8,2,1.0,2.0,0,False,751.77,69,5,751.77,751.77,0
600,69,5,1,0.95,2.0,0,False,638.62,64,4,638.62,638.62,0
601,64,4,2,0.95,2.0,0,False,822.15,74,7,822.15,822.15,0
602,74,7,2,0.95,2.0,0,False,515.03,53,5,515.03,515.03,0
603,53,5,1,0.9,2.0,0,False,795.96,70,7,795.96,795.96,0
604,70,7,1,0.85,2.0,0,False,581.23,62,12,581.23,581.23,0
605,62,12,0,0.9,2.0,0,False,644.5,59,4,644.5,644.5,0
606,59,4,1,0.85,2.0,0,False,534.11,56,5,534.11,534.11,0
607,56,5,2,0.85,2.0,0,False,681.0,68,10,681.0,681.0,0
608,68,10,2,0.85,2.0,0,False,567.09,64,7,567.09,567.09,0
609,64,7,2,0.85,2.0,0,False,578.6,61,6,578.6,578.6,0
610,61,6,2,0.85,2.0,0,False,621.55,61,2,621.55,621.55,0
611,61,2,2,0.85,2.0,0,False,684.59,68,4,684.59,684.59,0
612,68,4,1,0.8,2.0,0,False,513.47,58,4,513.47,513.47,0
613,58,4,0,0.85,2.0,0,False,733.25,79,8,733.25,733.25,0
614,79,8,1,0.8,2.0,0,False,524.46,57,9,524.46,524.46,0
615,57,9,0,0.85,2.0,0,False,528.89,57,2,528.89,528.89,0
616,57,2,0,0.9,2.0,0,False,699.97,67,7,699.97,699.97,0
617,67,7,1,0.85,2.0,0,False,608.15,65,7,608.15,608.15,0
618,65,7,0,0.9,2.0,0,False,658.11,65,8,658.11,658.11,0
619,65,8,0,0.95,2.0,0,False,733.21,70,7,733.21,733.21,0
620,70,7,1,0.9,2.0,0,False,534.65,54,3,534.65,534.65,0
621,54,3,1,0.85,2.0,0,False,484.72,55,3,484.72,484.72,0
622,55,3,1,0.8,2.0,0,False,526.66,62,5,526.66,526.66,0
623,62,5,0,0.85,2.0,0,False,665.27,70,3,665.27,665.27,0
624,70,3,1,0.8,2.0,0,False,625.17,63,11,625.17,625.17,0
625,63,11,0,0.85,2.0,0,False,567.97,61,6,567.97,567.97,0
626,61,6,1,0.8,2.0,0,False,649.29,73,9,649.29,649.29,0
627,73,9,0,0.85,2.0,0,False,568.25,63,7,568.25,568.25,0
628,63,7,2,0.85,2.0,0,False,681.48,70,5,681.48,681.48,0
629,70,5,0,0.9,2.0,0,False,568.4,57,6,568.4,568.4,0
630,57,6,2,0.9,2.0,0,False,781.36,74,5,781.36,781.36,0
631,74,5,2,0.9,2.0,0,False,668.47,74,5,668.47,668.47,0
632,74,5,0,0.95,2.0,0,False,654.0,61,4,654.0,654.0,0
633,61,4,0,1.0,2.0,0,False,677.97,60,5,677.97,677.97,0
634,60,5,1,0.95,2.0,0,False,593.86,60,8,593.86,593.86,0
635,60,8,0,1.0,2.0,0,False,770.63,68,4,770.63,770.63,0
636,68,4,2,1.0,2.0,0,False,757.64,67,9,757.64,757.64,0
637,67,9,0,1.0,2.0,0,False,770.54,68,6,770.54,770.54,0
638,68,6,1,0.95,2.0,0,False,679.94,65,7,679.94,679.94,0
639,65,7,2,0.95,2.0,0,False,739.95,69,6,739.95,739.95,0
640,69,6,1,0.9,2.0,0,False,716.71,70,6,716.71,716.71,0
641,70,6,1,0.85,2.0,0,False,566.48,59,12,566.48,566.48,0
642,59,12,2,0.85,2.0,0,False,741.69,75,5,741.69,741.69,0
643,75,5,0,0.9,2.0,0,False,541.91,54,2,541.91,541.91,0
644,54,2,1,0.85,2.0,0,False,730.65,70,12,730.65,730.65,0
645,70,12,0,0.9,2.0,0,False,698.43,64,2,698.43,698.43,0
646,64,2,0,0.95,2.0,0,False,658.75,61,6,658.75,658.75,0
647,61,6,1,0.9,2.0,0,False,587.54,58,8,587.54,587.54,0
648,58,8,1,0.85,2.0,0,False,492.55,54,9,492.55,492.55,0
649,54,9,1,0.8,2.0,0,False,711.31,79,1,711.31,711.31,0
650,79,1,1,0.75,2.0,0,False,582.19,66,1,582.19,582.19,0
651,66,1,1,0.7,2.0,0,False,434.97,57,4,434.97,434.97,0
652,57,4,0,0.75,2.0,0,False,602.26,62,5,602.26,602.26,0
653,62,5,2,0.75,2.0,0,False,515.22,59,6,515.22,515.22,0
654,59,6,0,0.8,2.0,0,False,714.83,75,4,714.83,714.83,0
655,75,4,2,0.8,2.0,0,False,631.64,65,7,631.64,631.64,0
656,65,7,2,0.8,2.0,0,False,510.52,58,6,510.52,510.52,0
657,58,6,2,0.8,2.0,0,False,522.43,57,4,522.43,522.43,0
658,57,4,2,0.8,2.0,0,False,445.68,47,4,445.68,445.68,0
659,47,4,2,0.8,2.0,0,False,425.83,47,6,425.83,425.83,0
660,47,6,0,0.85,2.0,0,False,645.0,69,5,645.0,645.0,0
661,69,5,0,0.9,2.0,0,False,588.58,62,9,588.58,588.58,0
662,62,9,1,0.85,2.0,0,False,599.62,64,7,599.62,599.62,0
663,64,7,0,0.9,2.0,0,False,612.5,61,4,612.5,612.5,0
664,61,4,0,0.95,2.0,0,False,664.36,66,2,664.36,664.36,0
665,66,2,1,0.9,2.0,0,False,703.93,64,5,703.93,703.93,0
666,64,5,2,0.9,2.0,0,False,657.99,66,10,657.99,657.99,0
667,66,10,1,0.85,2.0,0,False,594.03,61,5,594.03,594.03,0
668,61,5,0,0.9,2.0,0,False,650.2,62,4,650.2,650.2,0
669,62,4,2,0.9,2.0,0,False,726.89,73,9,726.89,726.89,0
670,73,9,0,0.95,2.0,0,False,472.06,43,5,472.06,472.06,0
671,43,5,1,0.9,2.0,0,False,479.64,48,4,479.64,479.64,0
672,48,4,2,0.9,2.0,0,False,612.79,59,6,612.79,612.79,0
673,59,6,1,0.85,2.0,0,False,630.17,67,5,630.17,630.17,0
674,67,5,1,0.8,2.0,0,False,528.08,62,9,528.08,528.08,0
675,62,9,1,0.75,2.0,0,False,706.24,77,10,706.24,706.24,0
676,77,10,2,0.75,2.0,0,False,582.98,62,4,582.98,582.98,0
677,62,4,2,0.75,2.0,0,False,630.61,70,3,630.61,630.61,0
678,70,3,2,0.75,2.0,0,False,413.37,54,5,413.37,413.37,0
679,54,5,0,0.8,2.0,0,False,556.15,63,3,556.15,556.15,0
680,63,3,2,0.8,2.0,0,False,622.01,70,5,622.01,622.01,0
681,70,5,2,0.8,2.0,0,False,511.48,57,5,511.48,511.48,0
682,57,5,1,0.75,2.0,0,False,415.3,51,9,415.3,415.3,0
683,51,9,2,0.75,2.0,0,False,550.76,66,7,550.76,550.76,0
684,66,7,0,0.8,2.0,0,False,592.87,67,4,592.87,592.87,0
685,67,4,0,0.85,2.0,0,False,432.25,49,7,432.25,432.25,0
686,49,7,0,0.9,2.0,0,False,654.05,62,4,654.05,654.05,0
687,62,4,0,0.95,2.0,0,False,616.52,57,8,616.52,616.52,0
688,57,8,2,0.95,2.0,0,False,718.86,68,8,718.86,718.86,0
689,68,8,0,1.0,2.0,0,False,636.61,53,13,636.61,636.61,0
690,53,13,1,0.95,2.0,0,False,796.09,80,4,796.09,796.09,0
691,80,4,0,1.0,2.0,0,False,745.63,67,6,745.63,745.63,0
692,67,6,1,0.95,2.0,0,False,669.42,65,4,669.42,669.42,0
693,65,4,2,0.95,2.0,0,False,648.53,61,9,648.53,648.53,0
694,61,9,1,0.9,2.0,0,False,462.83,47,3,462.83,462.83,0
695,47,3,1,0.85,2.0,0,False,613.26,67,8,613.26,613.26,0
696,67,8,0,0.9,2.0,0,False,610.98,61,5,610.98,610.98,0
697,61,5,2,0.9,2.0,0,False,612.91,62,13,612.91,612.91,0
698,62,13,0,0.95,2.0,0,False,799.1,75,3,799.1,799.1,0
699,75,3,0,1.0,2.0,0,False,527.43,49,6,527.43,527.43,0
700,49,6,0,1.0,2.0,0,False,752.04,74,4,752.04,752.04,0
701,74,4,2,1.0,2.0,0,False,778.54,72,7,778.54,778.54,0
702,72,7,1,0.95,2.0,0,False,492.51,48,6,492.51,492.51,0
703,48,6,2,0.95,2.0,0,False,806.39,70,5,806.39,806.39,0
704,70,5,1,0.9,2.0,0,False,526.6,53,7,526.6,526.6,0
