====================================================================
====================================================================
New simulation started at:    2023-02-18 22:58:16.746404
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
62,71,17,1,0.1,2.0,0,True,0.16,57,13,62.46,62.46,1100.0
63,57,13,1,0.05,2.0,0,True,0.13,54,14,28.95,28.95,1100.0
64,54,14,1,0.0,2.0,0,True,0.1,51,12,0.0,0.0,1100.0
65,51,12,2,0.0,2.0,0,True,0.14,79,9,0.0,0.0,1100.0
66,79,9,2,0.0,2.0,0,True,0.1,54,14,0.0,0.0,1100.0
67,54,14,1,0.0,2.0,0,True,0.13,66,21,0.0,0.0,1100.0
68,66,21,0,0.05,2.0,0,True,0.16,71,17,36.08,36.08,1100.0
69,71,17,2,0.05,2.0,0,True,0.12,55,10,29.26,29.26,1100.0
70,55,10,1,0.0,2.0,0,True,0.12,66,12,0.0,0.0,1100.0
71,66,12,2,0.0,2.0,0,True,0.09,49,9,0.0,0.0,1100.0
72,49,9,1,0.0,2.0,0,True,0.11,64,10,0.0,0.0,1100.0
73,64,10,1,0.0,2.0,0,True,0.1,54,14,0.0,0.0,1100.0
74,54,14,2,0.0,2.0,0,True,0.12,63,15,0.0,0.0,1100.0
75,63,15,1,0.0,2.0,0,True,0.12,62,17,0.0,0.0,1100.0
76,62,17,0,0.05,2.0,0,True,0.17,75,11,43.23,43.23,1100.0
77,75,11,0,0.1,2.0,0,True,0.2,72,16,81.98,81.98,1100.0
78,72,16,0,0.15,2.0,0,True,0.2,61,14,103.39,103.39,1100.0
79,61,14,0,0.2,2.0,0,True,0.25,65,12,161.22,161.22,1100.0
80,65,12,0,0.25,2.0,0,True,0.25,60,19,157.44,157.44,1100.0
81,60,19,0,0.3,2.0,0,True,0.32,71,10,244.45,244.45,1100.0
82,71,10,1,0.25,2.0,0,True,0.28,69,14,193.7,193.7,1100.0
83,69,14,1,0.2,2.0,0,True,0.18,46,16,107.19,107.19,1100.0
84,46,16,2,0.2,2.0,0,True,0.22,60,12,131.17,131.17,1100.0
85,60,12,1,0.15,2.0,0,True,0.19,61,9,98.86,98.86,1100.0
86,61,9,2,0.15,2.0,0,True,0.23,75,11,125.37,125.37,1100.0
87,75,11,0,0.2,2.0,0,True,0.25,68,13,161.75,161.75,1100.0
88,68,13,2,0.2,2.0,0,True,0.29,84,11,184.93,184.93,1100.0
89,84,11,1,0.15,2.0,0,True,0.18,55,11,93.26,93.26,1100.0
90,55,11,2,0.15,2.0,0,True,0.21,68,11,109.15,109.15,1100.0
91,68,11,0,0.2,2.0,0,True,0.19,49,10,123.5,123.5,1100.0
92,49,10,0,0.25,2.0,0,True,0.26,63,14,175.46,175.46,1100.0
93,63,14,1,0.2,2.0,0,True,0.24,69,13,147.39,147.39,1100.0
94,69,13,0,0.25,2.0,0,True,0.22,56,12,145.96,145.96,1100.0
95,56,12,1,0.2,2.0,0,True,0.27,77,7,179.58,179.58,1100.0
96,77,7,1,0.15,2.0,0,True,0.18,54,12,94.15,94.15,1100.0
97,54,12,1,0.1,2.0,0,True,0.16,56,13,66.16,66.16,1100.0
98,56,13,2,0.1,2.0,0,True,0.2,75,12,83.69,83.69,1100.0
99,75,12,0,0.15,2.0,0,True,0.21,66,10,112.07,112.07,1100.0
100,66,10,1,0.1,2.0,0.4,False,-0.06,72,10,-238.78,83.08,0
101,72,10,0,0.15,2.0,0.4,False,-0.01,54,7,-127.93,81.6,0
102,54,7,1,0.1,2.0,0.4,False,-0.08,75,10,-259.17,89.87,0
103,75,10,0,0.15,2.0,0.4,False,-0.02,69,14,-181.82,115.36,0
104,69,14,2,0.15,2.0,0.4,False,-0.02,74,14,-199.7,126.09,0
105,74,14,2,0.15,2.0,0.4,False,-0.01,64,9,-158.5,102.73,0
106,64,9,2,0.15,2.0,0.4,False,-0.02,72,14,-187.93,120.39,0
107,72,14,1,0.1,2.0,0.4,False,-0.05,70,13,-225.44,78.35,0
108,70,13,2,0.1,2.0,0.4,False,-0.04,73,14,-220.24,78.42,0
109,73,14,1,0.05,2.0,0.4,False,-0.05,57,17,-208.45,31.25,0
110,57,17,2,0.05,2.0,0.4,False,-0.07,61,12,-232.63,35.46,0
111,61,12,0,0.1,2.0,0.4,False,-0.06,69,11,-222.71,81.19,0
112,69,11,2,0.1,2.0,0.4,False,-0.04,67,14,-200.89,73.8,0
113,67,14,0,0.15,2.0,0.4,False,-0.01,68,11,-169.29,114.29,0
114,68,11,2,0.15,2.0,0.4,False,-0.01,68,12,-169.14,110.42,0
115,68,12,2,0.15,2.0,0.4,False,0.01,62,11,-132.79,98.06,0
116,62,11,1,0.1,2.0,0.4,False,-0.04,75,11,-209.38,80.31,0
117,75,11,2,0.1,2.0,0.4,False,-0.04,75,15,-218.7,82.64,0
118,75,15,1,0.05,2.0,0.4,False,-0.05,74,9,-217.58,36.13,0
119,74,9,1,0.0,2.0,0.4,False,-0.12,95,14,-353.8,0.0,0
120,95,14,0,0.05,2.0,0.4,False,-0.08,90,17,-300.66,49.59,0
121,90,17,1,0.0,2.0,0.4,False,-0.09,84,13,-299.49,0.0,0
122,84,13,0,0.05,2.0,0.4,False,-0.03,70,19,-206.91,35.89,0
123,70,19,1,0.0,2.0,0.4,False,-0.07,91,19,-296.29,0.0,0
124,91,19,0,0.05,2.0,0.4,False,-0.06,80,17,-256.99,44.49,0
125,80,17,1,0.0,2.0,0.4,False,-0.09,86,11,-301.22,0.0,0
126,86,11,2,0.0,2.0,0.4,False,-0.07,78,16,-268.86,0.0,0
127,78,16,1,0.0,2.0,0.4,False,-0.08,90,15,-304.72,0.0,0
128,90,15,0,0.05,2.0,0.4,False,-0.05,103,15,-290.0,52.77,0
129,103,15,1,0.0,2.0,0.4,False,-0.02,74,17,-204.62,0.0,0
130,74,17,0,0.05,2.0,0.4,False,-0.04,103,20,-289.21,54.12,0
131,103,20,0,0.1,2.0,0.4,False,0.03,95,18,-176.77,91.81,0
132,95,18,1,0.05,2.0,0.4,False,-0.03,105,14,-267.2,50.72,0
133,105,14,2,0.05,2.0,0.4,False,-0.03,111,15,-280.37,53.57,0
134,111,15,1,0.0,2.0,0.4,False,-0.11,110,18,-381.44,0.0,0
135,110,18,0,0.05,2.0,0.4,False,-0.04,121,20,-323.17,62.15,0
136,121,20,1,0.0,2.0,0.4,False,-0.05,105,20,-301.46,0.0,0
137,105,20,0,0.05,2.0,0.4,False,-0.0,114,17,-255.6,55.17,0
138,114,17,1,0.0,2.0,0.4,False,-0.05,116,19,-317.06,0.0,0
139,116,19,1,0.0,2.0,0.4,False,-0.02,112,23,-279.77,0.0,0
140,112,23,0,0.05,2.0,0.4,False,0.02,117,23,-244.46,54.45,0
141,117,23,2,0.05,2.0,0.4,False,-0.01,127,19,-294.78,64.38,0
142,127,19,1,0.0,2.0,0.4,False,-0.05,142,18,-368.6,0.0,0
143,142,18,0,0.05,2.0,0.4,False,0.01,141,18,-288.07,69.28,0
144,141,18,2,0.05,2.0,0.4,False,0.04,137,17,-250.15,64.97,0
145,137,17,0,0.1,2.0,0.4,False,0.09,133,26,-194.45,129.19,0
146,133,26,2,0.1,2.0,0.4,False,0.1,128,22,-166.53,119.69,0
147,128,22,1,0.05,2.0,0.4,False,0.05,133,26,-247.19,62.28,0
148,133,26,0,0.1,2.0,0.4,False,0.09,140,23,-198.43,134.7,0
149,140,23,1,0.05,2.0,0.4,False,0.03,158,20,-300.74,73.72,0
150,158,20,2,0.05,2.0,0.4,False,0.04,157,25,-304.86,73.01,0
151,157,25,2,0.05,2.0,0.4,False,0.06,142,23,-246.01,66.5,0
152,142,23,0,0.1,2.0,0.4,False,0.11,147,19,-186.85,136.6,0
153,147,19,2,0.1,2.0,0.4,False,0.11,157,24,-208.27,150.28,0
154,157,24,1,0.05,2.0,0.4,False,0.08,166,25,-272.21,76.85,0
155,166,25,2,0.05,2.0,0.4,False,0.06,170,33,-315.93,79.74,0
156,170,33,1,0.0,2.0,0.4,False,0.04,177,23,-330.6,0.0,0
157,177,23,1,0.0,2.0,0.4,False,0.03,188,26,-379.13,0.0,0
158,188,26,0,0.05,2.0,0.4,False,0.1,173,27,-253.61,82.71,0
159,173,27,2,0.05,2.0,0.4,False,0.09,174,25,-274.32,81.4,0
160,174,25,2,0.05,2.0,0.4,False,0.09,181,24,-282.05,85.22,0
161,181,24,2,0.05,2.0,0.4,False,0.11,184,35,-284.66,89.49,0
162,184,35,2,0.05,2.0,0.4,False,0.08,197,28,-332.96,91.61,0
163,197,28,2,0.05,2.0,0.4,False,0.16,204,30,-246.61,90.83,0
164,204,30,0,0.1,2.0,0.4,False,0.24,226,32,-195.64,202.22,0
165,226,32,1,0.05,2.0,0.4,False,0.14,210,35,-296.06,96.7,0
166,210,35,2,0.05,2.0,0.4,False,0.16,210,25,-253.29,95.96,0
167,210,25,0,0.1,2.0,0.4,False,0.22,204,29,-176.24,185.67,0
168,204,29,0,0.15,2.0,0.4,False,0.38,228,35,-26.88,293.49,0
169,228,35,2,0.15,2.0,0.4,False,0.35,218,36,-44.98,299.2,0
170,218,36,0,0.2,2.0,0.4,False,0.46,234,29,67.44,412.36,0
171,234,29,0,0.25,2.0,0.4,False,0.51,230,28,145.8,518.68,0
172,230,28,2,0.25,2.0,0.4,False,0.55,238,29,168.85,547.52,0
173,238,29,1,0.2,2.0,0.4,False,0.44,237,24,43.25,429.21,0
174,237,24,2,0.2,2.0,0.4,False,0.47,243,34,54.81,435.71,0
175,243,34,2,0.2,2.0,0.4,False,0.48,243,34,64.7,426.63,0
176,243,34,2,0.2,2.0,0.4,False,0.51,258,35,69.99,469.22,0
177,258,35,1,0.15,2.0,0.4,False,0.4,245,32,-28.32,337.75,0
178,245,32,0,0.2,2.0,0.4,False,0.45,249,31,29.17,455.91,0
179,249,31,0,0.25,2.0,0.4,False,0.62,260,33,212.03,585.44,0
180,260,33,1,0.2,2.0,0.4,False,0.49,262,37,43.06,465.92,0
181,262,37,0,0.25,2.0,0.4,False,0.65,276,30,219.76,604.08,0
182,276,30,0,0.3,2.0,0.4,False,0.72,264,37,315.1,716.56,0
183,264,37,0,0.35,2.0,0.4,False,0.78,270,24,412.78,857.33,0
184,270,24,1,0.3,2.0,0.4,False,0.69,261,29,301.58,682.63,0
185,261,29,1,0.25,2.0,0.4,False,0.61,270,31,185.97,626.47,0
186,270,31,0,0.3,2.0,0.4,False,0.73,281,36,302.89,781.63,0
187,281,36,2,0.3,2.0,0.4,False,0.69,266,28,293.12,749.68,0
188,266,28,0,0.35,2.0,0.4,False,0.79,260,26,431.45,788.86,0
189,260,26,0,0.4,2.0,0.4,False,0.91,277,30,547.45,1024.64,0
190,277,30,1,0.35,2.0,0.4,False,0.82,280,28,436.49,886.9,0
191,280,28,1,0.3,2.0,0.4,False,0.78,316,29,317.43,862.74,0
192,316,29,0,0.35,2.0,0.4,False,0.84,291,23,448.11,905.93,0
193,291,23,2,0.35,2.0,0.4,False,0.79,266,26,424.18,849.97,0
194,266,26,1,0.3,2.0,0.4,False,0.77,289,29,345.43,784.83,0
195,289,29,0,0.35,2.0,0.4,False,0.85,296,28,444.62,956.9,0
196,296,28,2,0.35,2.0,0.4,False,0.89,306,34,460.26,1020.91,0
197,306,34,0,0.4,2.0,0.4,False,1.03,297,24,669.26,1063.79,0
198,297,24,1,0.35,2.0,0.4,False,0.94,319,26,505.3,1049.54,0
199,319,26,2,0.35,2.0,0.4,False,0.88,313,29,439.51,993.53,0
200,313,29,2,0.35,2.0,0,False,1.33,317,36,988.36,988.36,0
201,317,36,0,0.4,2.0,0,False,1.27,273,40,990.57,990.57,0
202,273,40,2,0.4,2.0,0,False,1.4,300,30,1119.77,1119.77,0
203,300,30,0,0.45,2.0,0,False,1.27,261,23,1046.84,1046.84,0
204,261,23,1,0.4,2.0,0,False,1.15,255,21,905.09,905.09,0
205,255,21,0,0.45,2.0,0,False,1.17,239,28,954.13,954.13,0
206,239,28,2,0.45,2.0,0,False,1.18,238,24,966.91,966.91,0
207,238,24,0,0.5,2.0,0,False,1.33,249,17,1151.61,1151.61,0
208,249,17,1,0.45,2.0,0,False,1.08,223,14,895.15,895.15,0
209,223,14,2,0.45,2.0,0,False,1.14,230,19,945.33,945.33,0
210,230,19,0,0.5,2.0,0,False,1.11,215,16,938.87,938.87,0
211,215,16,2,0.5,2.0,0,False,0.95,184,19,795.73,795.73,0
212,184,19,1,0.45,2.0,0,False,1.01,208,12,841.4,841.4,0
213,208,12,0,0.5,2.0,0,False,0.95,173,17,816.14,816.14,0
214,173,17,2,0.5,2.0,0,False,0.92,171,13,799.32,799.32,0
215,171,13,2,0.5,2.0,0,False,1.05,200,8,915.76,915.76,0
216,200,8,0,0.55,2.0,0,False,0.83,144,17,722.12,722.12,0
217,144,17,2,0.55,2.0,0,False,0.96,163,11,862.43,862.43,0
218,163,11,2,0.55,2.0,0,False,0.83,149,13,728.77,728.77,0
219,149,13,1,0.5,2.0,0,False,0.67,127,13,574.07,574.07,0
220,127,13,1,0.45,2.0,0,False,0.73,142,7,623.88,623.88,0
221,142,7,0,0.5,2.0,0,False,0.68,125,12,582.16,582.16,0
222,125,12,1,0.45,2.0,0,False,0.66,130,10,550.41,550.41,0
223,130,10,0,0.5,2.0,0,False,0.69,124,11,597.12,597.12,0
224,124,11,1,0.45,2.0,0,False,0.71,136,9,605.38,605.38,0
225,136,9,2,0.45,2.0,0,False,0.65,129,9,553.34,553.34,0
226,129,9,0,0.5,2.0,0,False,0.7,125,9,616.96,616.96,0
227,125,9,1,0.45,2.0,0,False,0.55,111,13,455.05,455.05,0
228,111,13,1,0.4,2.0,0,False,0.57,121,6,468.28,468.28,0
229,121,6,2,0.4,2.0,0,False,0.63,124,8,528.37,528.37,0
230,124,8,1,0.35,2.0,0,False,0.4,92,11,303.89,303.89,0
231,92,11,2,0.35,2.0,0,False,0.47,103,12,360.48,360.48,0
232,103,12,1,0.3,2.0,0,False,0.51,123,8,380.95,380.95,0
233,123,8,0,0.35,2.0,0,False,0.47,102,8,374.79,374.79,0
234,102,8,2,0.35,2.0,0,False,0.45,97,12,351.16,351.16,0
235,97,12,1,0.3,2.0,0,False,0.4,97,17,277.59,277.59,0
236,97,17,0,0.35,2.0,0,False,0.44,99,15,333.9,333.9,0
237,99,15,1,0.3,2.0,0,False,0.36,89,12,252.86,252.86,0
238,89,12,0,0.35,2.0,0,False,0.5,106,14,400.0,400.0,0
239,106,14,1,0.3,2.0,0,False,0.39,95,10,289.43,289.43,0
240,95,10,0,0.35,2.0,0,False,0.48,101,14,377.08,377.08,0
241,101,14,0,0.4,2.0,0,False,0.55,112,8,462.33,462.33,0
242,112,8,2,0.4,2.0,0,False,0.47,100,6,388.29,388.29,0
243,100,6,0,0.45,2.0,0,False,0.53,100,6,455.84,455.84,0
244,100,6,2,0.45,2.0,0,False,0.48,91,11,406.1,406.1,0
245,91,11,0,0.5,2.0,0,False,0.49,88,9,422.41,422.41,0
246,88,9,2,0.5,2.0,0,False,0.6,101,13,535.4,535.4,0
247,101,13,1,0.45,2.0,0,False,0.47,91,9,397.24,397.24,0
248,91,9,2,0.45,2.0,0,False,0.45,79,12,387.82,387.82,0
249,79,12,1,0.4,2.0,0,False,0.57,111,8,479.5,479.5,0
250,111,8,0,0.45,2.0,0,False,0.5,87,12,428.62,428.62,0
251,87,12,0,0.5,2.0,0,False,0.57,98,12,502.61,502.61,0
252,98,12,2,0.5,2.0,0,False,0.49,91,13,415.78,415.78,0
253,91,13,2,0.5,2.0,0,False,0.46,83,4,411.19,411.19,0
254,83,4,1,0.45,2.0,0,False,0.54,98,6,469.51,469.51,0
255,98,6,1,0.4,2.0,0,False,0.52,101,7,436.82,436.82,0
256,101,7,1,0.35,2.0,0,False,0.38,79,13,302.82,302.82,0
257,79,13,0,0.4,2.0,0,False,0.38,78,11,309.12,309.12,0
258,78,11,1,0.35,2.0,0,False,0.43,83,10,360.84,360.84,0
259,83,10,2,0.35,2.0,0,False,0.5,106,10,406.94,406.94,0
260,106,10,0,0.4,2.0,0,False,0.49,98,9,403.2,403.2,0
261,98,9,0,0.45,2.0,0,False,0.49,87,12,418.93,418.93,0
262,87,12,2,0.45,2.0,0,False,0.52,96,6,457.07,457.07,0
263,96,6,2,0.45,2.0,0,False,0.4,75,14,331.22,331.22,0
264,75,14,0,0.5,2.0,0,False,0.58,100,7,520.57,520.57,0
265,100,7,2,0.5,2.0,0,False,0.51,86,12,447.19,447.19,0
266,86,12,1,0.45,2.0,0,False,0.48,85,9,414.57,414.57,0
267,85,9,2,0.45,2.0,0,False,0.41,75,8,350.55,350.55,0
268,75,8,2,0.45,2.0,0,False,0.57,102,9,498.77,498.77,0
269,102,9,1,0.4,2.0,0,False,0.45,89,7,383.78,383.78,0
270,89,7,1,0.35,2.0,0,False,0.43,94,5,347.04,347.04,0
271,94,5,1,0.3,2.0,0,False,0.37,88,8,280.44,280.44,0
272,88,8,0,0.35,2.0,0,False,0.37,80,7,289.3,289.3,0
273,80,7,1,0.3,2.0,0,False,0.42,97,6,330.14,330.14,0
274,97,6,0,0.35,2.0,0,False,0.39,84,6,312.78,312.78,0
275,84,6,0,0.4,2.0,0,False,0.4,77,13,329.99,329.99,0
276,77,13,0,0.45,2.0,0,False,0.48,89,17,393.94,393.94,0
277,89,17,2,0.45,2.0,0,False,0.52,95,14,445.01,445.01,0
278,95,14,1,0.4,2.0,0,False,0.4,83,3,330.38,330.38,0
279,83,3,1,0.35,2.0,0,False,0.35,75,5,284.88,284.88,0
280,75,5,2,0.35,2.0,0,False,0.32,67,6,257.38,257.38,0
281,67,6,1,0.3,2.0,0,False,0.35,84,10,254.19,254.19,0
282,84,10,2,0.3,2.0,0,False,0.36,82,9,279.19,279.19,0
283,82,9,1,0.25,2.0,0,False,0.31,80,9,219.84,219.84,0
284,80,9,1,0.2,2.0,0,False,0.25,70,12,154.77,154.77,0
285,70,12,0,0.25,2.0,0,False,0.3,73,13,205.93,205.93,0
286,73,13,2,0.25,2.0,0,False,0.31,80,12,207.86,207.86,0
287,80,12,1,0.2,2.0,0,False,0.31,86,14,198.44,198.44,0
288,86,14,2,0.2,2.0,0,False,0.28,80,13,171.34,171.34,0
289,80,13,1,0.15,2.0,0,False,0.2,64,15,95.11,95.11,0
290,64,15,0,0.2,2.0,0,False,0.23,68,9,141.09,141.09,0
291,68,9,1,0.15,2.0,0,False,0.26,86,12,140.13,140.13,0
292,86,12,1,0.1,2.0,0,False,0.19,75,9,70.73,70.73,0
293,75,9,2,0.1,2.0,0,False,0.19,71,16,75.3,75.3,0
294,71,16,2,0.1,2.0,0,False,0.22,82,12,90.01,90.01,0
295,82,12,2,0.1,2.0,0,False,0.22,81,15,90.92,90.92,0
296,81,15,2,0.1,2.0,0,False,0.2,73,15,80.89,80.89,0
297,73,15,0,0.15,2.0,0,False,0.21,71,8,112.21,112.21,0
298,71,8,2,0.15,2.0,0,False,0.28,96,11,147.75,147.75,0
299,96,11,1,0.1,2.0,0,False,0.2,75,18,74.88,74.88,0
300,75,18,0,0.15,2.0,0,False,0.22,74,13,107.97,107.97,0
301,74,13,2,0.15,2.0,0,False,0.29,94,15,150.11,150.11,0
302,94,15,2,0.15,2.0,0,False,0.29,92,15,151.23,151.23,0
303,92,15,2,0.15,2.0,0,False,0.22,73,18,105.49,105.49,0
304,73,18,2,0.15,2.0,0,False,0.23,79,6,124.63,124.63,0
305,79,6,2,0.15,2.0,0,False,0.27,86,14,141.72,141.72,0
306,86,14,2,0.15,2.0,0,False,0.27,90,10,150.2,150.2,0
307,90,10,1,0.1,2.0,0,False,0.2,78,11,79.45,79.45,0
308,78,11,1,0.05,2.0,0,False,0.19,84,18,42.01,42.01,0
309,84,18,1,0.0,2.0,0,False,0.16,85,21,0.0,0.0,0
310,85,21,1,0.0,2.0,0,False,0.16,87,15,0.0,0.0,0
311,87,15,2,0.0,2.0,0,False,0.15,83,15,0.0,0.0,0
312,83,15,0,0.05,2.0,0,False,0.22,99,16,49.11,49.11,0
313,99,16,1,0.0,2.0,0,False,0.14,78,14,0.0,0.0,0
314,78,14,0,0.05,2.0,0,False,0.16,74,13,37.08,37.08,0
315,74,13,0,0.1,2.0,0,False,0.26,102,16,100.12,100.12,0
316,102,16,0,0.15,2.0,0,False,0.27,87,17,137.67,137.67,0
317,87,17,1,0.1,2.0,0,False,0.21,81,18,75.65,75.65,0
318,81,18,2,0.1,2.0,0,False,0.2,74,15,82.45,82.45,0
319,74,15,2,0.1,2.0,0,False,0.24,91,13,99.14,99.14,0
320,91,13,2,0.1,2.0,0,False,0.19,69,17,69.19,69.19,0
321,69,17,0,0.15,2.0,0,False,0.27,92,13,135.16,135.16,0
322,92,13,1,0.1,2.0,0,False,0.24,92,18,88.67,88.67,0
323,92,18,2,0.1,2.0,0,False,0.23,88,15,90.22,90.22,0
324,88,15,0,0.15,2.0,0,False,0.25,83,14,131.95,131.95,0
325,83,14,1,0.1,2.0,0,False,0.24,89,18,95.09,95.09,0
326,89,18,2,0.1,2.0,0,False,0.22,85,14,81.58,81.58,0
327,85,14,0,0.15,2.0,0,False,0.25,83,16,124.92,124.92,0
328,83,16,0,0.2,2.0,0,False,0.31,90,21,175.71,175.71,0
329,90,21,2,0.2,2.0,0,False,0.27,83,8,162.79,162.79,0
330,83,8,1,0.15,2.0,0,False,0.29,99,13,146.23,146.23,0
331,99,13,0,0.2,2.0,0,False,0.3,84,16,186.25,186.25,0
332,84,16,2,0.2,2.0,0,False,0.27,83,13,158.15,158.15,0
333,83,13,2,0.2,2.0,0,False,0.35,101,18,203.47,203.47,0
334,101,18,2,0.2,2.0,0,False,0.34,100,17,197.67,197.67,0
335,100,17,0,0.25,2.0,0,False,0.32,82,14,218.34,218.34,0
336,82,14,0,0.3,2.0,0,False,0.35,84,15,246.25,246.25,0
337,84,15,0,0.35,2.0,0,False,0.42,93,5,332.83,332.83,0
338,93,5,1,0.3,2.0,0,False,0.37,84,19,259.84,259.84,0
339,84,19,2,0.3,2.0,0,False,0.35,84,15,253.34,253.34,0
340,84,15,1,0.25,2.0,0,False,0.33,83,12,228.67,228.67,0
341,83,12,1,0.2,2.0,0,False,0.3,86,13,184.83,184.83,0
342,86,13,0,0.25,2.0,0,False,0.33,88,18,212.9,212.9,0
343,88,18,0,0.3,2.0,0,False,0.3,74,10,212.33,212.33,0
344,74,10,0,0.35,2.0,0,False,0.36,82,7,279.89,279.89,0
