====================================================================
====================================================================
New simulation started at:    2023-02-27 10:11:59.435413
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
28,54,8,0,0.4,2.0,0,True,272.99,62,7,272.99,272.99,1100.0
29,62,7,0,0.45,2.0,0,True,383.6,77,9,383.6,383.6,1100.0
30,77,9,2,0.45,2.0,0,True,282.2,59,6,282.2,282.2,1100.0
31,59,6,2,0.45,2.0,0,True,307.13,57,4,307.13,307.13,1100.0
32,57,4,1,0.4,2.0,0,True,283.45,71,6,283.45,283.45,1100.0
33,71,6,0,0.45,2.0,0,True,290.99,57,5,290.99,290.99,1100.0
34,57,5,2,0.45,2.0,0,True,335.35,61,6,335.35,335.35,1100.0
35,61,6,0,0.5,2.0,0,True,373.19,68,6,373.19,373.19,1100.0
36,68,6,0,0.55,2.0,0,True,417.1,64,6,417.1,417.1,1100.0
37,64,6,2,0.55,2.0,0,True,351.35,61,7,351.35,351.35,1100.0
38,61,7,0,0.6,2.0,0,True,439.87,64,5,439.87,439.87,1100.0
39,64,5,2,0.6,2.0,0,True,374.37,59,5,374.37,374.37,1100.0
40,59,5,2,0.6,2.0,0,True,365.73,57,7,365.73,365.73,1100.0
41,57,7,2,0.6,2.0,0,True,432.43,61,10,432.43,432.43,1100.0
42,61,10,2,0.6,2.0,0,True,380.78,49,5,380.78,380.78,1100.0
43,49,5,0,0.65,2.0,0,True,362.76,49,7,362.76,362.76,1100.0
44,49,7,2,0.65,2.0,0,True,440.45,61,4,440.45,440.45,1100.0
45,61,4,2,0.65,2.0,0,True,408.73,55,4,408.73,408.73,1100.0
46,55,4,0,0.7,2.0,0,True,470.82,61,11,470.82,470.82,1100.0
47,61,11,2,0.7,2.0,0,True,485.51,66,8,485.51,485.51,1100.0
48,66,8,1,0.65,2.0,0,True,395.3,52,7,395.3,395.3,1100.0
49,52,7,1,0.6,2.0,0,True,451.91,68,6,451.91,451.91,1100.0
50,68,6,0,0.65,2.0,0,True,419.11,60,8,419.11,419.11,1100.0
51,60,8,2,0.65,2.0,0,True,454.66,63,7,454.66,454.66,1100.0
52,63,7,0,0.7,2.0,0,True,555.35,77,5,555.35,555.35,1100.0
53,77,5,1,0.65,2.0,0,True,482.98,62,2,482.98,482.98,1100.0
54,62,2,1,0.6,2.0,0,True,446.46,67,9,446.46,446.46,1100.0
55,67,9,1,0.55,2.0,0,True,388.73,60,4,388.73,388.73,1100.0
56,60,4,1,0.5,2.0,0,True,449.91,77,10,449.91,449.91,1100.0
57,77,10,1,0.45,2.0,0,True,299.8,58,9,299.8,299.8,1100.0
58,58,9,0,0.5,2.0,0,True,305.86,59,4,305.86,305.86,1100.0
59,59,4,1,0.45,2.0,0,True,333.77,64,5,333.77,333.77,1100.0
60,64,5,2,0.45,2.0,0,True,357.25,70,3,357.25,357.25,1100.0
61,70,3,1,0.4,2.0,0,True,308.63,65,5,308.63,308.63,1100.0
62,65,5,2,0.4,2.0,0,True,295.33,63,6,295.33,295.33,1100.0
63,63,6,0,0.45,2.0,0,True,293.54,66,8,293.54,293.54,1100.0
64,66,8,1,0.4,2.0,0,True,304.19,63,5,304.19,304.19,1100.0
65,63,5,2,0.4,2.0,0,True,263.22,58,6,263.22,263.22,1100.0
66,58,6,1,0.35,2.0,0,True,267.31,67,5,267.31,267.31,1100.0
67,67,5,2,0.35,2.0,0,True,279.21,68,5,279.21,279.21,1100.0
68,68,5,1,0.3,2.0,0,True,176.54,53,11,176.54,176.54,1100.0
69,53,11,1,0.25,2.0,0,True,200.62,67,4,200.62,200.62,1100.0
70,67,4,2,0.25,2.0,0,True,194.99,71,7,194.99,194.99,1100.0
71,71,7,1,0.2,2.0,0,True,132.23,61,10,132.23,132.23,1100.0
72,61,10,2,0.2,2.0,0,True,189.45,76,12,189.45,189.45,1100.0
73,76,12,0,0.25,2.0,0,True,186.24,65,4,186.24,186.24,1100.0
74,65,4,0,0.3,2.0,0,True,193.91,59,10,193.91,193.91,1100.0
75,59,10,0,0.35,2.0,0,True,282.5,67,11,282.5,282.5,1100.0
76,67,11,0,0.4,2.0,0,True,312.74,75,6,312.74,312.74,1100.0
77,75,6,1,0.35,2.0,0,True,275.0,66,10,275.0,275.0,1100.0
78,66,10,0,0.4,2.0,0,True,358.11,65,9,358.11,358.11,1100.0
79,65,9,2,0.4,2.0,0,True,371.74,82,10,371.74,371.74,1100.0
80,82,10,1,0.35,2.0,0,True,197.3,50,5,197.3,197.3,1100.0
81,50,5,2,0.35,2.0,0,True,205.92,56,6,205.92,205.92,1100.0
82,56,6,1,0.3,2.0,0,True,192.43,57,4,192.43,192.43,1100.0
83,57,4,2,0.3,2.0,0,True,194.9,57,5,194.9,194.9,1100.0
84,57,5,1,0.25,2.0,0,True,180.47,65,7,180.47,180.47,1100.0
85,65,7,1,0.2,2.0,0,True,150.5,66,11,150.5,150.5,1100.0
86,66,11,2,0.2,2.0,0,True,184.92,74,8,184.92,184.92,1100.0
87,74,8,0,0.25,2.0,0,True,177.82,63,6,177.82,177.82,1100.0
88,63,6,2,0.25,2.0,0,True,222.82,79,12,222.82,222.82,1100.0
89,79,12,2,0.25,2.0,0,True,202.29,66,9,202.29,202.29,1100.0
90,66,9,2,0.25,2.0,0,True,172.92,66,17,172.92,172.92,1100.0
91,66,17,0,0.3,2.0,0,True,196.54,54,11,196.54,196.54,1100.0
92,54,11,1,0.25,2.0,0,True,188.44,66,16,188.44,188.44,1100.0
93,66,16,0,0.3,2.0,0,True,201.6,63,9,201.6,201.6,1100.0
94,63,9,1,0.25,2.0,0,True,176.88,61,6,176.88,176.88,1100.0
95,61,6,2,0.25,2.0,0,True,156.86,56,5,156.86,156.86,1100.0
96,56,5,2,0.25,2.0,0,True,190.1,67,10,190.1,190.1,1100.0
97,67,10,1,0.2,2.0,0,True,135.27,56,14,135.27,135.27,1100.0
98,56,14,2,0.2,2.0,0,True,150.63,68,12,150.63,150.63,1100.0
99,68,12,2,0.2,2.0,0,True,162.02,67,11,162.02,162.02,1100.0
100,67,11,2,0.2,2.0,0.4,False,-149.99,61,6,-149.99,149.99,0
101,61,6,1,0.15,2.0,0.4,False,-183.76,66,14,-183.76,110.25,0
102,66,14,2,0.15,2.0,0.4,False,-173.64,61,11,-173.64,104.18,0
103,61,11,2,0.15,2.0,0.4,False,-232.01,76,7,-232.01,139.2,0
104,76,7,2,0.15,2.0,0.4,False,-144.11,55,13,-144.11,86.47,0
105,55,13,0,0.2,2.0,0.4,False,-117.17,50,9,-117.17,117.17,0
106,50,9,2,0.2,2.0,0.4,False,-172.56,79,10,-172.56,172.56,0
107,79,10,0,0.25,2.0,0.4,False,-126.49,73,12,-126.49,210.82,0
108,73,12,0,0.3,2.0,0.4,False,-71.29,65,9,-71.29,223.67,0
109,65,9,0,0.35,2.0,0.4,False,-27.05,62,14,-27.05,232.99,0
110,62,14,2,0.35,2.0,0.4,False,-29.69,62,13,-29.69,228.65,0
111,62,13,0,0.4,2.0,0.4,False,5.36,75,9,5.36,328.16,0
112,75,9,0,0.45,2.0,0.4,False,46.93,67,7,46.93,371.49,0
113,67,7,0,0.5,2.0,0.4,False,81.58,60,7,81.58,391.6,0
114,60,7,2,0.5,2.0,0.4,False,81.65,66,7,81.65,379.96,0
115,66,7,0,0.55,2.0,0.4,False,117.51,67,13,117.51,412.13,0
116,67,13,0,0.6,2.0,0.4,False,149.14,66,10,149.14,422.29,0
117,66,10,1,0.55,2.0,0.4,False,117.71,69,11,117.71,412.86,0
118,69,11,2,0.55,2.0,0.4,False,142.26,77,6,142.26,468.66,0
119,77,6,2,0.55,2.0,0.4,False,130.48,66,8,130.48,436.35,0
120,66,8,0,0.6,2.0,0.4,False,149.59,68,11,149.59,422.48,0
121,68,11,2,0.6,2.0,0.4,False,187.6,77,5,187.6,519.46,0
122,77,5,0,0.65,2.0,0.4,False,256.0,83,3,256.0,642.82,0
123,83,3,0,0.7,2.0,0.4,False,216.04,65,5,216.04,479.41,0
124,65,5,0,0.75,2.0,0.4,False,259.94,65,8,259.94,539.07,0
125,65,8,0,0.8,2.0,0.4,False,330.41,70,3,330.41,644.07,0
126,70,3,2,0.8,2.0,0.4,False,300.39,70,11,300.39,588.81,0
127,70,11,0,0.85,2.0,0.4,False,373.25,70,8,373.25,688.95,0
128,70,8,0,0.9,2.0,0.4,False,417.24,76,5,417.24,735.72,0
129,76,5,2,0.9,2.0,0.4,False,425.9,75,11,425.9,751.55,0
130,75,11,0,0.95,2.0,0.4,False,565.86,83,6,565.86,953.42,0
131,83,6,1,0.9,2.0,0.4,False,432.76,68,6,432.76,768.2,0
132,68,6,1,0.85,2.0,0.4,False,322.46,67,7,322.46,591.57,0
133,67,7,2,0.85,2.0,0.4,False,355.19,69,4,355.19,655.1,0
134,69,4,2,0.85,2.0,0.4,False,391.01,76,7,391.01,716.82,0
135,76,7,0,0.9,2.0,0.4,False,397.6,69,5,397.6,700.89,0
136,69,5,2,0.9,2.0,0.4,False,376.3,73,7,376.3,667.16,0
137,73,7,0,0.95,2.0,0.4,False,412.97,67,6,412.97,703.49,0
138,67,6,1,0.9,2.0,0.4,False,368.26,70,4,368.26,648.71,0
139,70,4,2,0.9,2.0,0.4,False,369.52,63,10,369.52,650.97,0
140,63,10,1,0.85,2.0,0.4,False,357.5,66,8,357.5,655.65,0
141,66,8,0,0.9,2.0,0.4,False,396.5,75,8,396.5,696.87,0
142,75,8,2,0.9,2.0,0.4,False,469.99,82,5,469.99,825.89,0
143,82,5,2,0.9,2.0,0.4,False,473.99,80,7,473.99,826.13,0
144,80,7,1,0.85,2.0,0.4,False,333.9,73,1,333.9,594.18,0
145,73,1,2,0.85,2.0,0.4,False,343.73,72,6,343.73,638.92,0
146,72,6,0,0.9,2.0,0.4,False,534.98,85,14,534.98,953.11,0
147,85,14,0,0.95,2.0,0.4,False,389.87,62,3,389.87,647.44,0
148,62,3,0,1.0,2.0,0.4,False,438.22,68,5,438.22,720.82,0
149,68,5,1,0.95,2.0,0.4,False,328.37,57,8,328.37,552.71,0
150,57,8,0,1.0,2.0,0.4,False,537.17,75,14,537.17,872.96,0
151,75,14,1,0.95,2.0,0.4,False,471.72,71,9,471.72,786.39,0
152,71,9,0,1.0,2.0,0.4,False,446.77,70,3,446.77,731.82,0
153,70,3,1,0.95,2.0,0.4,False,475.17,79,5,475.17,770.33,0
154,79,5,1,0.9,2.0,0.4,False,475.77,81,4,475.77,808.86,0
155,81,4,0,0.95,2.0,0.4,False,458.55,76,7,458.55,760.13,0
156,76,7,1,0.9,2.0,0.4,False,464.58,83,7,464.58,790.11,0
157,83,7,1,0.85,2.0,0.4,False,414.69,79,5,414.69,755.42,0
158,79,5,0,0.9,2.0,0.4,False,481.88,79,8,481.88,820.05,0
159,79,8,0,0.95,2.0,0.4,False,617.58,91,8,617.58,1019.89,0
160,91,8,2,0.95,2.0,0.4,False,425.75,73,8,425.75,702.39,0
161,73,8,2,0.95,2.0,0.4,False,621.91,102,4,621.91,1029.29,0
162,102,4,0,1.0,2.0,0.4,False,504.95,71,8,504.95,784.3,0
163,71,8,1,0.95,2.0,0.4,False,535.0,84,7,535.0,885.82,0
164,84,7,0,1.0,2.0,0.4,False,550.63,81,5,550.63,877.83,0
165,81,5,2,1.0,2.0,0.4,False,459.39,69,7,459.39,726.9,0
166,69,7,1,0.95,2.0,0.4,False,495.5,80,3,495.5,810.97,0
167,80,3,0,1.0,2.0,0.4,False,514.51,76,9,514.51,826.68,0
168,76,9,2,1.0,2.0,0.4,False,514.64,83,5,514.64,825.81,0
169,83,5,0,1.0,2.0,0.4,False,536.12,79,7,536.12,839.68,0
170,79,7,2,1.0,2.0,0.4,False,496.35,73,3,496.35,778.11,0
171,73,3,0,1.0,2.0,0.4,False,513.59,75,11,513.59,820.08,0
172,75,11,0,1.0,2.0,0.4,False,540.23,78,5,540.23,854.45,0
173,78,5,0,1.0,2.0,0.4,False,602.86,85,4,602.86,964.65,0
174,85,4,0,1.0,2.0,0.4,False,472.52,78,4,472.52,745.9,0
175,78,4,2,1.0,2.0,0.4,False,384.95,61,9,384.95,600.4,0
176,61,9,2,1.0,2.0,0.4,False,486.03,75,2,486.03,738.95,0
177,75,2,1,0.95,2.0,0.4,False,452.12,64,5,452.12,765.35,0
178,64,5,0,1.0,2.0,0.4,False,463.44,71,2,463.44,741.65,0
179,71,2,0,1.0,2.0,0.4,False,417.75,64,7,417.75,671.23,0
180,64,7,1,0.95,2.0,0.4,False,456.97,72,3,456.97,767.16,0
181,72,3,2,0.95,2.0,0.4,False,541.39,83,8,541.39,917.67,0
182,83,8,1,0.9,2.0,0.4,False,425.45,72,4,425.45,740.76,0
183,72,4,0,0.95,2.0,0.4,False,388.64,62,7,388.64,648.11,0
184,62,7,0,1.0,2.0,0.4,False,544.06,76,6,544.06,855.74,0
185,76,6,1,0.95,2.0,0.4,False,543.3,78,5,543.3,903.81,0
186,78,5,2,0.95,2.0,0.4,False,419.04,65,5,419.04,715.54,0
187,65,5,0,1.0,2.0,0.4,False,376.34,53,6,376.34,609.83,0
188,53,6,0,1.0,2.0,0.4,False,500.64,82,7,500.64,825.19,0
189,82,7,2,1.0,2.0,0.4,False,519.41,76,4,519.41,837.73,0
190,76,4,1,0.95,2.0,0.4,False,507.33,77,7,507.33,853.26,0
191,77,7,2,0.95,2.0,0.4,False,326.51,59,2,326.51,547.84,0
192,59,2,1,0.9,2.0,0.4,False,366.33,61,14,366.33,639.93,0
193,61,14,0,0.95,2.0,0.4,False,405.96,68,4,405.96,682.52,0
194,68,4,2,0.95,2.0,0.4,False,511.4,82,4,511.4,859.76,0
195,82,4,0,1.0,2.0,0.4,False,660.16,93,8,660.16,1078.46,0
196,93,8,0,1.0,2.0,0.4,False,519.24,77,9,519.24,833.11,0
197,77,9,0,1.0,2.0,0.4,False,492.72,70,7,492.72,794.22,0
198,70,7,1,0.95,2.0,0.4,False,563.97,85,5,563.97,922.0,0
199,85,5,1,0.9,2.0,0.4,False,522.61,87,5,522.61,888.74,0
200,87,5,0,0.95,2.0,0,False,793.35,75,7,793.35,793.35,0
201,75,7,1,0.9,2.0,0,False,684.59,71,5,684.59,684.59,0
202,71,5,2,0.9,2.0,0,False,705.69,73,2,705.69,705.69,0
203,73,2,0,0.95,2.0,0,False,755.78,75,11,755.78,755.78,0
204,75,11,1,0.9,2.0,0,False,600.27,63,6,600.27,600.27,0
205,63,6,1,0.85,2.0,0,False,681.27,74,5,681.27,681.27,0
206,74,5,0,0.9,2.0,0,False,843.03,81,1,843.03,843.03,0
207,81,1,2,0.9,2.0,0,False,619.08,59,6,619.08,619.08,0
208,59,6,2,0.9,2.0,0,False,561.97,56,7,561.97,561.97,0
209,56,7,1,0.85,2.0,0,False,750.13,81,4,750.13,750.13,0
210,81,4,2,0.85,2.0,0,False,774.17,84,7,774.17,774.17,0
211,84,7,2,0.85,2.0,0,False,533.74,58,5,533.74,533.74,0
212,58,5,1,0.8,2.0,0,False,641.57,73,8,641.57,641.57,0
213,73,8,1,0.75,2.0,0,False,616.95,72,7,616.95,616.95,0
214,72,7,2,0.75,2.0,0,False,585.68,69,7,585.68,585.68,0
215,69,7,0,0.8,2.0,0,False,738.17,83,5,738.17,738.17,0
216,83,5,2,0.8,2.0,0,False,726.67,77,5,726.67,726.67,0
217,77,5,0,0.85,2.0,0,False,609.0,64,5,609.0,609.0,0
218,64,5,2,0.85,2.0,0,False,512.22,55,6,512.22,512.22,0
219,55,6,0,0.9,2.0,0,False,639.71,67,7,639.71,639.71,0
220,67,7,1,0.85,2.0,0,False,661.34,71,6,661.34,661.34,0
221,71,6,0,0.9,2.0,0,False,719.98,72,4,719.98,719.98,0
222,72,4,1,0.85,2.0,0,False,578.39,66,3,578.39,578.39,0
223,66,3,1,0.8,2.0,0,False,579.41,63,3,579.41,579.41,0
224,63,3,2,0.8,2.0,0,False,465.88,60,9,465.88,465.88,0
225,60,9,2,0.8,2.0,0,False,524.88,65,8,524.88,524.88,0
226,65,8,0,0.85,2.0,0,False,641.86,66,5,641.86,641.86,0
227,66,5,1,0.8,2.0,0,False,443.84,56,5,443.84,443.84,0
228,56,5,2,0.8,2.0,0,False,548.58,60,5,548.58,548.58,0
229,60,5,1,0.75,2.0,0,False,697.9,79,6,697.9,697.9,0
230,79,6,0,0.8,2.0,0,False,513.42,61,1,513.42,513.42,0
231,61,1,2,0.8,2.0,0,False,628.52,70,7,628.52,628.52,0
232,70,7,0,0.85,2.0,0,False,735.05,76,11,735.05,735.05,0
233,76,11,0,0.9,2.0,0,False,561.45,57,8,561.45,561.45,0
234,57,8,2,0.9,2.0,0,False,562.68,58,12,562.68,562.68,0
235,58,12,0,0.95,2.0,0,False,745.88,69,9,745.88,745.88,0
236,69,9,2,0.95,2.0,0,False,887.16,77,6,887.16,887.16,0
237,77,6,2,0.95,2.0,0,False,596.95,61,8,596.95,596.95,0
238,61,8,2,0.95,2.0,0,False,665.94,61,10,665.94,665.94,0
239,61,10,0,1.0,2.0,0,False,721.28,61,7,721.28,721.28,0
240,61,7,0,1.0,2.0,0,False,806.11,73,5,806.11,806.11,0
241,73,5,0,1.0,2.0,0,False,629.93,60,8,629.93,629.93,0
242,60,8,1,0.95,2.0,0,False,669.48,67,11,669.48,669.48,0
243,67,11,1,0.9,2.0,0,False,677.12,66,5,677.12,677.12,0
244,66,5,1,0.85,2.0,0,False,528.2,59,3,528.2,528.2,0
245,59,3,0,0.9,2.0,0,False,630.78,67,7,630.78,630.78,0
246,67,7,1,0.85,2.0,0,False,575.02,60,7,575.02,575.02,0
247,60,7,1,0.8,2.0,0,False,470.44,55,8,470.44,470.44,0
248,55,8,1,0.75,2.0,0,False,550.38,67,9,550.38,550.38,0
249,67,9,1,0.7,2.0,0,False,498.32,67,5,498.32,498.32,0
250,67,5,1,0.65,2.0,0,False,441.31,57,6,441.31,441.31,0
251,57,6,1,0.6,2.0,0,False,481.59,74,11,481.59,481.59,0
252,74,11,0,0.65,2.0,0,False,528.89,71,5,528.89,528.89,0
253,71,5,2,0.65,2.0,0,False,503.79,69,5,503.79,503.79,0
254,69,5,0,0.7,2.0,0,False,505.73,63,6,505.73,505.73,0
255,63,6,0,0.75,2.0,0,False,433.55,48,4,433.55,433.55,0
256,48,4,1,0.7,2.0,0,False,527.69,64,4,527.69,527.69,0
257,64,4,2,0.7,2.0,0,False,569.44,66,9,569.44,569.44,0
258,66,9,2,0.7,2.0,0,False,494.93,58,8,494.93,494.93,0
259,58,8,2,0.7,2.0,0,False,506.72,70,7,506.72,506.72,0
260,70,7,1,0.65,2.0,0,False,581.48,72,11,581.48,581.48,0
261,72,11,2,0.65,2.0,0,False,448.65,62,8,448.65,448.65,0
262,62,8,2,0.65,2.0,0,False,561.07,84,2,561.07,561.07,0
263,84,2,1,0.6,2.0,0,False,437.45,66,8,437.45,437.45,0
264,66,8,2,0.6,2.0,0,False,450.23,65,2,450.23,450.23,0
265,65,2,0,0.65,2.0,0,False,576.52,78,6,576.52,576.52,0
266,78,6,1,0.6,2.0,0,False,447.46,66,4,447.46,447.46,0
267,66,4,1,0.55,2.0,0,False,358.28,57,7,358.28,358.28,0
268,57,7,1,0.5,2.0,0,False,408.38,77,6,408.38,408.38,0
269,77,6,0,0.55,2.0,0,False,463.89,77,7,463.89,463.89,0
270,77,7,2,0.55,2.0,0,False,324.86,53,5,324.86,324.86,0
271,53,5,0,0.6,2.0,0,False,449.51,67,6,449.51,449.51,0
272,67,6,1,0.55,2.0,0,False,368.17,65,7,368.17,368.17,0
273,65,7,0,0.6,2.0,0,False,522.06,83,8,522.06,522.06,0
274,83,8,2,0.6,2.0,0,False,591.73,83,6,591.73,591.73,0
275,83,6,1,0.55,2.0,0,False,423.14,68,6,423.14,423.14,0
276,68,6,2,0.55,2.0,0,False,351.35,62,6,351.35,351.35,0
277,62,6,1,0.5,2.0,0,False,392.29,70,7,392.29,392.29,0
278,70,7,1,0.45,2.0,0,False,358.68,70,8,358.68,358.68,0
279,70,8,1,0.4,2.0,0,False,244.31,62,6,244.31,244.31,0
280,62,6,1,0.35,2.0,0,False,263.84,64,7,263.84,263.84,0
281,64,7,2,0.35,2.0,0,False,233.44,69,8,233.44,233.44,0
282,69,8,0,0.4,2.0,0,False,213.55,47,5,213.55,213.55,0
283,47,5,2,0.4,2.0,0,False,244.1,56,6,244.1,244.1,0
284,56,6,2,0.4,2.0,0,False,297.41,68,5,297.41,297.41,0
285,68,5,1,0.35,2.0,0,False,269.0,69,8,269.0,269.0,0
286,69,8,2,0.35,2.0,0,False,204.57,53,6,204.57,204.57,0
287,53,6,1,0.3,2.0,0,False,259.64,74,4,259.64,259.64,0
288,74,4,1,0.25,2.0,0,False,184.86,64,10,184.86,184.86,0
289,64,10,1,0.2,2.0,0,False,144.82,66,1,144.82,144.82,0
290,66,1,2,0.2,2.0,0,False,135.66,57,9,135.66,135.66,0
291,57,9,2,0.2,2.0,0,False,158.28,71,7,158.28,158.28,0
292,71,7,2,0.2,2.0,0,False,180.06,71,7,180.06,180.06,0
293,71,7,0,0.25,2.0,0,False,145.41,57,10,145.41,145.41,0
294,57,10,2,0.25,2.0,0,False,206.34,66,8,206.34,206.34,0
295,66,8,2,0.25,2.0,0,False,226.47,73,8,226.47,226.47,0
296,73,8,0,0.3,2.0,0,False,200.73,57,9,200.73,200.73,0
297,57,9,2,0.3,2.0,0,False,218.84,64,8,218.84,218.84,0
298,64,8,2,0.3,2.0,0,False,177.68,52,5,177.68,177.68,0
299,52,5,1,0.25,2.0,0,False,199.84,68,6,199.84,199.84,0
300,68,6,0,0.3,2.0,0,False,186.04,58,12,186.04,186.04,0
301,58,12,1,0.25,2.0,0,False,189.24,73,7,189.24,189.24,0
302,73,7,2,0.25,2.0,0,False,157.32,56,14,157.32,157.32,0
303,56,14,1,0.2,2.0,0,False,160.25,71,11,160.25,160.25,0
304,71,11,0,0.25,2.0,0,False,214.58,72,14,214.58,214.58,0
305,72,14,2,0.25,2.0,0,False,147.92,54,5,147.92,147.92,0
306,54,5,1,0.2,2.0,0,False,156.54,69,10,156.54,156.54,0
307,69,10,2,0.2,2.0,0,False,152.86,67,6,152.86,152.86,0
308,67,6,2,0.2,2.0,0,False,123.48,62,7,123.48,123.48,0
309,62,7,1,0.15,2.0,0,False,118.77,75,7,118.77,118.77,0
310,75,7,1,0.1,2.0,0,False,61.26,59,10,61.26,61.26,0
311,59,10,2,0.1,2.0,0,False,69.92,63,14,69.92,69.92,0
312,63,14,2,0.1,2.0,0,False,75.0,67,7,75.0,75.0,0
313,67,7,0,0.15,2.0,0,False,118.44,71,10,118.44,118.44,0
314,71,10,2,0.15,2.0,0,False,110.19,63,16,110.19,110.19,0
315,63,16,1,0.1,2.0,0,False,78.75,67,11,78.75,78.75,0
316,67,11,1,0.05,2.0,0,False,23.39,48,14,23.39,23.39,0
317,48,14,0,0.1,2.0,0,False,76.96,75,15,76.96,76.96,0
318,75,15,1,0.05,2.0,0,False,36.06,72,11,36.06,36.06,0
319,72,11,0,0.1,2.0,0,False,79.44,76,16,79.44,79.44,0
320,76,16,2,0.1,2.0,0,False,72.9,63,8,72.9,72.9,0
321,63,8,0,0.15,2.0,0,False,106.58,63,6,106.58,106.58,0
322,63,6,2,0.15,2.0,0,False,104.42,67,11,104.42,104.42,0
323,67,11,1,0.1,2.0,0,False,80.06,75,10,80.06,80.06,0
324,75,10,1,0.05,2.0,0,False,33.19,58,16,33.19,33.19,0
325,58,16,2,0.05,2.0,0,False,37.4,73,16,37.4,37.4,0
326,73,16,1,0.0,2.0,0,False,0.0,71,12,0.0,0.0,0
327,71,12,1,0.0,2.0,0,False,0.0,74,9,0.0,0.0,0
328,74,9,0,0.05,2.0,0,False,35.54,66,11,35.54,35.54,0
329,66,11,2,0.05,2.0,0,False,23.09,46,16,23.09,23.09,0
330,46,16,2,0.05,2.0,0,False,41.19,75,13,41.19,41.19,0
331,75,13,1,0.0,2.0,0,False,0.0,63,14,0.0,0.0,0
332,63,14,1,0.0,2.0,0,False,0.0,62,16,0.0,0.0,0
333,62,16,1,0.0,2.0,0,False,0.0,60,17,0.0,0.0,0
334,60,17,0,0.05,2.0,0,False,34.54,62,10,34.54,34.54,0
335,62,10,2,0.05,2.0,0,False,37.14,64,15,37.14,37.14,0
336,64,15,0,0.1,2.0,0,False,67.87,62,13,67.87,67.87,0
337,62,13,1,0.05,2.0,0,False,31.79,60,15,31.79,31.79,0
338,60,15,0,0.1,2.0,0,False,89.03,76,13,89.03,89.03,0
339,76,13,1,0.05,2.0,0,False,47.1,88,9,47.1,47.1,0
340,88,9,2,0.05,2.0,0,False,33.38,65,15,33.38,33.38,0
341,65,15,0,0.1,2.0,0,False,67.45,63,11,67.45,67.45,0
342,63,11,2,0.1,2.0,0,False,68.31,64,19,68.31,68.31,0
343,64,19,0,0.15,2.0,0,False,135.26,81,12,135.26,135.26,0
344,81,12,2,0.15,2.0,0,False,106.26,66,15,106.26,106.26,0
345,66,15,0,0.2,2.0,0,False,138.44,64,10,138.44,138.44,0
346,64,10,0,0.25,2.0,0,False,202.11,75,10,202.11,202.11,0
347,75,10,2,0.25,2.0,0,False,217.94,74,11,217.94,217.94,0
