====================================================================
====================================================================
New simulation started at:    2023-02-27 02:28:13.090139
Baseline: 
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
323,192,12,-,0.5,1.2,0,False,631.0,188,9,631.0,631.0,0
324,188,9,-,0.5,1.2,0,False,590.13,170,15,590.13,590.13,0
325,170,15,-,0.5,1.2,0,False,642.27,189,9,642.27,642.27,0
326,189,9,-,0.5,1.2,0,False,603.36,178,8,603.36,603.36,0
327,178,8,-,0.5,1.2,0,False,576.42,171,8,576.42,576.42,0
328,171,8,-,0.5,1.2,0,False,591.31,166,10,591.31,591.31,0
329,166,10,-,0.5,1.2,0,False,563.7,162,10,563.7,563.7,0
330,162,10,-,0.5,1.2,0,False,519.07,150,5,519.07,519.07,0
331,150,5,-,0.5,1.2,0,False,510.97,147,9,510.97,510.97,0
332,147,9,-,0.5,1.2,0,False,611.63,174,11,611.63,611.63,0
333,174,11,-,0.5,1.2,0,False,449.57,134,6,449.57,449.57,0
334,134,6,-,0.5,1.2,0,False,499.75,147,4,499.75,499.75,0
335,147,4,-,0.5,1.2,0,False,463.88,131,9,463.88,463.88,0
336,131,9,-,0.5,1.2,0,False,496.31,146,4,496.31,496.31,0
337,146,4,-,0.5,1.2,0,False,426.96,122,15,426.96,426.96,0
338,122,15,-,0.5,1.2,0,False,443.57,130,9,443.57,443.57,0
339,130,9,-,0.5,1.2,0,False,469.68,130,6,469.68,469.68,0
340,130,6,-,0.5,1.2,0,False,402.91,115,4,402.91,402.91,0
341,115,4,-,0.5,1.2,0,False,471.56,141,9,471.56,471.56,0
342,141,9,-,0.5,1.2,0,False,443.83,132,10,443.83,443.83,0
343,132,10,-,0.5,1.2,0,False,394.98,116,4,394.98,394.98,0
344,116,4,-,0.5,1.2,0,False,436.64,122,10,436.64,436.64,0
345,122,10,-,0.5,1.2,0,False,361.21,105,5,361.21,361.21,0
346,105,5,-,0.5,1.2,0,False,366.36,106,6,366.36,366.36,0
347,106,6,-,0.5,1.2,0,False,412.57,121,5,412.57,412.57,0
348,121,5,-,0.5,1.2,0,False,366.54,107,13,366.54,366.54,0
349,107,13,-,0.5,1.2,0,False,399.95,106,14,399.95,399.95,0
350,106,14,-,0.5,1.2,0,False,423.96,122,9,423.96,423.96,0
351,122,9,-,0.5,1.2,0,False,397.97,116,4,397.97,397.97,0
352,116,4,-,0.5,1.2,0,False,395.54,113,6,395.54,395.54,0
353,113,6,-,0.5,1.2,0,False,411.88,121,5,411.88,411.88,0
354,121,5,-,0.5,1.2,0,False,379.36,115,7,379.36,379.36,0
355,115,7,-,0.5,1.2,0,False,378.62,110,6,378.62,378.62,0
356,110,6,-,0.5,1.2,0,False,353.1,106,4,353.1,353.1,0
357,106,4,-,0.5,1.2,0,False,381.11,107,1,381.11,381.11,0
358,107,1,-,0.5,1.2,0,False,352.04,106,7,352.04,352.04,0
359,106,7,-,0.5,1.2,0,False,346.37,97,7,346.37,346.37,0
360,97,7,-,0.5,1.2,0,False,400.31,112,12,400.31,400.31,0
361,112,12,-,0.5,1.2,0,False,303.95,87,4,303.95,303.95,0
362,87,4,-,0.5,1.2,0,False,341.78,96,6,341.78,341.78,0
363,96,6,-,0.5,1.2,0,False,323.1,90,9,323.1,323.1,0
364,90,9,-,0.5,1.2,0,False,325.83,96,11,325.83,325.83,0
365,96,11,-,0.5,1.2,0,False,379.64,113,7,379.64,379.64,0
366,113,7,-,0.5,1.2,0,False,353.89,100,11,353.89,353.89,0
367,100,11,-,0.5,1.2,0,False,336.91,98,5,336.91,336.91,0
368,98,5,-,0.5,1.2,0,False,348.27,101,7,348.27,348.27,0
369,101,7,-,0.5,1.2,0,False,307.08,91,8,307.08,307.08,0
370,91,8,-,0.5,1.2,0,False,375.76,110,8,375.76,375.76,0
371,110,8,-,0.5,1.2,0,False,389.09,107,9,389.09,389.09,0
372,107,9,-,0.5,1.2,0,False,416.61,115,6,416.61,416.61,0
373,115,6,-,0.5,1.2,0,False,379.1,107,7,379.1,379.1,0
374,107,7,-,0.5,1.2,0,False,354.63,106,9,354.63,354.63,0
375,106,9,-,0.5,1.2,0,False,377.07,108,8,377.07,377.07,0
376,108,8,-,0.5,1.2,0,False,423.94,118,2,423.94,423.94,0
377,118,2,-,0.5,1.2,0,False,363.03,105,5,363.03,363.03,0
378,105,5,-,0.5,1.2,0,False,342.67,97,7,342.67,342.67,0
379,97,7,-,0.5,1.2,0,False,377.84,104,8,377.84,377.84,0
380,104,8,-,0.5,1.2,0,False,388.83,107,9,388.83,388.83,0
381,107,9,-,0.5,1.2,0,False,386.2,103,5,386.2,386.2,0
382,103,5,-,0.5,1.2,0,False,328.16,96,10,328.16,328.16,0
383,96,10,-,0.5,1.2,0,False,312.7,96,12,312.7,312.7,0
384,96,12,-,0.5,1.2,0,False,334.33,97,9,334.33,334.33,0
385,97,9,-,0.5,1.2,0,False,405.25,119,6,405.25,405.25,0
386,119,6,-,0.5,1.2,0,False,360.91,103,12,360.91,360.91,0
387,103,12,-,0.5,1.2,0,False,441.46,125,9,441.46,441.46,0
388,125,9,-,0.5,1.2,0,False,359.3,102,5,359.3,359.3,0
389,102,5,-,0.5,1.2,0,False,386.99,112,2,386.99,386.99,0
390,112,2,-,0.5,1.2,0,False,364.72,106,5,364.72,364.72,0
391,106,5,-,0.5,1.2,0,False,336.05,92,9,336.05,336.05,0
392,92,9,-,0.5,1.2,0,False,351.72,101,6,351.72,351.72,0
393,101,6,-,0.5,1.2,0,False,381.0,104,7,381.0,381.0,0
394,104,7,-,0.5,1.2,0,False,313.22,93,8,313.22,313.22,0
395,93,8,-,0.5,1.2,0,False,358.3,96,5,358.3,358.3,0
396,96,5,-,0.5,1.2,0,False,325.27,95,6,325.27,325.27,0
397,95,6,-,0.5,1.2,0,False,311.98,96,7,311.98,311.98,0
398,96,7,-,0.5,1.2,0,False,404.0,125,4,404.0,404.0,0
399,125,4,-,0.5,1.2,0,False,407.98,109,5,407.98,407.98,0
400,109,5,-,0.5,1.2,0,False,316.26,93,9,316.26,316.26,0
401,93,9,-,0.5,1.2,0,False,378.2,106,4,378.2,378.2,0
402,106,4,-,0.5,1.2,0,False,346.5,96,9,346.5,346.5,0
403,96,9,-,0.5,1.2,0,False,299.72,85,4,299.72,299.72,0
404,85,4,-,0.5,1.2,0,False,365.3,105,2,365.3,365.3,0
405,105,2,-,0.5,1.2,0,False,265.36,67,10,265.36,265.36,0
406,67,10,-,0.5,1.2,0,False,282.89,82,9,282.89,282.89,0
407,82,9,-,0.5,1.2,0,False,286.39,76,6,286.39,286.39,0
408,76,6,-,0.5,1.2,0,False,329.5,89,5,329.5,329.5,0
409,89,5,-,0.5,1.2,0,False,301.86,89,7,301.86,301.86,0
410,89,7,-,0.5,1.2,0,False,293.56,85,7,293.56,293.56,0
411,85,7,-,0.5,1.2,0,False,337.35,91,4,337.35,337.35,0
412,91,4,-,0.5,1.2,0,False,299.7,87,8,299.7,299.7,0
413,87,8,-,0.5,1.2,0,False,326.17,90,8,326.17,326.17,0
414,90,8,-,0.5,1.2,0,False,308.93,92,12,308.93,308.93,0
415,92,12,-,0.5,1.2,0,False,360.0,104,11,360.0,360.0,0
416,104,11,-,0.5,1.2,0,False,311.16,92,6,311.16,311.16,0
417,92,6,-,0.5,1.2,0,False,354.72,108,9,354.72,354.72,0
418,108,9,-,0.5,1.2,0,False,371.18,100,7,371.18,371.18,0
419,100,7,-,0.5,1.2,0,False,283.03,85,5,283.03,283.03,0
420,85,5,-,0.5,1.2,0,False,337.94,100,3,337.94,337.94,0
421,100,3,-,0.5,1.2,0,False,323.53,98,6,323.53,323.53,0
422,98,6,-,0.5,1.2,0,False,275.64,84,7,275.64,275.64,0
423,84,7,-,0.5,1.2,0,False,346.1,100,11,346.1,346.1,0
424,100,11,-,0.5,1.2,0,False,317.83,97,4,317.83,317.83,0
425,97,4,-,0.5,1.2,0,False,346.84,102,8,346.84,346.84,0
426,102,8,-,0.5,1.2,0,False,352.68,97,4,352.68,352.68,0
427,97,4,-,0.5,1.2,0,False,376.89,101,9,376.89,376.89,0
428,101,9,-,0.5,1.2,0,False,336.17,94,5,336.17,336.17,0
429,94,5,-,0.5,1.2,0,False,250.75,74,10,250.75,250.75,0
430,74,10,-,0.5,1.2,0,False,358.92,96,7,358.92,358.92,0
431,96,7,-,0.5,1.2,0,False,317.76,92,6,317.76,317.76,0
432,92,6,-,0.5,1.2,0,False,306.51,96,6,306.51,306.51,0
433,96,6,-,0.5,1.2,0,False,320.05,88,5,320.05,320.05,0
434,88,5,-,0.5,1.2,0,False,291.59,80,13,291.59,291.59,0
435,80,13,-,0.5,1.2,0,False,328.64,96,7,328.64,328.64,0
436,96,7,-,0.5,1.2,0,False,374.52,105,3,374.52,374.52,0
437,105,3,-,0.5,1.2,0,False,308.56,96,12,308.56,308.56,0
438,96,12,-,0.5,1.2,0,False,322.63,91,7,322.63,322.63,0
439,91,7,-,0.5,1.2,0,False,347.18,92,6,347.18,347.18,0
440,92,6,-,0.5,1.2,0,False,363.18,101,11,363.18,363.18,0
441,101,11,-,0.5,1.2,0,False,320.48,96,5,320.48,320.48,0
442,96,5,-,0.5,1.2,0,False,305.16,90,4,305.16,305.16,0
443,90,4,-,0.5,1.2,0,False,294.56,84,7,294.56,294.56,0
444,84,7,-,0.5,1.2,0,False,299.91,96,6,299.91,299.91,0
445,96,6,-,0.5,1.2,0,False,318.89,100,3,318.89,318.89,0
446,100,3,-,0.5,1.2,0,False,326.73,93,8,326.73,326.73,0
447,93,8,-,0.5,1.2,0,False,324.03,94,4,324.03,324.03,0
448,94,4,-,0.5,1.2,0,False,357.57,102,8,357.57,357.57,0
449,102,8,-,0.5,1.2,0,False,287.81,87,4,287.81,287.81,0
450,87,4,-,0.5,1.2,0,False,342.99,98,11,342.99,342.99,0
451,98,11,-,0.5,1.2,0,False,314.62,92,1,314.62,314.62,0
452,92,1,-,0.5,1.2,0,False,243.86,72,6,243.86,243.86,0
453,72,6,-,0.5,1.2,0,False,301.9,90,8,301.9,301.9,0
454,90,8,-,0.5,1.2,0,False,278.34,81,8,278.34,278.34,0
455,81,8,-,0.5,1.2,0,False,291.08,83,3,291.08,291.08,0
456,83,3,-,0.5,1.2,0,False,302.6,84,7,302.6,302.6,0
457,84,7,-,0.5,1.2,0,False,293.12,93,3,293.12,293.12,0
458,93,3,-,0.5,1.2,0,False,260.83,79,6,260.83,260.83,0
459,79,6,-,0.5,1.2,0,False,262.68,79,10,262.68,262.68,0
460,79,10,-,0.5,1.2,0,False,332.64,97,6,332.64,332.64,0
461,97,6,-,0.5,1.2,0,False,331.08,93,6,331.08,331.08,0
462,93,6,-,0.5,1.2,0,False,239.04,71,4,239.04,239.04,0
463,71,4,-,0.5,1.2,0,False,256.91,80,6,256.91,256.91,0
464,80,6,-,0.5,1.2,0,False,332.62,90,5,332.62,332.62,0
465,90,5,-,0.5,1.2,0,False,235.45,66,7,235.45,235.45,0
466,66,7,-,0.5,1.2,0,False,318.74,85,7,318.74,318.74,0
467,85,7,-,0.5,1.2,0,False,311.42,88,3,311.42,311.42,0
468,88,3,-,0.5,1.2,0,False,332.71,95,4,332.71,332.71,0
469,95,4,-,0.5,1.2,0,False,288.9,83,6,288.9,288.9,0
470,83,6,-,0.5,1.2,0,False,274.47,79,6,274.47,274.47,0
471,79,6,-,0.5,1.2,0,False,319.64,81,5,319.64,319.64,0
472,81,5,-,0.5,1.2,0,False,329.69,90,5,329.69,329.69,0
473,90,5,-,0.5,1.2,0,False,238.68,72,9,238.68,238.68,0
474,72,9,-,0.5,1.2,0,False,278.49,83,3,278.49,278.49,0
475,83,3,-,0.5,1.2,0,False,328.54,89,6,328.54,328.54,0
476,89,6,-,0.5,1.2,0,False,323.74,95,4,323.74,323.74,0
477,95,4,-,0.5,1.2,0,False,257.05,72,9,257.05,257.05,0
478,72,9,-,0.5,1.2,0,False,285.83,84,8,285.83,285.83,0
479,84,8,-,0.5,1.2,0,False,287.64,83,12,287.64,287.64,0
480,83,12,-,0.5,1.2,0,False,323.61,92,9,323.61,323.61,0
481,92,9,-,0.5,1.2,0,False,320.88,86,6,320.88,320.88,0
482,86,6,-,0.5,1.2,0,False,283.73,83,8,283.73,283.73,0
483,83,8,-,0.5,1.2,0,False,364.02,106,5,364.02,364.02,0
484,106,5,-,0.5,1.2,0,False,264.44,76,8,264.44,264.44,0
485,76,8,-,0.5,1.2,0,False,288.51,89,3,288.51,288.51,0
486,89,3,-,0.5,1.2,0,False,271.19,77,7,271.19,271.19,0
487,77,7,-,0.5,1.2,0,False,278.38,78,3,278.38,278.38,0
488,78,3,-,0.5,1.2,0,False,237.14,68,3,237.14,237.14,0
489,68,3,-,0.5,1.2,0,False,294.01,78,9,294.01,294.01,0
490,78,9,-,0.5,1.2,0,False,286.12,83,13,286.12,286.12,0
491,83,13,-,0.5,1.2,0,False,301.88,83,3,301.88,301.88,0
492,83,3,-,0.5,1.2,0,False,335.8,92,9,335.8,335.8,0
493,92,9,-,0.5,1.2,0,False,260.8,78,7,260.8,260.8,0
494,78,7,-,0.5,1.2,0,False,327.25,96,6,327.25,327.25,0
495,96,6,-,0.5,1.2,0,False,300.59,91,8,300.59,300.59,0
496,91,8,-,0.5,1.2,0,False,321.51,100,10,321.51,321.51,0
497,100,10,-,0.5,1.2,0,False,285.49,87,6,285.49,285.49,0
498,87,6,-,0.5,1.2,0,False,302.5,87,9,302.5,302.5,0
499,87,9,-,0.5,1.2,0,False,349.88,101,3,349.88,349.88,0
500,101,3,-,0.5,1.2,0,False,284.4,83,6,284.4,284.4,0
501,83,6,-,0.5,1.2,0,False,323.22,92,5,323.22,323.22,0
502,92,5,-,0.5,1.2,0,False,263.61,81,8,263.61,263.61,0
503,81,8,-,0.5,1.2,0,False,301.21,83,11,301.21,301.21,0
504,83,11,-,0.5,1.2,0,False,315.24,90,4,315.24,315.24,0
505,90,4,-,0.5,1.2,0,False,388.82,113,6,388.82,388.82,0
506,113,6,-,0.5,1.2,0,False,316.73,93,2,316.73,316.73,0
507,93,2,-,0.5,1.2,0,False,253.8,74,14,253.8,253.8,0
508,74,14,-,0.5,1.2,0,False,364.91,103,4,364.91,364.91,0
509,103,4,-,0.5,1.2,0,False,288.81,82,6,288.81,288.81,0
510,82,6,-,0.5,1.2,0,False,262.96,78,8,262.96,262.96,0
511,78,8,-,0.5,1.2,0,False,311.12,91,5,311.12,311.12,0
512,91,5,-,0.5,1.2,0,False,297.36,90,6,297.36,297.36,0
513,90,6,-,0.5,1.2,0,False,250.74,71,7,250.74,250.74,0
514,71,7,-,0.5,1.2,0,False,303.76,85,5,303.76,303.76,0
515,85,5,-,0.5,1.2,0,False,348.65,96,8,348.65,348.65,0
516,96,8,-,0.5,1.2,0,False,352.37,99,10,352.37,352.37,0
517,99,10,-,0.5,1.2,0,False,382.16,97,10,382.16,382.16,0
518,97,10,-,0.5,1.2,0,False,317.03,90,6,317.03,317.03,0
519,90,6,-,0.5,1.2,0,False,309.69,96,9,309.69,309.69,0
520,96,9,-,0.5,1.2,0,False,262.87,80,10,262.87,262.87,0
521,80,10,-,0.5,1.2,0,False,274.55,82,12,274.55,274.55,0
522,82,12,-,0.5,1.2,0,False,313.93,94,6,313.93,313.93,0
523,94,6,-,0.5,1.2,0,False,365.24,101,4,365.24,365.24,0
524,101,4,-,0.5,1.2,0,False,314.63,87,6,314.63,314.63,0
525,87,6,-,0.5,1.2,0,False,274.2,78,5,274.2,274.2,0
526,78,5,-,0.5,1.2,0,False,303.42,90,9,303.42,303.42,0
527,90,9,-,0.5,1.2,0,False,359.82,98,8,359.82,359.82,0
528,98,8,-,0.5,1.2,0,False,294.19,84,6,294.19,294.19,0
529,84,6,-,0.5,1.2,0,False,302.61,88,8,302.61,302.61,0
530,88,8,-,0.5,1.2,0,False,345.67,98,4,345.67,345.67,0
531,98,4,-,0.5,1.2,0,False,297.78,90,14,297.78,297.78,0
532,90,14,-,0.5,1.2,0,False,313.82,95,6,313.82,313.82,0
533,95,6,-,0.5,1.2,0,False,287.18,89,5,287.18,287.18,0
534,89,5,-,0.5,1.2,0,False,319.82,90,10,319.82,319.82,0
535,90,10,-,0.5,1.2,0,False,319.26,96,11,319.26,319.26,0
536,96,11,-,0.5,1.2,0,False,289.54,89,9,289.54,289.54,0
537,89,9,-,0.5,1.2,0,False,295.65,90,10,295.65,295.65,0
538,90,10,-,0.5,1.2,0,False,345.1,106,7,345.1,345.1,0
539,106,7,-,0.5,1.2,0,False,338.77,103,4,338.77,338.77,0
540,103,4,-,0.5,1.2,0,False,275.77,87,8,275.77,275.77,0
541,87,8,-,0.5,1.2,0,False,299.69,93,6,299.69,299.69,0
542,93,6,-,0.5,1.2,0,False,385.43,110,2,385.43,385.43,0
543,110,2,-,0.5,1.2,0,False,302.44,86,5,302.44,302.44,0
544,86,5,-,0.5,1.2,0,False,270.77,80,7,270.77,270.77,0
545,80,7,-,0.5,1.2,0,False,350.11,108,6,350.11,350.11,0
546,108,6,-,0.5,1.2,0,False,328.3,97,12,328.3,328.3,0
547,97,12,-,0.5,1.2,0,False,308.43,91,6,308.43,308.43,0
548,91,6,-,0.5,1.2,0,False,320.56,94,5,320.56,320.56,0
549,94,5,-,0.5,1.2,0,False,323.72,92,6,323.72,323.72,0
550,92,6,-,0.5,1.2,0,False,301.59,91,6,301.59,301.59,0
551,91,6,-,0.5,1.2,0,False,371.04,104,4,371.04,371.04,0
552,104,4,-,0.5,1.2,0,False,293.18,91,8,293.18,293.18,0
553,91,8,-,0.5,1.2,0,False,328.35,100,10,328.35,328.35,0
554,100,10,-,0.5,1.2,0,False,377.0,110,8,377.0,377.0,0
555,110,8,-,0.5,1.2,0,False,308.24,93,5,308.24,308.24,0
556,93,5,-,0.5,1.2,0,False,315.03,93,9,315.03,315.03,0
557,93,9,-,0.5,1.2,0,False,287.91,88,8,287.91,287.91,0
558,88,8,-,0.5,1.2,0,False,387.37,109,7,387.37,387.37,0
559,109,7,-,0.5,1.2,0,False,330.84,98,12,330.84,330.84,0
560,98,12,-,0.5,1.2,0,False,328.49,89,7,328.49,328.49,0
561,89,7,-,0.5,1.2,0,False,339.5,97,6,339.5,339.5,0
562,97,6,-,0.5,1.2,0,False,355.2,101,8,355.2,355.2,0
563,101,8,-,0.5,1.2,0,False,379.3,111,7,379.3,379.3,0
564,111,7,-,0.5,1.2,0,False,329.62,100,9,329.62,329.62,0
565,100,9,-,0.5,1.2,0,False,343.79,102,4,343.79,343.79,0
566,102,4,-,0.5,1.2,0,False,365.98,100,5,365.98,365.98,0
567,100,5,-,0.5,1.2,0,False,296.98,93,8,296.98,296.98,0
568,93,8,-,0.5,1.2,0,False,278.57,89,8,278.57,278.57,0
569,89,8,-,0.5,1.2,0,False,328.21,95,9,328.21,328.21,0
570,95,9,-,0.5,1.2,0,False,308.22,95,6,308.22,308.22,0
571,95,6,-,0.5,1.2,0,False,337.56,103,4,337.56,337.56,0
572,103,4,-,0.5,1.2,0,False,280.11,77,10,280.11,280.11,0
573,77,10,-,0.5,1.2,0,False,343.0,106,7,343.0,343.0,0
574,106,7,-,0.5,1.2,0,False,326.35,98,5,326.35,326.35,0
575,98,5,-,0.5,1.2,0,False,354.15,107,7,354.15,354.15,0
576,107,7,-,0.5,1.2,0,False,343.85,96,4,343.85,343.85,0
577,96,4,-,0.5,1.2,0,False,308.28,85,13,308.28,308.28,0
578,85,13,-,0.5,1.2,0,False,360.21,101,11,360.21,360.21,0
579,101,11,-,0.5,1.2,0,False,348.44,106,4,348.44,348.44,0
580,106,4,-,0.5,1.2,0,False,327.15,96,6,327.15,327.15,0
581,96,6,-,0.5,1.2,0,False,386.98,111,7,386.98,386.98,0
582,111,7,-,0.5,1.2,0,False,382.9,110,10,382.9,382.9,0
583,110,10,-,0.5,1.2,0,False,336.71,101,9,336.71,336.71,0
584,101,9,-,0.5,1.2,0,False,338.21,103,8,338.21,338.21,0
585,103,8,-,0.5,1.2,0,False,365.1,105,9,365.1,365.1,0
586,105,9,-,0.5,1.2,0,False,378.12,109,4,378.12,378.12,0
587,109,4,-,0.5,1.2,0,False,321.56,96,6,321.56,321.56,0
588,96,6,-,0.5,1.2,0,False,356.99,110,4,356.99,356.99,0
589,110,4,-,0.5,1.2,0,False,319.65,96,3,319.65,319.65,0
590,96,3,-,0.5,1.2,0,False,304.98,90,3,304.98,304.98,0
591,90,3,-,0.5,1.2,0,False,341.52,98,6,341.52,341.52,0
592,98,6,-,0.5,1.2,0,False,322.2,89,4,322.2,322.2,0
593,89,4,-,0.5,1.2,0,False,318.08,91,13,318.08,318.08,0
594,91,13,-,0.5,1.2,0,False,309.81,93,8,309.81,309.81,0
595,93,8,-,0.5,1.2,0,False,314.04,94,4,314.04,314.04,0
596,94,4,-,0.5,1.2,0,False,292.02,93,5,292.02,292.02,0
597,93,5,-,0.5,1.2,0,False,339.5,102,5,339.5,339.5,0
598,102,5,-,0.5,1.2,0,False,329.96,95,6,329.96,329.96,0
599,95,6,-,0.5,1.2,0,False,318.38,94,4,318.38,318.38,0
600,94,4,-,0.5,1.2,0,False,293.76,84,5,293.76,293.76,0
601,84,5,-,0.5,1.2,0,False,237.4,67,7,237.4,237.4,0
602,67,7,-,0.5,1.2,0,False,331.87,90,4,331.87,331.87,0
603,90,4,-,0.5,1.2,0,False,360.29,97,9,360.29,360.29,0
604,97,9,-,0.5,1.2,0,False,321.99,92,7,321.99,321.99,0
605,92,7,-,0.5,1.2,0,False,259.62,75,5,259.62,259.62,0
606,75,5,-,0.5,1.2,0,False,274.53,76,7,274.53,274.53,0
607,76,7,-,0.5,1.2,0,False,344.94,101,3,344.94,344.94,0
608,101,3,-,0.5,1.2,0,False,321.87,95,6,321.87,321.87,0
609,95,6,-,0.5,1.2,0,False,312.73,96,6,312.73,312.73,0
610,96,6,-,0.5,1.2,0,False,315.56,90,7,315.56,315.56,0
611,90,7,-,0.5,1.2,0,False,346.65,93,6,346.65,346.65,0
612,93,6,-,0.5,1.2,0,False,316.03,95,3,316.03,316.03,0
613,95,3,-,0.5,1.2,0,False,250.93,68,5,250.93,250.93,0
614,68,5,-,0.5,1.2,0,False,337.48,98,5,337.48,337.48,0
615,98,5,-,0.5,1.2,0,False,255.59,74,8,255.59,255.59,0
616,74,8,-,0.5,1.2,0,False,270.67,81,3,270.67,270.67,0
617,81,3,-,0.5,1.2,0,False,280.74,84,8,280.74,280.74,0
618,84,8,-,0.5,1.2,0,False,336.71,98,4,336.71,336.71,0
619,98,4,-,0.5,1.2,0,False,346.2,89,5,346.2,346.2,0
620,89,5,-,0.5,1.2,0,False,339.02,95,7,339.02,339.02,0
621,95,7,-,0.5,1.2,0,False,240.32,70,5,240.32,240.32,0
622,70,5,-,0.5,1.2,0,False,312.47,91,3,312.47,312.47,0
623,91,3,-,0.5,1.2,0,False,266.83,81,9,266.83,266.83,0
624,81,9,-,0.5,1.2,0,False,285.82,80,5,285.82,285.82,0
625,80,5,-,0.5,1.2,0,False,299.17,91,4,299.17,299.17,0
626,91,4,-,0.5,1.2,0,False,293.86,84,4,293.86,293.86,0
627,84,4,-,0.5,1.2,0,False,280.93,86,8,280.93,280.93,0
628,86,8,-,0.5,1.2,0,False,283.37,82,5,283.37,283.37,0
629,82,5,-,0.5,1.2,0,False,266.28,79,5,266.28,266.28,0
630,79,5,-,0.5,1.2,0,False,313.4,90,11,313.4,313.4,0
631,90,11,-,0.5,1.2,0,False,302.88,81,6,302.88,302.88,0
632,81,6,-,0.5,1.2,0,False,324.13,96,0,324.13,324.13,0
633,96,0,-,0.5,1.2,0,False,280.12,81,6,280.12,280.12,0
634,81,6,-,0.5,1.2,0,False,392.54,108,11,392.54,392.54,0
635,108,11,-,0.5,1.2,0,False,336.5,91,8,336.5,336.5,0
636,91,8,-,0.5,1.2,0,False,316.49,89,3,316.49,316.49,0
637,89,3,-,0.5,1.2,0,False,341.69,95,2,341.69,341.69,0
638,95,2,-,0.5,1.2,0,False,254.88,72,5,254.88,254.88,0
639,72,5,-,0.5,1.2,0,False,250.5,74,5,250.5,250.5,0
640,74,5,-,0.5,1.2,0,False,307.34,88,5,307.34,307.34,0
641,88,5,-,0.5,1.2,0,False,286.32,78,13,286.32,286.32,0
642,78,13,-,0.5,1.2,0,False,297.52,87,5,297.52,297.52,0
643,87,5,-,0.5,1.2,0,False,316.5,83,10,316.5,316.5,0
644,83,10,-,0.5,1.2,0,False,279.54,77,6,279.54,279.54,0
645,77,6,-,0.5,1.2,0,False,304.76,90,6,304.76,304.76,0
646,90,6,-,0.5,1.2,0,False,279.82,75,1,279.82,279.82,0
647,75,1,-,0.5,1.2,0,False,281.79,78,7,281.79,281.79,0
648,78,7,-,0.5,1.2,0,False,252.55,74,5,252.55,252.55,0
649,74,5,-,0.5,1.2,0,False,275.73,82,9,275.73,275.73,0
650,82,9,-,0.5,1.2,0,False,273.66,81,4,273.66,273.66,0
651,81,4,-,0.5,1.2,0,False,249.13,76,6,249.13,249.13,0
652,76,6,-,0.5,1.2,0,False,276.4,77,13,276.4,276.4,0
653,77,13,-,0.5,1.2,0,False,257.97,73,4,257.97,257.97,0
654,73,4,-,0.5,1.2,0,False,311.05,92,5,311.05,311.05,0
655,92,5,-,0.5,1.2,0,False,265.36,79,4,265.36,265.36,0
656,79,4,-,0.5,1.2,0,False,311.29,89,9,311.29,311.29,0
657,89,9,-,0.5,1.2,0,False,258.26,76,9,258.26,258.26,0
658,76,9,-,0.5,1.2,0,False,347.68,96,7,347.68,347.68,0
659,96,7,-,0.5,1.2,0,False,334.32,93,6,334.32,334.32,0
660,93,6,-,0.5,1.2,0,False,299.85,85,10,299.85,299.85,0
661,85,10,-,0.5,1.2,0,False,341.24,92,10,341.24,341.24,0
662,92,10,-,0.5,1.2,0,False,304.23,87,8,304.23,304.23,0
663,87,8,-,0.5,1.2,0,False,295.86,81,5,295.86,295.86,0
664,81,5,-,0.5,1.2,0,False,317.34,94,3,317.34,317.34,0
665,94,3,-,0.5,1.2,0,False,351.48,98,6,351.48,351.48,0
666,98,6,-,0.5,1.2,0,False,309.35,86,6,309.35,309.35,0
667,86,6,-,0.5,1.2,0,False,310.13,87,9,310.13,310.13,0
668,87,9,-,0.5,1.2,0,False,330.15,88,5,330.15,330.15,0
669,88,5,-,0.5,1.2,0,False,294.36,90,6,294.36,294.36,0
670,90,6,-,0.5,1.2,0,False,311.01,90,5,311.01,311.01,0
671,90,5,-,0.5,1.2,0,False,310.0,88,5,310.0,310.0,0
672,88,5,-,0.5,1.2,0,False,327.69,91,7,327.69,327.69,0
673,91,7,-,0.5,1.2,0,False,247.26,72,5,247.26,247.26,0
674,72,5,-,0.5,1.2,0,False,264.94,75,6,264.94,264.94,0
675,75,6,-,0.5,1.2,0,False,305.46,85,7,305.46,305.46,0
676,85,7,-,0.5,1.2,0,False,300.59,89,3,300.59,300.59,0
677,89,3,-,0.5,1.2,0,False,307.62,90,7,307.62,307.62,0
678,90,7,-,0.5,1.2,0,False,300.74,84,12,300.74,300.74,0
679,84,12,-,0.5,1.2,0,False,318.35,89,7,318.35,318.35,0
680,89,7,-,0.5,1.2,0,False,283.76,78,6,283.76,283.76,0
681,78,6,-,0.5,1.2,0,False,280.07,81,3,280.07,280.07,0
682,81,3,-,0.5,1.2,0,False,282.03,78,5,282.03,282.03,0
683,78,5,-,0.5,1.2,0,False,327.19,90,6,327.19,327.19,0
684,90,6,-,0.5,1.2,0,False,229.47,63,9,229.47,229.47,0
685,63,9,-,0.5,1.2,0,False,307.05,84,6,307.05,307.05,0
686,84,6,-,0.5,1.2,0,False,341.99,98,8,341.99,341.99,0
687,98,8,-,0.5,1.2,0,False,260.95,76,6,260.95,260.95,0
