====================================================================
====================================================================
New simulation started at:    2023-03-10 20:28:00.441198
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
224,180,23,2,0.2,2.0,0,False,0.08,162,24,293.44,293.44,0,0.8,0.2,0.07336,0.093,
225,162,24,1,0.15,2.0,0,False,0.07,171,26,233.66,233.66,0,0.8,0.2,0.058415,0.0985,
226,171,26,1,0.1,2.0,0,False,0.05,157,27,138.32,138.32,0,0.8,0.2,0.03458,0.092,
227,157,27,1,0.05,2.0,0,False,0.03,160,24,72.05,72.05,0,0.8,0.2,0.0180125,0.092,
228,160,24,0,0.1,2.0,0,False,0.05,171,21,153.26,153.26,0,0.8,0.2,0.038314999999999995,0.096,
229,171,21,2,0.1,2.0,0,False,0.05,159,18,143.39,143.39,0,0.8,0.2,0.0358475,0.0885,
230,159,18,0,0.15,2.0,0,False,0.07,175,24,232.79,232.79,0,0.8,0.2,0.0581975,0.0995,
231,175,24,0,0.2,2.0,0,False,0.08,163,27,314.67,314.67,0,0.8,0.2,0.0786675,0.095,
232,163,27,1,0.15,2.0,0,False,0.06,160,26,208.45,208.45,0,0.8,0.2,0.0521125,0.093,
233,160,26,2,0.15,2.0,0,False,0.06,162,27,226.15,226.15,0,0.8,0.2,0.056537500000000004,0.0945,
234,162,27,2,0.15,2.0,0,False,0.07,166,18,238.17,238.17,0,0.8,0.2,0.0595425,0.092,
235,166,18,2,0.15,2.0,0,False,0.06,156,21,210.48,210.48,0,0.8,0.2,0.05262,0.0885,
236,156,21,2,0.15,2.0,0,False,0.06,168,24,224.34,224.34,0,0.8,0.2,0.056085,0.096,
237,168,24,0,0.2,2.0,0,False,0.07,159,21,268.01,268.01,0,0.8,0.2,0.06700249999999999,0.09,
238,159,21,2,0.2,2.0,0,False,0.08,155,28,289.1,289.1,0,0.8,0.2,0.072275,0.0915,
239,155,28,2,0.2,2.0,0,False,0.08,173,21,317.08,317.08,0,0.8,0.2,0.07927,0.097,
240,173,21,2,0.2,2.0,0,False,0.08,165,23,298.05,298.05,0,0.8,0.2,0.07451250000000001,0.094,
241,165,23,0,0.25,2.0,0,False,0.09,156,20,337.01,337.01,0,0.8,0.2,0.0842525,0.088,
242,156,20,1,0.2,2.0,0,False,0.08,160,21,296.29,296.29,0,0.8,0.2,0.0740725,0.0905,
243,160,21,1,0.15,2.0,0,False,0.07,175,20,247.22,247.22,0,0.8,0.2,0.061805,0.0975,
244,175,20,1,0.1,2.0,0,False,0.04,150,30,131.33,131.33,0,0.8,0.2,0.0328325,0.09,
245,150,30,0,0.15,2.0,0,False,0.06,158,15,208.8,208.8,0,0.8,0.2,0.0522,0.0865,
246,158,15,0,0.2,2.0,0,False,0.07,147,23,255.16,255.16,0,0.8,0.2,0.06379,0.085,
247,147,23,2,0.2,2.0,0,False,0.08,159,19,307.13,307.13,0,0.8,0.2,0.0767825,0.089,
248,159,19,0,0.25,2.0,0,False,0.09,166,23,373.42,373.42,0,0.8,0.2,0.09335500000000001,0.0945,
249,166,23,2,0.25,2.0,0,False,0.1,173,20,387.92,387.92,0,0.8,0.2,0.09698000000000001,0.0965,
250,173,20,0,0.3,2.0,0,False,0.1,158,20,433.89,433.89,0,0.8,0.2,0.1084725,0.089,
251,158,20,0,0.35,2.0,0,False,0.13,166,21,565.0,565.0,0,0.8,0.2,0.14125,0.0935,
252,166,21,2,0.35,2.0,0,False,0.13,167,24,559.72,559.72,0,0.8,0.2,0.13993,0.0955,
253,167,24,2,0.35,2.0,0,False,0.12,160,22,495.74,495.74,0,0.8,0.2,0.123935,0.091,
254,160,22,0,0.4,2.0,0,False,0.15,174,15,651.26,651.26,0,0.8,0.2,0.162815,0.0945,
255,174,15,2,0.4,2.0,0,False,0.13,149,18,543.29,543.29,0,0.8,0.2,0.13582249999999998,0.0835,
256,149,18,1,0.35,2.0,0,False,0.13,179,13,559.08,559.08,0,0.8,0.2,0.13977,0.096,
257,179,13,2,0.35,2.0,0,False,0.11,147,11,464.93,464.93,0,0.8,0.2,0.1162325,0.079,
258,147,11,2,0.35,2.0,0,False,0.1,139,18,416.51,416.51,0,0.8,0.2,0.1041275,0.0785,
259,139,18,0,0.4,2.0,0,False,0.13,158,15,563.99,563.99,0,0.8,0.2,0.1409975,0.0865,
260,158,15,0,0.45,2.0,0,False,0.14,147,19,602.48,602.48,0,0.8,0.2,0.15062,0.083,
261,147,19,1,0.4,2.0,0,False,0.13,160,14,559.07,559.07,0,0.8,0.2,0.13976750000000002,0.087,
262,160,14,2,0.4,2.0,0,False,0.13,160,12,579.97,579.97,0,0.8,0.2,0.1449925,0.086,
263,160,12,2,0.4,2.0,0,False,0.13,154,17,543.63,543.63,0,0.8,0.2,0.1359075,0.0855,
264,154,17,0,0.45,2.0,0,False,0.15,159,18,643.37,643.37,0,0.8,0.2,0.1608425,0.0885,
265,159,18,2,0.45,2.0,0,False,0.16,167,13,711.31,711.31,0,0.8,0.2,0.1778275,0.09,
266,167,13,0,0.5,2.0,0,False,0.17,161,8,764.6,764.6,0,0.8,0.2,0.19115000000000001,0.0845,
267,161,8,2,0.5,2.0,0,False,0.14,132,15,607.52,607.52,0,0.8,0.2,0.15188,0.0735,
268,132,15,2,0.5,2.0,0,False,0.16,147,4,739.69,739.69,0,0.8,0.2,0.18492250000000002,0.0755,
269,147,4,2,0.5,2.0,0,False,0.13,125,13,601.92,601.92,0,0.8,0.2,0.15048,0.069,
270,125,13,1,0.45,2.0,0,False,0.1,109,13,458.12,458.12,0,0.8,0.2,0.11453,0.061,
271,109,13,2,0.45,2.0,0,False,0.12,126,8,528.79,528.79,0,0.8,0.2,0.1321975,0.067,
272,126,8,2,0.45,2.0,0,False,0.13,132,9,568.94,568.94,0,0.8,0.2,0.142235,0.0705,
273,132,9,1,0.4,2.0,0,False,0.1,118,9,452.16,452.16,0,0.8,0.2,0.11304,0.0635,
274,118,9,2,0.4,2.0,0,False,0.1,117,9,456.83,456.83,0,0.8,0.2,0.11420749999999999,0.063,
275,117,9,0,0.45,2.0,0,False,0.1,101,13,443.07,443.07,0,0.8,0.2,0.1107675,0.057,
276,101,13,0,0.5,2.0,0,False,0.13,116,10,569.19,569.19,0,0.8,0.2,0.14229750000000002,0.063,
277,116,10,0,0.55,2.0,0,False,0.12,108,8,556.69,556.69,0,0.8,0.2,0.1391725,0.058,
278,108,8,1,0.5,2.0,0,False,0.12,112,11,562.69,562.69,0,0.8,0.2,0.1406725,0.0615,
279,112,11,1,0.45,2.0,0,False,0.08,90,6,376.91,376.91,0,0.8,0.2,0.0942275,0.048,
280,90,6,1,0.4,2.0,0,False,0.09,103,7,414.83,414.83,0,0.8,0.2,0.1037075,0.055,
281,103,7,0,0.45,2.0,0,False,0.11,107,5,474.11,474.11,0,0.8,0.2,0.11852750000000001,0.056,
282,107,5,1,0.4,2.0,0,False,0.08,84,9,329.95,329.95,0,0.8,0.2,0.08248749999999999,0.0465,
283,84,9,0,0.45,2.0,0,False,0.09,86,6,403.8,403.8,0,0.8,0.2,0.10095,0.046,
284,86,6,1,0.4,2.0,0,False,0.09,92,9,381.39,381.39,0,0.8,0.2,0.0953475,0.0505,
285,92,9,0,0.45,2.0,0,False,0.11,105,10,489.3,489.3,0,0.8,0.2,0.122325,0.0575,
286,105,10,2,0.45,2.0,0,False,0.09,84,11,422.85,422.85,0,0.8,0.2,0.1057125,0.0475,
287,84,11,2,0.45,2.0,0,False,0.1,98,15,430.64,430.64,0,0.8,0.2,0.10765999999999999,0.0565,
288,98,15,0,0.5,2.0,0,False,0.09,84,4,411.25,411.25,0,0.8,0.2,0.1028125,0.044,
289,84,4,0,0.55,2.0,0,False,0.12,92,8,530.03,530.03,0,0.8,0.2,0.1325075,0.05,
290,92,8,2,0.55,2.0,0,False,0.09,75,5,403.62,403.62,0,0.8,0.2,0.100905,0.04,
291,75,5,0,0.6,2.0,0,False,0.13,92,7,590.75,590.75,0,0.8,0.2,0.1476875,0.0495,
292,92,7,2,0.6,2.0,0,False,0.12,85,10,553.1,553.1,0,0.8,0.2,0.138275,0.0475,
293,85,10,2,0.6,2.0,0,False,0.12,86,4,576.87,576.87,0,0.8,0.2,0.1442175,0.045,
294,86,4,2,0.6,2.0,0,False,0.12,90,7,549.63,549.63,0,0.8,0.2,0.1374075,0.0485,
295,90,7,1,0.55,2.0,0,False,0.12,90,5,535.44,535.44,0,0.8,0.2,0.13386,0.0475,
296,90,5,2,0.55,2.0,0,False,0.09,77,3,421.7,421.7,0,0.8,0.2,0.10542499999999999,0.04,
297,77,3,1,0.5,2.0,0,False,0.1,82,7,449.8,449.8,0,0.8,0.2,0.11245000000000001,0.0445,
298,82,7,2,0.5,2.0,0,False,0.08,70,13,377.85,377.85,0,0.8,0.2,0.0944625,0.0415,
299,70,13,0,0.55,2.0,0,False,0.11,82,3,517.43,517.43,0,0.8,0.2,0.1293575,0.0425,
300,82,3,1,0.5,2.0,0,False,0.12,90,8,534.24,534.24,0,0.8,0.2,0.13356,0.049,
301,90,8,2,0.5,2.0,0,False,0.08,66,4,377.8,377.8,0,0.8,0.2,0.09445,0.035,
302,66,4,0,0.55,2.0,0,False,0.1,82,2,478.03,478.03,0,0.8,0.2,0.11950749999999999,0.042,
303,82,2,2,0.55,2.0,0,False,0.11,81,8,490.02,490.02,0,0.8,0.2,0.12250499999999999,0.0445,
304,81,8,0,0.6,2.0,0,False,0.09,75,7,430.31,430.31,0,0.8,0.2,0.1075775,0.041,
305,75,7,0,0.65,2.0,0,False,0.1,74,8,482.9,482.9,0,0.8,0.2,0.120725,0.041,
306,74,8,2,0.65,2.0,0,False,0.09,64,5,423.26,423.26,0,0.8,0.2,0.10581499999999999,0.0345,
307,64,5,2,0.65,2.0,0,False,0.1,72,6,485.36,485.36,0,0.8,0.2,0.12134,0.039,
308,72,6,1,0.6,2.0,0,False,0.13,91,6,582.61,582.61,0,0.8,0.2,0.1456525,0.0485,
309,91,6,2,0.6,2.0,0,False,0.09,74,8,432.95,432.95,0,0.8,0.2,0.1082375,0.041,
310,74,8,0,0.65,2.0,0,False,0.11,76,7,491.45,491.45,0,0.8,0.2,0.1228625,0.0415,
311,76,7,1,0.6,2.0,0,False,0.09,66,8,430.06,430.06,0,0.8,0.2,0.107515,0.037,
312,66,8,2,0.6,2.0,0,False,0.12,78,6,558.53,558.53,0,0.8,0.2,0.1396325,0.042,
313,78,6,0,0.65,2.0,0,False,0.13,76,9,599.98,599.98,0,0.8,0.2,0.14999500000000002,0.0425,
314,76,9,2,0.65,2.0,0,False,0.1,65,7,460.54,460.54,0,0.8,0.2,0.115135,0.036,
315,65,7,2,0.65,2.0,0,False,0.12,75,6,574.81,574.81,0,0.8,0.2,0.14370249999999998,0.0405,
316,75,6,2,0.65,2.0,0,False,0.11,67,8,488.95,488.95,0,0.8,0.2,0.1222375,0.0375,
317,67,8,0,0.7,2.0,0,False,0.12,74,7,549.48,549.48,0,0.8,0.2,0.13737,0.0405,
318,74,7,0,0.75,2.0,0,False,0.11,66,7,536.13,536.13,0,0.8,0.2,0.1340325,0.0365,
319,66,7,0,0.8,2.0,0,False,0.11,62,12,509.44,509.44,0,0.8,0.2,0.12736,0.037,
320,62,12,2,0.8,2.0,0,False,0.12,67,7,570.63,570.63,0,0.8,0.2,0.1426575,0.037,
321,67,7,0,0.85,2.0,0,False,0.14,72,5,661.41,661.41,0,0.8,0.2,0.16535249999999999,0.0385,
322,72,5,2,0.85,2.0,0,False,0.13,66,7,620.93,620.93,0,0.8,0.2,0.1552325,0.0365,
323,66,7,2,0.85,2.0,0,False,0.12,62,8,572.09,572.09,0,0.8,0.2,0.1430225,0.035,
324,62,8,0,0.9,2.0,0,False,0.16,72,7,774.64,774.64,0,0.8,0.2,0.19366,0.0395,
325,72,7,2,0.9,2.0,0,False,0.14,67,10,679.95,679.95,0,0.8,0.2,0.1699875,0.0385,
326,67,10,1,0.85,2.0,0,False,0.14,76,7,674.56,674.56,0,0.8,0.2,0.16863999999999998,0.0415,
327,76,7,1,0.8,2.0,0,False,0.15,75,5,708.26,708.26,0,0.8,0.2,0.177065,0.04,
328,75,5,1,0.75,2.0,0,False,0.12,67,7,565.85,565.85,0,0.8,0.2,0.14146250000000002,0.037,
329,67,7,1,0.7,2.0,0,False,0.1,65,3,489.19,489.19,0,0.8,0.2,0.1222975,0.034,
330,65,3,1,0.65,2.0,0,False,0.09,62,7,397.26,397.26,0,0.8,0.2,0.099315,0.0345,
331,62,7,2,0.65,2.0,0,False,0.1,74,4,481.63,481.63,0,0.8,0.2,0.1204075,0.039,
332,74,4,2,0.65,2.0,0,False,0.13,82,7,588.8,588.8,0,0.8,0.2,0.1472,0.0445,
333,82,7,2,0.65,2.0,0,False,0.11,64,11,501.68,501.68,0,0.8,0.2,0.12542,0.0375,
334,64,11,0,0.7,2.0,0,False,0.13,75,7,591.61,591.61,0,0.8,0.2,0.1479025,0.041,
335,75,7,2,0.7,2.0,0,False,0.12,71,4,550.87,550.87,0,0.8,0.2,0.1377175,0.0375,
336,71,4,1,0.65,2.0,0,False,0.11,74,9,492.89,492.89,0,0.8,0.2,0.1232225,0.0415,
337,74,9,0,0.7,2.0,0,False,0.11,60,5,503.79,503.79,0,0.8,0.2,0.12594750000000002,0.0325,
338,60,5,1,0.65,2.0,0,False,0.13,81,6,589.11,589.11,0,0.8,0.2,0.1472775,0.0435,
339,81,6,2,0.65,2.0,0,False,0.11,68,3,532.77,532.77,0,0.8,0.2,0.1331925,0.0355,
340,68,3,1,0.6,2.0,0,False,0.1,74,7,462.69,462.69,0,0.8,0.2,0.1156725,0.0405,
341,74,7,0,0.65,2.0,0,False,0.11,70,9,521.64,521.64,0,0.8,0.2,0.13041,0.0395,
342,70,9,1,0.6,2.0,0,False,0.09,64,5,433.65,433.65,0,0.8,0.2,0.1084125,0.0345,
343,64,5,1,0.55,2.0,0,False,0.08,62,5,385.66,385.66,0,0.8,0.2,0.096415,0.0335,
344,62,5,2,0.55,2.0,0,False,0.1,70,7,478.82,478.82,0,0.8,0.2,0.11970499999999999,0.0385,
345,70,7,2,0.55,2.0,0,False,0.09,61,5,392.51,392.51,0,0.8,0.2,0.09812749999999999,0.033,
346,61,5,2,0.55,2.0,0,False,0.09,66,4,429.71,429.71,0,0.8,0.2,0.1074275,0.035,
347,66,4,2,0.55,2.0,0,False,0.09,65,4,403.18,403.18,0,0.8,0.2,0.100795,0.0345,
348,65,4,1,0.5,2.0,0,False,0.1,71,7,436.66,436.66,0,0.8,0.2,0.10916500000000001,0.039,
349,71,7,0,0.55,2.0,0,False,0.08,60,6,354.04,354.04,0,0.8,0.2,0.08851,0.033,
350,60,6,2,0.55,2.0,0,False,0.09,68,9,425.09,425.09,0,0.8,0.2,0.10627249999999999,0.0385,
351,68,9,0,0.6,2.0,0,False,0.1,69,9,470.79,470.79,0,0.8,0.2,0.11769750000000001,0.039,
352,69,9,2,0.6,2.0,0,False,0.09,69,13,419.57,419.57,0,0.8,0.2,0.1048925,0.041,
353,69,13,2,0.6,2.0,0,False,0.07,52,9,338.66,338.66,0,0.8,0.2,0.084665,0.0305,
354,52,9,1,0.55,2.0,0,False,0.11,79,8,500.27,500.27,0,0.8,0.2,0.1250675,0.0435,
355,79,8,0,0.6,2.0,0,False,0.09,69,9,415.32,415.32,0,0.8,0.2,0.10382999999999999,0.039,
356,69,9,1,0.55,2.0,0,False,0.09,67,10,414.41,414.41,0,0.8,0.2,0.1036025,0.0385,
357,67,10,1,0.5,2.0,0,False,0.1,81,5,470.83,470.83,0,0.8,0.2,0.11770749999999999,0.043,
358,81,5,1,0.45,2.0,0,False,0.1,87,8,433.86,433.86,0,0.8,0.2,0.108465,0.0475,
359,87,8,1,0.4,2.0,0,False,0.08,83,7,368.75,368.75,0,0.8,0.2,0.0921875,0.045,
360,83,7,2,0.4,2.0,0,False,0.07,63,4,305.02,305.02,0,0.8,0.2,0.07625499999999999,0.0335,
361,63,4,1,0.35,2.0,0,False,0.07,76,11,315.99,315.99,0,0.8,0.2,0.0789975,0.0435,
362,76,11,0,0.4,2.0,0,False,0.06,65,12,285.74,285.74,0,0.8,0.2,0.071435,0.0385,
363,65,12,0,0.45,2.0,0,False,0.11,83,8,488.34,488.34,0,0.8,0.2,0.122085,0.0455,
364,83,8,2,0.45,2.0,0,False,0.07,65,12,327.74,327.74,0,0.8,0.2,0.08193500000000001,0.0385,
365,65,12,2,0.45,2.0,0,False,0.08,76,12,366.0,366.0,0,0.8,0.2,0.0915,0.044,
366,76,12,0,0.5,2.0,0,False,0.07,57,11,335.46,335.46,0,0.8,0.2,0.083865,0.034,
367,57,11,2,0.5,2.0,0,False,0.09,78,5,398.26,398.26,0,0.8,0.2,0.099565,0.0415,
368,78,5,0,0.55,2.0,0,False,0.09,74,5,430.8,430.8,0,0.8,0.2,0.1077,0.0395,
369,74,5,2,0.55,2.0,0,False,0.09,65,10,417.78,417.78,0,0.8,0.2,0.104445,0.0375,
370,65,10,2,0.55,2.0,0,False,0.09,67,3,397.92,397.92,0,0.8,0.2,0.09948,0.035,
371,67,3,1,0.5,2.0,0,False,0.1,79,5,478.5,478.5,0,0.8,0.2,0.119625,0.042,
372,79,5,2,0.5,2.0,0,False,0.09,76,6,432.65,432.65,0,0.8,0.2,0.1081625,0.041,
373,76,6,0,0.55,2.0,0,False,0.08,67,4,387.76,387.76,0,0.8,0.2,0.09694,0.0355,
374,67,4,2,0.55,2.0,0,False,0.1,75,6,481.23,481.23,0,0.8,0.2,0.1203075,0.0405,
375,75,6,1,0.5,2.0,0,False,0.1,84,4,436.8,436.8,0,0.8,0.2,0.1092,0.044,
376,84,4,2,0.5,2.0,0,False,0.08,66,6,341.12,341.12,0,0.8,0.2,0.08528,0.036,
377,66,6,2,0.5,2.0,0,False,0.1,85,4,464.51,464.51,0,0.8,0.2,0.1161275,0.0445,
378,85,4,0,0.55,2.0,0,False,0.1,70,7,464.07,464.07,0,0.8,0.2,0.1160175,0.0385,
379,70,7,0,0.6,2.0,0,False,0.11,71,8,520.68,520.68,0,0.8,0.2,0.13016999999999998,0.0395,
380,71,8,2,0.6,2.0,0,False,0.1,64,5,487.18,487.18,0,0.8,0.2,0.121795,0.0345,
381,64,5,1,0.55,2.0,0,False,0.1,76,7,470.91,470.91,0,0.8,0.2,0.11772750000000001,0.0415,
382,76,7,2,0.55,2.0,0,False,0.09,64,9,392.17,392.17,0,0.8,0.2,0.0980425,0.0365,
383,64,9,2,0.55,2.0,0,False,0.12,85,4,539.1,539.1,0,0.8,0.2,0.134775,0.0445,
384,85,4,2,0.55,2.0,0,False,0.07,57,10,334.25,334.25,0,0.8,0.2,0.0835625,0.0335,
385,57,10,0,0.6,2.0,0,False,0.08,60,9,380.18,380.18,0,0.8,0.2,0.095045,0.0345,
386,60,9,1,0.55,2.0,0,False,0.09,72,4,424.22,424.22,0,0.8,0.2,0.10605500000000001,0.038,
387,72,4,0,0.6,2.0,0,False,0.09,62,7,411.78,411.78,0,0.8,0.2,0.102945,0.0345,
388,62,7,1,0.55,2.0,0,False,0.09,71,5,428.84,428.84,0,0.8,0.2,0.10721,0.038,
389,71,5,2,0.55,2.0,0,False,0.1,78,10,479.66,479.66,0,0.8,0.2,0.11991500000000001,0.044,
390,78,10,0,0.6,2.0,0,False,0.11,71,7,526.87,526.87,0,0.8,0.2,0.1317175,0.039,
391,71,7,0,0.65,2.0,0,False,0.12,72,6,540.27,540.27,0,0.8,0.2,0.1350675,0.039,
392,72,6,0,0.7,2.0,0,False,0.11,66,3,536.83,536.83,0,0.8,0.2,0.1342075,0.0345,
393,66,3,2,0.7,2.0,0,False,0.12,72,8,576.45,576.45,0,0.8,0.2,0.1441125,0.04,
394,72,8,0,0.75,2.0,0,False,0.1,59,11,481.95,481.95,0,0.8,0.2,0.1204875,0.035,
395,59,11,1,0.7,2.0,0,False,0.11,66,8,488.72,488.72,0,0.8,0.2,0.12218000000000001,0.037,
396,66,8,0,0.75,2.0,0,False,0.11,69,3,537.38,537.38,0,0.8,0.2,0.134345,0.036,
397,69,3,1,0.7,2.0,0,False,0.15,90,4,724.16,724.16,0,0.8,0.2,0.18103999999999998,0.047,
398,90,4,0,0.75,2.0,0,False,0.15,72,7,686.18,686.18,0,0.8,0.2,0.17154499999999998,0.0395,
399,72,7,1,0.7,2.0,0,False,0.12,71,7,550.11,550.11,0,0.8,0.2,0.1375275,0.039,
400,71,7,1,0.65,2.0,0,False,0.11,71,3,530.42,530.42,0,0.8,0.2,0.132605,0.037,
401,71,3,2,0.65,2.0,0,False,0.09,63,8,429.73,429.73,0,0.8,0.2,0.1074325,0.0355,
402,63,8,0,0.7,2.0,0,False,0.1,59,4,483.7,483.7,0,0.8,0.2,0.12092499999999999,0.0315,
403,59,4,1,0.65,2.0,0,False,0.11,65,9,517.86,517.86,0,0.8,0.2,0.129465,0.037,
404,65,9,1,0.6,2.0,0,False,0.1,64,9,469.92,469.92,0,0.8,0.2,0.11748,0.0365,
405,64,9,0,0.65,2.0,0,False,0.1,60,5,448.91,448.91,0,0.8,0.2,0.11222750000000001,0.0325,
406,60,5,0,0.7,2.0,0,False,0.09,52,6,413.65,413.65,0,0.8,0.2,0.10341249999999999,0.029,
407,52,6,1,0.65,2.0,0,False,0.09,58,6,421.87,421.87,0,0.8,0.2,0.1054675,0.032,
408,58,6,2,0.65,2.0,0,False,0.08,57,9,358.9,358.9,0,0.8,0.2,0.089725,0.033,
409,57,9,0,0.7,2.0,0,False,0.09,59,5,434.37,434.37,0,0.8,0.2,0.1085925,0.032,
410,59,5,1,0.65,2.0,0,False,0.12,74,14,564.93,564.93,0,0.8,0.2,0.14123249999999998,0.044,
411,74,14,1,0.6,2.0,0,False,0.12,84,7,575.54,575.54,0,0.8,0.2,0.14388499999999999,0.0455,
412,84,7,1,0.55,2.0,0,False,0.09,70,6,435.94,435.94,0,0.8,0.2,0.108985,0.038,
413,70,6,0,0.6,2.0,0,False,0.1,67,6,454.95,454.95,0,0.8,0.2,0.11373749999999999,0.0365,
414,67,6,0,0.65,2.0,0,False,0.1,64,8,448.13,448.13,0,0.8,0.2,0.1120325,0.036,
415,64,8,1,0.6,2.0,0,False,0.09,61,5,416.32,416.32,0,0.8,0.2,0.10407999999999999,0.033,
416,61,5,1,0.55,2.0,0,False,0.1,73,10,455.91,455.91,0,0.8,0.2,0.11397750000000001,0.0415,
417,73,10,0,0.6,2.0,0,False,0.1,70,4,454.13,454.13,0,0.8,0.2,0.1135325,0.037,
418,70,4,1,0.55,2.0,0,False,0.09,71,8,404.15,404.15,0,0.8,0.2,0.10103749999999999,0.0395,
419,71,8,1,0.5,2.0,0,False,0.07,59,2,322.02,322.02,0,0.8,0.2,0.080505,0.0305,
420,59,2,0,0.55,2.0,0,False,0.11,79,9,504.3,504.3,0,0.8,0.2,0.126075,0.044,
421,79,9,1,0.5,2.0,0,False,0.08,66,10,370.64,370.64,0,0.8,0.2,0.09265999999999999,0.038,
422,66,10,1,0.45,2.0,0,False,0.07,60,4,304.84,304.84,0,0.8,0.2,0.07621,0.032,
423,60,4,2,0.45,2.0,0,False,0.08,71,4,352.02,352.02,0,0.8,0.2,0.088005,0.0375,
424,71,4,0,0.5,2.0,0,False,0.09,70,10,386.56,386.56,0,0.8,0.2,0.09664,0.04,
425,70,10,1,0.45,2.0,0,False,0.08,69,8,342.15,342.15,0,0.8,0.2,0.08553749999999999,0.0385,
426,69,8,0,0.5,2.0,0,False,0.08,64,11,367.41,367.41,0,0.8,0.2,0.0918525,0.0375,
427,64,11,0,0.55,2.0,0,False,0.09,68,5,405.73,405.73,0,0.8,0.2,0.10143250000000001,0.0365,
428,68,5,2,0.55,2.0,0,False,0.11,80,3,497.69,497.69,0,0.8,0.2,0.1244225,0.0415,
429,80,3,0,0.6,2.0,0,False,0.1,71,7,473.34,473.34,0,0.8,0.2,0.118335,0.039,
430,71,7,2,0.6,2.0,0,False,0.08,62,5,384.85,384.85,0,0.8,0.2,0.0962125,0.0335,
431,62,5,1,0.55,2.0,0,False,0.1,74,6,467.61,467.61,0,0.8,0.2,0.1169025,0.04,
432,74,6,0,0.6,2.0,0,False,0.1,71,4,459.25,459.25,0,0.8,0.2,0.1148125,0.0375,
433,71,4,2,0.6,2.0,0,False,0.07,52,6,345.27,345.27,0,0.8,0.2,0.08631749999999999,0.029,
434,52,6,1,0.55,2.0,0,False,0.1,75,13,442.11,442.11,0,0.8,0.2,0.1105275,0.044,
435,75,13,2,0.55,2.0,0,False,0.09,75,6,425.25,425.25,0,0.8,0.2,0.1063125,0.0405,
436,75,6,0,0.6,2.0,0,False,0.1,67,13,439.86,439.86,0,0.8,0.2,0.10996500000000001,0.04,
437,67,13,0,0.65,2.0,0,False,0.11,71,10,523.88,523.88,0,0.8,0.2,0.13097,0.0405,
438,71,10,0,0.7,2.0,0,False,0.1,64,8,479.44,479.44,0,0.8,0.2,0.11986,0.036,
439,64,8,0,0.75,2.0,0,False,0.11,61,4,530.83,530.83,0,0.8,0.2,0.1327075,0.0325,
440,61,4,0,0.8,2.0,0,False,0.14,79,7,679.42,679.42,0,0.8,0.2,0.16985499999999998,0.043,
441,79,7,0,0.85,2.0,0,False,0.14,68,6,643.27,643.27,0,0.8,0.2,0.1608175,0.037,
442,68,6,2,0.85,2.0,0,False,0.12,53,7,561.73,561.73,0,0.8,0.2,0.14043250000000002,0.03,
443,53,7,0,0.9,2.0,0,False,0.14,64,5,653.81,653.81,0,0.8,0.2,0.16345249999999997,0.0345,
444,64,5,1,0.85,2.0,0,False,0.12,61,4,566.2,566.2,0,0.8,0.2,0.14155,0.0325,
445,61,4,2,0.85,2.0,0,False,0.14,72,7,653.29,653.29,0,0.8,0.2,0.16332249999999998,0.0395,
446,72,7,0,0.9,2.0,0,False,0.12,55,6,563.07,563.07,0,0.8,0.2,0.14076750000000002,0.0305,
447,55,6,2,0.9,2.0,0,False,0.11,53,8,496.17,496.17,0,0.8,0.2,0.1240425,0.0305,
448,53,8,1,0.85,2.0,0,False,0.14,64,7,642.38,642.38,0,0.8,0.2,0.160595,0.0355,
449,64,7,1,0.8,2.0,0,False,0.11,58,6,508.15,508.15,0,0.8,0.2,0.1270375,0.032,
450,58,6,1,0.75,2.0,0,False,0.12,69,6,551.96,551.96,0,0.8,0.2,0.13799,0.0375,
451,69,6,1,0.7,2.0,0,False,0.1,60,11,447.96,447.96,0,0.8,0.2,0.11198999999999999,0.0355,
452,60,11,1,0.65,2.0,0,False,0.08,51,4,381.96,381.96,0,0.8,0.2,0.09548999999999999,0.0275,
453,51,4,1,0.6,2.0,0,False,0.1,61,6,450.94,450.94,0,0.8,0.2,0.112735,0.0335,
454,61,6,2,0.6,2.0,0,False,0.09,58,6,413.85,413.85,0,0.8,0.2,0.1034625,0.032,
455,58,6,1,0.55,2.0,0,False,0.08,52,8,347.35,347.35,0,0.8,0.2,0.08683750000000001,0.03,
456,52,8,0,0.6,2.0,0,False,0.1,69,10,455.43,455.43,0,0.8,0.2,0.1138575,0.0395,
457,69,10,0,0.65,2.0,0,False,0.1,63,7,451.47,451.47,0,0.8,0.2,0.11286750000000001,0.035,
458,63,7,2,0.65,2.0,0,False,0.13,80,6,590.79,590.79,0,0.8,0.2,0.14769749999999998,0.043,
459,80,6,0,0.7,2.0,0,False,0.13,74,8,586.7,586.7,0,0.8,0.2,0.146675,0.041,
460,74,8,2,0.7,2.0,0,False,0.12,74,5,580.17,580.17,0,0.8,0.2,0.1450425,0.0395,
461,74,5,1,0.65,2.0,0,False,0.12,75,7,539.16,539.16,0,0.8,0.2,0.13479,0.041,
